"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Multi-Dimensional Data Fusion Intrusion Detection for Stealthy Attacks on Industrial Control Systems","A. Yang; X. Wang; Y. Sun; Y. Hu; Z. Shi; L. Sun","Institute of Information Engineering, Beijing Key Laboratory of IOT Information Security, Beijing, CAS, China; Institute of Information Engineering, Beijing Key Laboratory of IOT Information Security, Beijing, CAS, China; Institute of Information Engineering, Beijing Key Laboratory of IOT Information Security, Beijing, CAS, China; School of Computer and Communication Engineering, Beijing, USTB, China; Institute of Information Engineering, Beijing Key Laboratory of IOT Information Security, Beijing, CAS, China; Institute of Information Engineering, Beijing Key Laboratory of IOT Information Security, Beijing, CAS, China","2018 IEEE Global Communications Conference (GLOBECOM)","21 Feb 2019","2018","","","1","7","The security of Industrial Control Systems (ICS) is closely related to national security. With secret exploration and analysis of a target ICS, highly-skilled attackers can gain enough key knowledge about the system (e.g., the physical model of the system and the corresponding detection threshold), and then launch stealthy attacks by keeping the detection indicator under its threshold, thus bypasses existing intrusion detection mechanisms. However, we discover that all devices in industrial control systems consume energy at run time and the energy consumption varies according to different operation types and system states. Therefore, there exists relationships between control operation, system state and energy consumption of the device. Accordingly, we put forward a novel ICS intrusion detection approach based on multi-dimensional data fusion. This approach collects information about power consumption of physical devices, control operation and system state, and then identifies stealthy attacks by feeding the multi-dimensional information into a cascade detection algorithm. Experimental results verify that our approach has a better detection performance than other detection methods.","2576-6813","978-1-5386-4727-1","10.1109/GLOCOM.2018.8648131","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8648131","Industrial Control System (ICS);stealthy attack detection;multi-dimensional fusion","Integrated circuits;Training;Intrusion detection;Industrial control;Power demand;Control systems;Detection algorithms","computer network security;industrial control;security of data;sensor fusion","energy consumption;control operation;system state;stealthy attacks;multidimensional information;cascade detection algorithm;detection performance;detection methods;multidimensional data fusion intrusion detection;industrial control systems;highly-skilled attackers;detection indicator;intrusion detection mechanisms;detection threshold;ICS intrusion detection approach","","1","","16","","21 Feb 2019","","","IEEE","IEEE Conferences"
"6G and Beyond: The Future of Wireless Communications Systems","I. F. Akyildiz; A. Kak; S. Nie","Broadband Wireless Networking Laboratory, School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; Broadband Wireless Networking Laboratory, School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; Broadband Wireless Networking Laboratory, School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA","IEEE Access","28 Jul 2020","2020","8","","133995","134030","6G and beyond will fulfill the requirements of a fully connected world and provide ubiquitous wireless connectivity for all. Transformative solutions are expected to drive the surge for accommodating a rapidly growing number of intelligent devices and services. Major technological breakthroughs to achieve connectivity goals within 6G include: (i) a network operating at the THz band with much wider spectrum resources, (ii) intelligent communication environments that enable a wireless propagation environment with active signal transmission and reception, (iii) pervasive artificial intelligence, (iv) large-scale network automation, (v) an all-spectrum reconfigurable front-end for dynamic spectrum access, (vi) ambient backscatter communications for energy savings, (vii) the Internet of Space Things enabled by CubeSats and UAVs, and (viii) cell-free massive MIMO communication networks. In this roadmap paper, use cases for these enabling techniques as well as recent advancements on related topics are highlighted, and open problems with possible solutions are discussed, followed by a development timeline outlining the worldwide efforts in the realization of 6G. Going beyond 6G, promising early-stage technologies such as the Internet of NanoThings, the Internet of BioNanoThings, and quantum communications, which are expected to have a far-reaching impact on wireless communications, have also been discussed at length in this paper.","2169-3536","","10.1109/ACCESS.2020.3010896","U.S. National Science Foundation (NSF)(grant numbers:ECCS-1608579,CNS-1547353); U.S. Army Research Office(grant numbers:W911NF-19-1-0043); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9145564","6G;wireless communications;terahertz band;intelligent communication environments;pervasive artificial intelligence;network automation;all-spectrum reconfigurable transceivers;ambient backscatter communications;cell-free massive MIMO;Internet of NanoThings;Internet of BioNanoThings;quantum communications","6G mobile communication;Wireless communication;5G mobile communication;Automation;Internet;Measurement;Communication system security","6G mobile communication;Internet of Things;MIMO communication;telecommunication network reliability;telecommunication power management;ubiquitous computing","fully connected world;ubiquitous wireless connectivity;intelligent devices;connectivity goals;wider spectrum resources;intelligent communication environments;wireless propagation environment;active signal transmission;pervasive artificial intelligence;large-scale network automation;all-spectrum reconfigurable front-end;dynamic spectrum access;ambient backscatter communications;energy savings;Internet of Space Things;enabling techniques;early-stage technologies;quantum communications;wireless communications systems;6G communication;CubeSats;UAV;Internet of NanoThings;cell-free massive MIMO communication networks;Internet of BioNanoThings","","72","","203","CCBY","21 Jul 2020","","","IEEE","IEEE Journals"
"Network-based intrusion prevention system prototype with multi-detection: A position paper","D. Kavan; K. Škodová; M. Klíma","Department of Applied Research, CertiCon, a. s, Václavská 12, 120 00 Prague 2, Czech Republic; Department of Applied Research, CertiCon, a. s, Václavská 12, 120 00 Prague 2, Czech Republic; Department of Applied Research, CertiCon, a. s, Václavská 12, 120 00 Prague 2, Czech Republic","2014 11th International Conference on Security and Cryptography (SECRYPT)","14 Jul 2016","2014","","","1","9","The ongoing need to protect key nodes of network infrastructure has been a pressing issue since the outburst of modern Internet threats. This paper presents ideas on building a novel network-based intrusion prevention system combining the advantages of different types of latest intrusion detection systems. Special attention is also given to means of traffic data acquisition as well as security policy decision and enforcement possibilities. With regard to recent trends in PaaS and SaaS, common deployment specific for private and public cloud platforms is considered.","","978-9-8985-6595-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7509519","Intrusion Prevention System;Intrusion Detection System;Network Behavior Analysis;Signature-based;Detection;CAMNEP;Snort;IDMEF;Iptables;Ipset;PCAP;Netflow;Traffic Generation","Detectors;Intrusion detection;Ports (Computers);Prototypes;Data acquisition;Telecommunication traffic","cloud computing;computer network security;telecommunication traffic","network-based intrusion prevention system prototype;multidetection;network infrastructure;Internet threats;traffic data acquisition;security policy decision;enforcement possibilities;PaaS;SaaS;public cloud platforms;private cloud platforms","","","","18","","14 Jul 2016","","","IEEE","IEEE Conferences"
"VMShield: Memory Introspection-Based Malware Detection to Secure Cloud-Based Services Against Stealthy Attacks","P. Mishra; P. Aggarwal; A. Vidyarthi; P. Singh; B. Khan; H. H. Alhelou; P. Siano","Department of CSE, Graphic Era Deemed to be University, Dehradun, Uttarakhand, India; Department of CSE, Graphic Era Deemed to be University, Dehradun, Uttarakhand, India; Department of CSE&IT, Jaypee Institute of Information Technology, Noida, Uttar Pradesh, India; Department of CSE, Amity University Uttar Pradesh, Lucknow, Uttar Pradesh, India; Department of Electrical and Computer Engineering, Hawassa University, Hawassa, Southern Nations, Ethiopia; Department of Electrical Power Engineering, Tishreen University, Lattakia, Syria; Department of Management & Innovation Systems, University of Salerno, Fisciano, Italy","IEEE Transactions on Industrial Informatics","12 Jul 2021","2021","17","10","6754","6764","With the rapid evolution of the industrial Internet, cloud service has emerged as a next-generation industrial standard that has the potential to revolutionize and transform the enterprise industry. In recent years, numerous enterprises have acknowledged the benefits of cloud-based service models. However, the security issues are a major concern, such as stealthy malware attacks against virtual domains. In this article, we propose an introspection based security approach, called VMShield for securing virtual domains in a cloud based service platform, which is designed to detect malware in cloud infrastructure. VMShield performs virtual memory introspection from the hypervisor (trusted-domain) to collect the run-time behavior of processes, making it impossible for the malware to evade the security tool. The use of introspection makes the proposed approach a better choice over traditional static and dynamic state-of-the-art techniques which fail to detect stealthy attacks. The VMShield extracts the system call features using Bag of n-gram approach and selects important features using the meta-heuristic algorithm, binary particle swarm optimization. Random Forest (RF) classifier is used to classify the monitored programs into benign and malign processes, making it capable of detecting the variants of malware thus, an advantage over the typical signature-matching approach. The University of New Mexico (UNM) Dataset and Bare cloud Dataset (University of California) has been used for the demonstration and validation of VMShield. The results prove that VMShield achieves a higher attack detection rate and reduced storage compared to previously proposed techniques.","1941-0050","","10.1109/TII.2020.3048791","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9312437","Binary particle swarm optimization;cloud security;dynamic analysis;intrusion detection;machine learning;malware detection;meta-heuristics;VM introspection","Security;Cloud computing;Malware;Feature extraction;Virtual machine monitors;Virtual machining;Tools","cloud computing;invasive software;particle swarm optimisation;virtual machines","n-gram approach;Random Forest classifier;typical signature-matching approach;higher attack detection rate;memory introspection-based malware detection;cloud-based services;stealthy attacks;cloud service;next-generation industrial standard;enterprise industry;numerous enterprises;cloud-based service models;security issues;stealthy malware attacks;virtual domains;VMShield;cloud based service platform;cloud infrastructure;virtual memory introspection;security tool;system call features;introspection-based security approach","","","","32","IEEE","1 Jan 2021","","","IEEE","IEEE Journals"
"Machine Learning Based Physical-Layer Intrusion Detection and Location for the Smart Grid","G. Prasad; Y. Huo; L. Lampe; V. C. M. Leung","The University of British Columbia,Vancouver,BC; The University of British Columbia,Vancouver,BC; The University of British Columbia,Vancouver,BC; The University of British Columbia,Vancouver,BC","2019 IEEE International Conference on Communications, Control, and Computing Technologies for Smart Grids (SmartGridComm)","25 Nov 2019","2019","","","1","6","Security and privacy of smart grid communication data is crucial given the nature of the continuous bidirectional information exchange between the consumer and the utilities. Data security has conventionally been ensured using cryptographic techniques implemented at the upper layers of the network stack. However, it has been shown that security can be further enhanced using physical layer (PHY) methods. To aid and/or complement such PHY and upper layer techniques, in this paper, we propose a PHY design that can detect and locate not only an active intruder but also a passive eavesdropper in the network. Our method can either be used as a stand-alone solution or together with existing techniques to achieve improved smart grid data security. Our machine learning based solution intelligently and automatically detects and locates a possible intruder in the network by reusing power line transmission modems installed in the grid for communication purposes. Simulation results show that our cost-efficient design provides near ideal intruder detection rates and also estimates its location with a high degree of accuracy.","","978-1-5386-8099-5","10.1109/SmartGridComm.2019.8909779","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8909779","","Smart grids;Modems;Impedance;Power cables;Intrusion detection;Task analysis","carrier transmission on power lines;learning (artificial intelligence);power engineering computing;power system security;radio networks;security of data;smart power grids","machine learning;physical-layer intrusion detection;smart grid communication data;continuous bidirectional information exchange;cryptographic techniques;network stack;physical layer methods;upper layer techniques;PHY design;active intruder;stand-alone solution;communication purposes;ideal intruder detection rates;smart grid data security","","5","","43","","25 Nov 2019","","","IEEE","IEEE Conferences"
"Cyber Security of Water SCADA Systems—Part I: Analysis and Experimentation of Stealthy Deception Attacks","S. Amin; X. Litrico; S. Sastry; A. M. Bayen","Department of Civil and Environmental Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA; Research and Development Center of Lyonnaise des Eaux, Bordeaux, France; Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, CA, USA; Department of Electrical Engineering and Computer Sciences and the Department of Civil and Environmental Engineering, University of California, Berkeley, CA, USA","IEEE Transactions on Control Systems Technology","15 Aug 2013","2013","21","5","1963","1970","This brief aims to perform security threat assessment of networked control systems with regulatory and supervisory control layers. We analyze the performance of a proportional-integral controller (regulatory layer) and a model-based diagnostic scheme (supervisory layer) under a class of deception attacks. We adopt a conservative approach by assuming that the attacker has knowledge of: 1) the system dynamics; 2) the parameters of the diagnostic scheme; and 3) the sensor-control signals. The deception attack presented here can enable remote water pilfering from automated canal systems. We also report a field-operational test attack on the Gignac canal system located in Southern France.","1558-0865","","10.1109/TCST.2012.2211873","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6303885","Delay systems;fault diagnosis;intrusion detection;supervisory control;supervisory control and data acquisition (SCADA) systems","Control systems;SCADA systems;Observers;Computer crime","canals;computer network security;control engineering computing;networked control systems;PI control;SCADA systems;sensors","Cyber security;water SCADA systems;stealthy deception attacks;security threat assessment;networked control systems;supervisory control layers;regulatory layers;proportional-integral controller;model-based diagnostic scheme;system dynamics;sensor-control signals;remote water pilfering;automated canal systems;field-operational test attack;Gignac canal system;Southern France;supervisory control and data acquisition systems","","187","","15","","14 Sep 2012","","","IEEE","IEEE Journals"
"Blockchain Meets Cloud Computing: A Survey","K. Gai; J. Guo; L. Zhu; S. Yu","School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China; School of Information and Electronics, Beijing Institute of Technology, Beijing, China; School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China; School of Computer Science, University of Technology Sydney, Sydney, NSW, Australia","IEEE Communications Surveys & Tutorials","21 Aug 2020","2020","22","3","2009","2030","Blockchain technology has been deemed to be an ideal choice for strengthening existing computing systems in varied manners. As one of the network-enabled technologies, cloud computing has been broadly adopted in the industry through numerous cloud service models. Fusing blockchain technology with existing cloud systems has a great potential in both functionality/performance enhancement and security/privacy improvement. The question remains on how blockchain technology inserts into current deployed cloud solutions and enables the reengineering of cloud datacenter. This survey addresses this issue and investigates recent efforts in the technical fusion of blockchain and clouds. Three technical dimensions roughly are covered in this work. First, we concern the service model and review an emerging cloud-relevant blockchain service model, Blockchain-as-a-Service (BaaS); second, security is considered a key technical dimension in this work and both access control and searchable encryption schemes are assessed; finally, we examine the performance of cloud datacenter with supports/participance of blockchain from hardware and software perspectives. Main findings of this survey will be theoretical supports for future reference of blockchain-enabled reengineering of cloud datacenter.","1553-877X","","10.1109/COMST.2020.2989392","Ministry of Education—China Mobile Research Fund Project(grant numbers:MCM20180401); National Natural Science Foundation of China(grant numbers:61972034,61872041,U1836212); Natural Science Foundation of Beijing Municipality(grant numbers:20D20116); Pre-study Foundation of Weapons and Equipment(grant numbers:31511020401); Natural Science Foundation of Shandong Province(grant numbers:ZR2019ZD10); Guangxi Key Laboratory of Cryptography and Information Security(grant numbers:GCIS201803); Henan Key Laboratory of Network Cryptography Technology(grant numbers:LNCT2019-A08); Australian ARC(grant numbers:DP180102828,DP200101374); Beijing Institute of Technology Research Fund Program for Young Scholars; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9076250","Blockchain;cloud computing;data provenance;blockchain-as-a-service;blockchain service model","Blockchain;Cloud computing;Computational modeling;Tutorials;Security;Smart contracts;Hafnium","cloud computing;cryptography;data privacy","cloud computing;blockchain technology;strengthening existing computing systems;network-enabled technologies;numerous cloud service models;cloud systems;current deployed cloud solutions;cloud datacenter;emerging cloud-relevant blockchain service model;Blockchain-as-a-Service;blockchain-enabled reengineering","","12","","190","IEEE","22 Apr 2020","","","IEEE","IEEE Journals"
"New Trends in Security Evaluation of Bayesian Network-Based Malware Detection Models","E. Filiol; S. Josse","Operational Cryptology & Virology Lab., ESIEA Res., Laval, France; Operational Cryptology & Virology Lab., ESIEA Res., Laval, France","2012 45th Hawaii International Conference on System Sciences","9 Feb 2012","2012","","","5574","5583","Statistical methods have been used for a long time as a way to detect viral code. Such a detection method has been called spectral analysis, because it works with statistical distributions, such as bytes, instructions or system calls frequencies spectra. Most statistical classification algorithms can be described as graphical models, namely Bayesian networks. We will first present in this paper an approach of viral detection by means of spectral analysis based on Bayesian networks, through two basic examples of such learning models: naive Bayes and hidden Markov models. Designing a statistical information retrieval model requires careful and thorough evaluation in order to demonstrate the superior performance of new techniques on representative program collections. Nowadays, it has developed into a highly empirical discipline. We will next present information theory based criteria to characterize the effectiveness of spectral analysis models and then discuss the limits of such models.","1530-1605","978-0-7695-4525-7","10.1109/HICSS.2012.450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6149571","Bayesian Network;Naive Bayes;Hidden Markov Model;Spectral analysis","Hidden Markov models;Bayesian methods;Spectral analysis;Analytical models;Random variables;Engines;Training data","Bayes methods;belief networks;hidden Markov models;information retrieval;invasive software;pattern classification;spectral analysis;statistical distributions","security evaluation;Bayesian network-based malware detection models;statistical methods;viral code detection;spectral analysis;statistical distributions;statistical classification algorithms;graphical models;naive Bayes model;hidden Markov model;statistical information retrieval model;information theory based criteria","","2","","23","","9 Feb 2012","","","IEEE","IEEE Conferences"
"Machine Learning for 5G/B5G Mobile and Wireless Communications: Potential, Limitations, and Future Directions","M. E. Morocho-Cayamcela; H. Lee; W. Lim","Department of Electronic Engineering, Kumoh National Institute of Technology, Gumi, South Korea; 5G Innovation Centre (5GIC), Institute for Communication Systems (ICS), University of Surrey, Guildford, U.K.; Department of IT Convergence, Kumoh National Institute of Technology, Gumi, South Korea","IEEE Access","30 Sep 2019","2019","7","","137184","137206","Driven by the demand to accommodate today's growing mobile traffic, 5G is designed to be a key enabler and a leading infrastructure provider in the information and communication technology industry by supporting a variety of forthcoming services with diverse requirements. Considering the ever-increasing complexity of the network, and the emergence of novel use cases such as autonomous cars, industrial automation, virtual reality, e-health, and several intelligent applications, machine learning (ML) is expected to be essential to assist in making the 5G vision conceivable. This paper focuses on the potential solutions for 5G from an ML-perspective. First, we establish the fundamental concepts of supervised, unsupervised, and reinforcement learning, taking a look at what has been done so far in the adoption of ML in the context of mobile and wireless communication, organizing the literature in terms of the types of learning. We then discuss the promising approaches for how ML can contribute to supporting each target 5G network requirement, emphasizing its specific use cases and evaluating the impact and limitations they have on the operation of the network. Lastly, this paper investigates the potential features of Beyond 5G (B5G), providing future research directions for how ML can contribute to realizing B5G. This article is intended to stimulate discussion on the role that ML can play to overcome the limitations for a wide deployment of autonomous 5G/B5G mobile and wireless communications.","2169-3536","","10.1109/ACCESS.2019.2942390","National Research Foundation of Korea; Korea Government (MSIP Ministry of Science, ICT and Future Planning)(grant numbers:2017R1C1B5016837); ITRC Program(grant numbers:IITP-2019-2014-1-00639); Ministry of Trade, Industry and Energy(grant numbers:10063078); Ministry of Trade, Industry and Energy; H2020 European Institute of Innovation and Technology(grant numbers:761745); Government of Taiwan; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8844682","Machine learning;5G mobile communication;B5G;wireless communication;mobile communication;artificial intelligence","Wireless communication;Training;5G mobile communication;Supervised learning;Task analysis;Reinforcement learning","5G mobile communication;innovation management;learning (artificial intelligence);telecommunication computing","machine learning;wireless communications;mobile traffic;leading infrastructure provider;communication technology industry;diverse requirements;complexity;autonomous cars;industrial automation;virtual reality;intelligent applications;5G vision;supervised reinforcement learning;mobile communication;wireless communication","","39","","193","CCBY","19 Sep 2019","","","IEEE","IEEE Journals"
"Security Implications of Data Mining in Cloud Scheduling","C. Delimitrou; C. Kozyrakis","Department of Electrical Engineering, Stanford University, Stanford, CA; Department of Electrical Engineering, Stanford University, Stanford, CA","IEEE Computer Architecture Letters","26 Dec 2016","2016","15","2","109","112","Cloud providers host an increasing number of popular applications, on the premise of resource flexibility and cost efficiency. Most of these systems expose virtualized resources of different types and sizes. As instances share the same physical host to increase utilization, they contend on hardware resources, e.g., last-level cache, making them vulnerable to side-channel attacks from co-scheduled applications. In this work we show that using data mining techniques can help an adversarial user of the cloud determine the nature and characteristics of co-scheduled applications and negatively impact their performance through targeted contention injections. We design Bolt, a simple runtime that extracts the sensitivity of co-scheduled applications to various types of interference and uses this signal to determine the type of these applications by applying a set of data mining techniques. We validate the accuracy of Bolt on a 39-server cluster. Bolt correctly identifies the type and characteristics of 81 percent out of 108 victim applications, and constructs specialized contention signals that degrade their performance. We also use Bolt to find the most commonly-run applications on EC2. We hope that underlining such security vulnerabilities in modern cloud facilities will encourage cloud providers to introduce stronger resource isolation primitives in their systems.","1556-6064","","10.1109/LCA.2015.2461215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7167661","Super (very large) computers;security and privacy protection;scheduling and task partitioning;application studies resulting in better multiple-processor systems","Data mining;Interference;Cloud computing;Computer crime;Data mining;Servers;Degradation","cloud computing;cryptography;data mining;resource allocation","resource flexibility;cost efficiency;virtualized resources;side-channel attacks;co-scheduled applications;data mining;cloud providers;Bolt;39-server cluster;specialized contention signals;security vulnerabilities;cloud facilities;resource isolation primitives","","2","","21","IEEE","27 Jul 2015","","","IEEE","IEEE Journals"
"Applying the Trustworthy Remote Entity to Privacy-Preserving Multiparty Computation: Requirements and Criteria for Large-Scale Applications","R. Ankele; K. A. Küçük; A. Martin; A. Simpson; A. Paverd","Dept. of Comput. Sci., Univ. of Oxford, Oxford, UK; Dept. of Comput. Sci., Univ. of Oxford, Oxford, UK; Dept. of Comput. Sci., Univ. of Oxford, Oxford, UK; Dept. of Comput. Sci., Univ. of Oxford, Oxford, UK; Dept. of Comput. Sci., Aalto Univ., Aalto, Finland","2016 Intl IEEE Conferences on Ubiquitous Intelligence & Computing, Advanced and Trusted Computing, Scalable Computing and Communications, Cloud and Big Data Computing, Internet of People, and Smart World Congress (UIC/ATC/ScalCom/CBDCom/IoP/SmartWorld)","16 Jan 2017","2016","","","414","422","The significant improvements in technology that have been seen in recent years have resulted in a shift in the computing paradigm: from isolated computational tasks to distributed tasks executed in multi-party settings. Secure Multi-Party Computation (MPC) allows for multiple parties to jointly compute a function on their private inputs. Unfortunately, traditional MPC algorithms are inefficient in the presence of a large number of participants. Moreover, in the traditional setting, MPC is only concerned with privacy of the input values. However, there is often a need to preserve the privacy of individuals on the basis of the output of the computation. Techniques proposed by the Trusted Computing community have shown promise in the context of new secure, efficient large-scale applications. In this paper, we define, analyse several use cases related to large-scale applications of the MPC paradigm. From these use cases, we derive requirements, criteria to evaluate certain MPC protocols used for large-scale applications. Furthermore, we propose the utilisation of a Trustworthy Remote Entity, privacy-preserving algorithms to achieve confidentiality, privacy in such settings.","","978-1-5090-2771-2","10.1109/UIC-ATC-ScalCom-CBDCom-IoP-SmartWorld.2016.0077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7816873","","Protocols;Privacy;Cryptography;Complexity theory;Big data;Context","data privacy;distributed processing;large-scale systems;task analysis;trusted computing","trustworthy remote entity;privacy-preserving multiparty computation;large-scale applications;computing paradigm;computational tasks;distributed tasks;multiparty settings","","7","","37","","16 Jan 2017","","","IEEE","IEEE Conferences"
"Cyber-Physical Systems Forensics","N. Mohamed; J. Al-Jaroodi; I. Jawhar","California University of Pennsylvania,Department of Mathematics, Computer Science and Information Systems,PA,USA; Robert Morris University,Department of Engineering,PA,USA; Al Maaref University,Faculty of Engineering,Beirut,Lebanon","2020 IEEE Systems Security Symposium (SSS)","24 Aug 2020","2020","","","1","7","Cyber-Physical Systems (CPS) provide beneficial connections between the physical world (systems, environments, and humans) and the cyber world. They offer smart features for improving the physical world such as enhancing and optimizing reliability, quality, safety, health, security, efficiency, operational costs, and maintainability of a specific physical system or environment. CPS are implemented with a set of distributed software and hardware components that are embedded in physical systems and environments or attached to humans. Many CPS applications are being implemented for a variety of applications. However, CPS are vulnerable to hacking attempts and criminal activities as any other computerized and distributed system. As a result, CPS must incorporate security measures in addition to suitable forensics capabilities that could support investigations of any hacking attempts or criminal activities. This paper defines and discusses the emerging area of CPS forensics, highlights its issues, and reviews some proposed approaches. In addition, it discusses future research and development directions in this area.","","978-1-7281-4316-3","10.1109/SSS47320.2020.9174199","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9174199","Cyber-Physical Systems;CPS;Digital Forensics;Network Forensics;Cyber-Physical Systems Forensics","","computer crime;cyber-physical systems;digital forensics","cyber-Physical Systems forensics;beneficial connections;physical world;cyber world;smart features;operational costs;specific physical system;distributed software;hardware components;CPS applications;hacking attempts;criminal activities;computerized distributed system;CPS forensics","","","","26","","24 Aug 2020","","","IEEE","IEEE Conferences"
"Unsupervised Specific Emitter Identification Method Using Radio-Frequency Fingerprint Embedded InfoGAN","J. Gong; X. Xu; Y. Lei","Department of Electrical Engineering and Information Science, University of Science and Technology of China, Hefei, China; Department of Electrical Engineering and Information Science, University of Science and Technology of China, Hefei, China; School of Electronic Countermeasure, National University of Defense Technology, Hefei, China","IEEE Transactions on Information Forensics and Security","31 Mar 2020","2020","15","","2898","2913","Machine learning approaches are becoming increasingly popular to improve the efficiency of specific emitter identification (SEI). However, in most non-cooperative SEI scenarios, supervised and semi-supervised learning approaches are often incompatible due to the lack of labeled datasets. To solve this challenge, an unsupervised SEI framework is proposed based on information maximized generative adversarial networks (InfoGANs) and radio frequency fingerprint embedding (RFFE). To enhance individual discriminability, a gray histogram is first constructed according to the bispectrum extracted from the received signal before being embedded into the proposed framework. In addition to the latent class input and the RFFE, the proposed InfoGAN incorporates a priori statistical characteristics of the wireless propagation channels in the form of a structured multimodal latent vector to further improve the GAN quality. The probabilistic distribution of the bispectrum is derived in closed-form and the convergence of the InfoGAN is analyzed to demonstrate the influence of the RFFE. Numerical results indicate that the proposed framework consistently outperforms state-of-the-art algorithms for unsupervised SEI applications, both in terms of evaluation score and classification accuracy.","1556-6021","","10.1109/TIFS.2020.2978620","National Natural Science Foundation of China(grant numbers:61271272); National Basic Research Program of China (973 Program)(grant numbers:2018YFA0701603); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9025169","Specific emitter identification;generative adversarial network;unsupervised deep learning;radio frequency fingerprint;Nakagami-m","Gallium nitride;Feature extraction;Training;Wireless communication;Convergence;Mutual information;Generators","fingerprint identification;image classification;learning (artificial intelligence);neural nets;statistical analysis;wireless channels","unsupervised SEI framework;labeled datasets;semisupervised learning approaches;machine learning approaches;radio-frequency fingerprint embedded InfoGAN;unsupervised specific emitter identification method;unsupervised SEI applications;structured multimodal latent vector;wireless propagation channels;a priori statistical characteristics;latent class input;received signal;bispectrum;gray histogram;individual discriminability;RFFE;radio frequency fingerprint","","8","","50","IEEE","5 Mar 2020","","","IEEE","IEEE Journals"
"Combating Imbalance in Network Traffic Classification Using GAN Based Oversampling","Y. Guo; G. Xiong; Z. Li; J. Shi; M. Cui; G. Gou","School of Cyber Security, University of Chinese Academy of Sciences,Beijing,China; School of Cyber Security, University of Chinese Academy of Sciences,Beijing,China; School of Cyber Security, University of Chinese Academy of Sciences,Beijing,China; School of Cyber Security, University of Chinese Academy of Sciences,Beijing,China; School of Cyber Security, University of Chinese Academy of Sciences,Beijing,China; School of Cyber Security, University of Chinese Academy of Sciences,Beijing,China","2021 IFIP Networking Conference (IFIP Networking)","9 Jul 2021","2021","","","1","9","With the proliferation of encrypted traffic, machine learning (ML) based network traffic classification (NTC) has become the mainstream method. However, most studies ignored two issues. On the one hand, Internet traffic presents a natural uneven distribution. On the other hand, machine learning algorithms generally aim to achieve the highest overall accuracy without considering class imbalance. This leads to severe performance degradation of existing ML-based NTC schemes when facing imbalanced scenarios. In this paper, we design a novel Generative Adversarial Network (GAN) architecture to generate traffic samples, in which the addition of the classifier and the pretraining module makes the generation process more stable and effective. We propose an end-to-end framework for imbalanced traffic classification, named ITCGAN, which can generate traffic samples for minority classes to adaptively rebalance the original traffic and simultaneously train the optimal classifier. We evaluate its effectiveness on the public ISCXVPN2016 dataset based on the global metrics and individual metrics. The results show that our method performs well in imbalanced NTC tasks, fully alleviating the performance degradation (a 10.27-percentage-point improvement to the precision of the most minority class). Meanwhile, it surpasses five state-of-the-art oversampling methods.","1861-2288","978-3-9031-7639-3","10.23919/IFIPNetworking52078.2021.9472777","National Key Research and Development Program of China(grant numbers:2020YFE0200500,2020YFB1006100,2018YFB1800200); Key research and Development Program for Guangdong Province(grant numbers:2019B010137003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9472777","network traffic classification;machine learning;class imbalance;Generative Adversarial Network","Measurement;Degradation;Machine learning algorithms;Telecommunication traffic;Machine learning;Generative adversarial networks;Internet","Internet;learning (artificial intelligence);neural nets;sampling methods;telecommunication traffic","public ISCXVPN2016 dataset;ITCGAN;ML-based NTC schemes;generative adversarial network architecture;machine learning algorithms;natural uneven distribution;Internet traffic;network traffic classification;encrypted traffic;oversampling methods;imbalanced NTC tasks;minority class;imbalanced traffic classification;end-to-end framework;generation process;traffic samples","","","","45","","9 Jul 2021","","","IEEE","IEEE Conferences"
