"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Multimodal Graph Analysis of Cyber Attacks","N. Ghose; L. Lazos; J. Rozenblit; R. Breiger","Department of Electrical and Computer Engineering, University of Arizona, Tucson, AZ; Department of Electrical and Computer Engineering, University of Arizona, Tucson, AZ; Department of Electrical and Computer Engineering, University of Arizona, Tucson, AZ; School of Sociology, University of Arizona, Tucson, AZ","2019 Spring Simulation Conference (SpringSim)","10 Jun 2019","2019","","","1","12","The limited information on the cyberattacks available in the unclassified regime, hardens standardizing the analysis. We address the problem of modeling and analyzing cyberattacks using a multimodal graph approach. We formulate the stages, actors, and outcomes of cyberattacks as a multimodal graph. Multimodal graph nodes include cyberattack victims, adversaries, autonomous systems, and the observed cyber events. In multimodal graphs, single-modality graphs are interconnected according to their interaction. We apply community and centrality analysis on the graph to obtain in-depth insights into the attack. In community analysis, we cluster those nodes that exhibit “strong” inter-modal ties. We further use centrality to rank the nodes according to their importance. Classifying nodes according to centrality provides the progression of the attack from the attacker to the targeted nodes. We apply our methods to two popular case studies, namely GhostNet and Putter Panda and demonstrate a clear distinction in the attack stages.","","978-1-5108-8388-8","10.23919/SpringSim.2019.8732851","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8732851","Cyber-attacks;multimodal graph;community analysis;centrality analysis","Cyberattack;Autonomous systems;IP networks;Malware;Analytical models;Computational modeling","data mining;graph theory;security of data","observed cyber events;single-modality graphs;centrality;community analysis;strong inter-modal ties;attacker;targeted nodes;attack stages;multimodal graph analysis;cyber attacks;unclassified regime;multimodal graph approach;multimodal graph nodes;cyberattack victims;nodes classification","","2","","33","","10 Jun 2019","","","IEEE","IEEE Conferences"
"Authentication of Smartphone Users Using Behavioral Biometrics","A. Alzubaidi; J. Kalita","Department of Computer Science, University of Colorado Colorado Springs, Colorado Springs, CO, USA; Department of Computer Science, University of Colorado Colorado Springs, Colorado Springs, CO, USA","IEEE Communications Surveys & Tutorials","19 Aug 2016","2016","18","3","1998","2026","Smartphones and tablets have become ubiquitous in our daily lives. Smartphones, in particular, have become more than personal assistants. These devices have provided new avenues for consumers to play, work, and socialize whenever and wherever they want. Smartphones are small in size, so they are easy to handle and to stow and carry in users' pockets or purses. However, mobile devices are also susceptible to various problems. One of the greatest concerns is the possibility of breach in security and privacy if the device is seized by an outside party. It is possible that threats can come from friends as well as strangers. Due to the size of smart devices, they can be easily lost and may expose details of users' private lives. In addition, this might enable pervasive observation or imitation of one's movements and activities, such as sending messages to contacts, accessing private communication, shopping with a credit card, and relaying information about where one has been. This paper highlights the potential risks that occur when smartphones are stolen or seized, discusses the concept of continuous authentication, and analyzes current approaches and mechanisms of behavioral biometrics with respect to methodology, associated datasets and evaluation approaches.","1553-877X","","10.1109/COMST.2016.2537748","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7423666","Authentication;Continuous Authentication;Smartphone;User Behavior;Biometrics;Progressive Authentication;Implicit Authentication","Authentication;Biometrics (access control);Tutorials;Privacy;Biomedical monitoring;Mobile handsets","behavioural sciences computing;biometrics (access control);cryptography;mobile computing;notebook computers;smart phones","smartphone user authentication;behavioral biometrics;tablets;breach in security;breach in privacy;smart device","","84","","162","IEEE","2 Mar 2016","","","IEEE","IEEE Journals"
"AdversarialQR: An adversarial patch in QR code format","A. Chindaudom; P. Siritanawan; K. Sumongkayothin; K. Kotani","Mahidol University,Faculty of Information and Communication Technology,Nakhonpathom,Thailand,73170; School of Information Science, Japan Advanced Institute of Science and Technology,Ishikawa,Japan,923-1292; Mahidol University,Faculty of Information and Communication Technology,Nakhonpathom,Thailand,73170; School of Information Science, Japan Advanced Institute of Science and Technology,Ishikawa,Japan,923-1292","2020 Joint 9th International Conference on Informatics, Electronics & Vision (ICIEV) and 2020 4th International Conference on Imaging, Vision & Pattern Recognition (icIVPR)","7 Jan 2021","2020","","","1","6","In this paper, we present a method to camouflage an attack on image recognition system by using an adversarial patch embedded on a scan-ready QR code. Adversarial patch refers to a class of a real-world attack on a machine learning system that adds a `patch' onto the image. However, unlike existing methods, they are highly conspicuous to human perception. As these attacks are performed in the real world, they require users to manipulate the scene. However, not only the patch catches the attention of the classification system but also bystanders' attention as well. We believe that forcing the adversarial patch into the form of a scan-ready QR code can conceal its primary reason to exist in the scene. The main challenge of the research is the process of forcing an adversarial patch into a scan-ready QR code while trying to retain as much information for the patch to work as a real-world adversarial example. The experiments had been done to investigate trade-off compared to training the patch in different shapes.","","978-1-7281-9331-1","10.1109/ICIEVicIVPR48672.2020.9306675","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9306675","Adversarial Attack;Deep Learning;Transformed Patch;Convolutional Neural Networks","Training;Deep learning;Task analysis;Perturbation methods;Shape;Feature extraction;Face recognition","image classification;image recognition;learning (artificial intelligence);QR codes;visual perception","adversarial patch;QR code format;image recognition system;scan-ready QR code;real-world adversarial example;machine learning system","","","","20","","7 Jan 2021","","","IEEE","IEEE Conferences"
"Attack Strength vs. Detectability Dilemma in Adversarial Machine Learning","C. Frederickson; M. Moore; G. Dawson; R. Polikar",Rowan University; Rowan University; Rowan University; Rowan University,"2018 International Joint Conference on Neural Networks (IJCNN)","14 Oct 2018","2018","","","1","8","As the prevalence and everyday use of machine learning algorithms, along with our reliance on these algorithms grow dramatically, so do the efforts to attack and undermine these algorithms with malicious intent, resulting in a growing interest in adversarial machine learning. A number of approaches have been developed that can render a machine learning algorithm ineffective through poisoning or other types of attacks. Most attack algorithms typically use sophisticated optimization approaches, whose objective function is designed to cause maximum damage to accuracy or performance of the algorithm with respect to some task. In this effort, we show that while such an objective function is indeed brutally effective in causing maximum damage on an embedded feature selection task, it often results in an attack mechanism that can be easily detected with an embarrassingly simple novelty or outlier detection algorithm. We then propose an equally simple yet elegant solution by adding a regularization term to the attacker's objective function that penalizes outlying attack points.","2161-4407","978-1-5090-6014-6","10.1109/IJCNN.2018.8489495","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8489495","","Machine learning;Machine learning algorithms;Feature extraction;Mathematical model;Linear programming;Security;Anomaly detection","learning (artificial intelligence);optimisation;security of data","attack strength;detectability dilemma;adversarial machine learning;machine learning algorithms;poisoning;attack mechanism;optimization approaches","","10","","38","","14 Oct 2018","","","IEEE","IEEE Conferences"
"Learning Constraint-Based Model for Detecting Malicious Activities in Cyber Physical Systems","A. Balogh; D. Mehta; P. Sobonski; A. Mady; S. Vuppala",UTRC Ireland; UTRC Ireland; UTRC Ireland; UTRC Ireland; UTRC Ireland,"2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","9 Apr 2020","2019","","","1392","1399","Advances in computing, communications, sensors, and cloud computing have resulted in the proliferation of Internet of Things (IoT) which forms a foundation for Cyber-Physical Systems (CPS). Cyber-physical attacks can cause tangible effects in the physical world. The attacker's goal is to disrupt the normal operations of the CPS for example: equipment overstress, safety limits violation, damage to the product quality, safety compliance violation etc. The continued rise of cyber-attacks together with the evolving skills of the attackers, and the inefficiency of the traditional security algorithms to defend against advanced and sophisticated attacks such as Distributed Denial of service (DDoS), slow DoS and zero-day, necessitate the development of novel defense and resilient detection techniques compared to traditional approaches like signature and behavior-based methods. To deal with this, we propose a novel approach for learning detection model that includes operational and network data to detect advanced attacks. More precisely, our approach is able to learn a relational network that connects events at different system layers so that attacks can be identified with higher confidence level. In this paper, we propose a decision model by learning a set of constraints/relations from the data that conjunctively defines the normal operation of a CPS. The solutions of the decision model characterize the normal states of a given CPS. The malicious operations are detected when one or more constraints fail for a given state of CPS. The results demonstrates the effectiveness of the approach. The main advantage of our approach is the interpretability of the model.","","978-1-7281-4034-6","10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00253","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060371","Constraint Programming;Cyber-Physical Systems;Model learning;Anomaly detection","Data models;Feature extraction;Monitoring;Sensors;Intrusion detection;Safety","cloud computing;computer network security;learning (artificial intelligence)","cyber-physical attacks;Cyber-Physical Systems;cloud computing;malicious activities;constraint-based model;malicious operations;CPS;decision model;system layers;operational network data;detection model;behavior-based methods;resilient detection techniques;safety compliance violation;safety limits violation;normal operation;physical world","","1","","16","","9 Apr 2020","","","IEEE","IEEE Conferences"
"Artificial Intelligence as Enabler for Sustainable Development","R. Walshe; A. Koene; S. Baumann; M. Panella; L. Maglaras; F. Medeiros","Dublin City University,Adapt Research Centre,Dublin,Ireland; University of Nottingham,Nottingham,UK; Jade University of Applied Sciences,Dep. Management, Information, Technology,Wilhelmshaven,Germany; University of Rome “La Sapienza”,Dept of Information Engineering, Electronics and Telecommunications,Italy; School of CS and Informatics, De Montfort University,Leicester,UK; FM Tech Consult BV,Tervuren,Belgium","2021 IEEE International Conference on Engineering, Technology and Innovation (ICE/ITMC)","1 Nov 2021","2021","","","1","7","When the UN published the 17 Sustainable Development Goals (SDGs) in 2015, emerging technologies like Artificial Intelligence (AI) were not yet mature. However, through its deployment across industry sectors and verticals, issues related to sustainability, fairness, inclusiveness, efficiency, and usability of these technologies are now priorities for global consumers and producers. This paper discusses what needs to be considered by both policy makers and ‘managers’ in order to exploit the use of AI for SDG achievement. AI can act as a real and meaningful enabler to achieve sustainability goals; however, it may also have negative impacts. Therefore, a carefully balanced approach is required to ensure that Artificial Intelligence systems are employed to help solve sustainability issues without inadvertently affecting other goals.","2693-8855","978-1-6654-4963-2","10.1109/ICE/ITMC52061.2021.9570215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9570215","artificial intelligence;sustainability;SDGs cybersecurity;standardization;green computing;data governance;Internet of Things (IoT)","Industries;Technological innovation;Conferences;Green computing;Data governance;Artificial intelligence;Sustainable development","","","","","","47","","1 Nov 2021","","","IEEE","IEEE Conferences"
"PAC-GAN: Packet Generation of Network Traffic using Generative Adversarial Networks","A. Cheng","Defence Science and Technology,Cyber and Electronic Warfare Division,Australia","2019 IEEE 10th Annual Information Technology, Electronics and Mobile Communication Conference (IEMCON)","19 Dec 2019","2019","","","0728","0734","Generative adversarial networks (GANs) have proven extremely successful in creating artificial yet highly realistic media data such as images, text, audio and videos. In this paper, we adapt and describe a GAN method for creating network traffic data at the IP packet layer. Generating realistic network traffic is essential for development and testing of techniques in Cyber and network security related tasks such as anomaly or intrusion detection. The effectiveness of such network monitoring techniques depends directly on the traffic data. Despite this, traffic generation is often considered low priority because it is difficult. Using GANs, we prototype and prove feasibility in the generation of real traffic flows such as ICMP Pings, DNS queries, and HTTP web requests. Using Convolutional Neural Network (CNN) GANs, we propose an alternative encoding of network traffic data into the CNN model. Experiments show our generated traffic can be successfully transmitted through the Internet eliciting desired responses from the network. The work described in this paper is the first step in demonstrating successful creation and transmission of network traffic; it forms the basis for future GAN based traffic generators at scale.","2644-3163","978-1-7281-2530-5","10.1109/IEMCON.2019.8936224","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8936224","Deep-Learning;Generative Adversarial Networks;Convolutional Neural Networks;Test Generation;Traffic Generation;Packet Encoding;Network Security;Cyber Security","Prototypes;Telecommunication traffic;Generative adversarial networks;Security;Task analysis;Videos;Testing","convolutional neural nets;Internet;IP networks;security of data;telecommunication traffic","realistic network traffic;network monitoring techniques;convolutional neural network;network traffic data;traffic generators;PAC-GAN;packet generation;generative adversarial networks;IP packet layer;Internet","","7","","14","","19 Dec 2019","","","IEEE","IEEE Conferences"
"Data-Driven Cyber Security in Perspective—Intelligent Traffic Analysis","R. Coulter; Q. -L. Han; L. Pan; J. Zhang; Y. Xiang","School of Software and Electrical Engineering, Swinburne University of Technology, Melbourne, VIC, Australia; School of Software and Electrical Engineering, Swinburne University of Technology, Melbourne, VIC, Australia; School of Information Technology, Deakin University, Geelong, VIC, Australia; School of Software and Electrical Engineering, Swinburne University of Technology, Melbourne, VIC, Australia; School of Software and Electrical Engineering, Swinburne University of Technology, Melbourne, VIC, Australia","IEEE Transactions on Cybernetics","17 Jun 2020","2020","50","7","3081","3093","Social and Internet traffic analysis is fundamental in detecting and defending cyber attacks. Traditional approaches resorting to manually defined rules are gradually replaced by automated approaches empowered by machine learning. This revolution is accelerated by huge datasets which support machine-learning models with outstanding performance. In the context of a data-driven paradigm, this article reviews recent analytic research on cyber traffic over social networks and the Internet by using a set of common concepts of similarity, correlation, and collective indication, and by sharing security goals for classifying network host or applications and users or Tweets. The ability to do so is not determined in isolation, but rather drawn for a wide use of many different network or social flows. Furthermore, the flows exhibit many characteristics, such as fixed sized and multiple messages between source and destination. This article demonstrates a new research methodology of data-driven cyber security (DDCS) and its application in social and Internet traffic analysis. The framework of the DDCS methodology consists of three components, that is, cyber security data processing, cyber security feature engineering, and cyber security modeling. Challenges and future directions in this field are also discussed.","2168-2275","","10.1109/TCYB.2019.2940940","Australian Research Council Linkage Project(grant numbers:LP170100924); Australian Research Council Discovery Project(grant numbers:DP160103567); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8870212","Cyber security;Internet traffic analysis;machine learning (ML);social spam detection","Computer crime;Feature extraction;Internet;Data models;Twitter","learning (artificial intelligence);security of data;social networking (online);telecommunication traffic","data-driven cyber security;intelligent traffic analysis;cyber attacks;machine learning;data-driven paradigm;cyber traffic;social networks;network host;social flows;cyber security data processing;cyber security feature engineering;cyber security modeling;DDCS methodology","","34","","90","IEEE","16 Oct 2019","","","IEEE","IEEE Journals"
"Intrusion Detection and Prevention for ZigBee-Based Home Area Networks in Smart Grids","P. Jokar; V. C. M. Leung","Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, BC, Canada; Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, BC, Canada","IEEE Transactions on Smart Grid","19 Apr 2018","2018","9","3","1800","1811","In this paper, we present a novel intrusion detection and prevention system for ZigBee-based home area networks in smart grids, HANIDPS. HANIDPS employs a model-based intrusion detection mechanism as well as a machine learning-based intrusion prevention system to protect the network against a wide range of attack types. The detection module extracts network features and analyzes them to decide whether the network is in a normal state. We use smart energy profile 2.0 specification as well as IEEE 802.15.4 standard to precisely characterize the expected normal behavior. A set of defensive actions are defined for the prevention system which are effective in stopping various attack types. HANIDPS uses Q-learning and through interactions with environment learns the best strategy against an attack. Use of model-based approach for intrusion detection and dynamic learning for intrusion prevention, as well as employment of effective mechanisms to stop the attacks, provide a high performance for HANIDPS without the need for prior knowledge of the attacks. Soundness of the proposed method is evaluated through extensive analysis and experiments.","1949-3061","","10.1109/TSG.2016.2600585","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7544613","Smart grid;HAN;IDS;IPS","Intrusion detection;Smart grids;Protocols;Feature extraction;IEEE 802.15 Standard;Automatic generation control","computer network security;home networks;learning (artificial intelligence);power engineering computing;power system security;security of data;smart power grids;Zigbee","attack types;HANIDPS;ZigBee;home area networks;smart grids;intrusion detection mechanism;machine learning;intrusion prevention system;detection module;network features;network protection;smart energy profile 2.0 specification;IEEE 802.15.4 standard;Q-learning;model-based approach;dynamic learning","","14","","27","IEEE","16 Aug 2016","","","IEEE","IEEE Journals"
"Anomaly Generation Using Generative Adversarial Networks in Host-Based Intrusion Detection","M. Salem; S. Taheri; J. S. Yuan","Dept of Computer Engineering, University of Central Florida, Orlando, FL, USA; Dept of Computer Engineering, University of Central Florida, Orlando, FL, USA; Dept of Computer Engineering, University of Central Florida, Orlando, FL, USA","2018 9th IEEE Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)","15 Aug 2019","2018","","","683","687","Generative adversarial networks have been able to generate striking results in various domains. This generation capability can be general while the networks gain deep understanding regarding the data distribution. In many domains, this data distribution consists of anomalies and normal data, with the anomalies commonly occurring relatively less, creating datasets that are imbalanced. The capabilities that generative adversarial networks offer can be leveraged to examine these anomalies and help alleviate the challenge that imbalanced datasets propose via creating synthetic anomalies. This anomaly generation can be specifically beneficial in domains that have costly data creation processes as well as inherently imbalanced datasets. One of the domains that fits this description is the host-based intrusion detection domain. In this work, ADFA-LD dataset is chosen as the dataset of interest containing system calls of small foot-print next generation attacks. The data is first converted into images, and then a Cycle-GAN is used to create images of anomalous data from images of normal data. The generated data is combined with the original dataset and is used to train a model to detect anomalies. By doing so, it is shown that the classification results are improved, with the AUC rising from 0.55 to 0.71, and the anomaly detection rate rising from 17.07% to 80.49%. The results are also compared to SMOTE, showing the potential presented by generative adversarial networks in anomaly generation.","","978-1-5386-7693-6","10.1109/UEMCON.2018.8796769","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8796769","Anomaly Generation;Cycle-GAN;Generative Adversarial Networks;Host-based intrusion detection system (HIDS);Low foot print attacks","","learning (artificial intelligence);pattern classification;security of data","inherently imbalanced datasets;host-based intrusion detection domain;generation attacks;anomalous data;normal data;anomaly detection rate;anomaly generation;generation capability;data distribution;synthetic anomalies;costly data creation;generative adversarial networks","","3","","9","","15 Aug 2019","","","IEEE","IEEE Conferences"
"ML-Driven Malware that Targets AV Safety","S. Jha; S. Cui; S. Banerjee; J. Cyriac; T. Tsai; Z. Kalbarczyk; R. K. Iyer",University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; Nvidia Corporation; University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign,"2020 50th Annual IEEE/IFIP International Conference on Dependable Systems and Networks (DSN)","31 Jul 2020","2020","","","113","124","Ensuring the safety of autonomous vehicles (AVs) is critical for their mass deployment and public adoption. However, security attacks that violate safety constraints and cause accidents are a significant deterrent to achieving public trust in AVs, and that hinders a vendor's ability to deploy AVs. Creating a security hazard that results in a severe safety compromise (for example, an accident) is compelling from an attacker's perspective. In this paper, we introduce an attack model, a method to deploy the attack in the form of smart malware, and an experimental evaluation of its impact on production-grade autonomous driving software. We find that determining the time interval during which to launch the attack is{ critically} important for causing safety hazards (such as collisions) with a high degree of success. For example, the smart malware caused 33X more forced emergency braking than random attacks did, and accidents in 52.6% of the driving simulations.","1530-0889","978-1-7281-5809-9","10.1109/DSN48063.2020.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9153375","Autonomous Vehicles, Security, Safety","Safety;Robot sensing systems;Trajectory;Accidents;Malware;Autonomous vehicles","","","","1","","41","","31 Jul 2020","","","IEEE","IEEE Conferences"
"Patterns of Self-Organizing Agile Security for Resilient Network Situational Awareness and Sensemaking","R. Dove","Paradigm Shift Int., Questa, NM, USA","2011 Eighth International Conference on Information Technology: New Generations","11 Jul 2011","2011","","","902","908","The security gap is widening as adversarial communities of all kinds employ more sophisticated techniques and broaden their targets of opportunity. These adversarial communities are structured as self organized proactive collaborators in tight learning loops driving rapid innovation -- preying upon systems protected by wait and see strategies. In this paper we build upon six fundamental characteristics common to adversarial success, suggest that winning security can employ the same characteristics, show two patterns appropriate for resilient network support that fit this criteria, and describe a larger project that is developing a pattern language of next generation agile security. The two patterns described in this paper are modeled on the Biological Immune Systems and on mammalian hierarchical cortical sense making architecture. A technology that appears capable of implementing these patterns in relatively high biological fidelity is briefly introduced to support pattern-employment feasibility.","","978-1-61284-427-5","10.1109/ITNG.2011.156","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5945355","artificial immune system;feed forward hierarchy;hierarchical sensemaking;proactive anomaly search;Introduction","Security;Detectors;Immune system;Evolution (biology);Technological innovation;Communities","artificial immune systems;program control structures;security of data;self-organising feature maps","self-organizing agile security pattern;resilient network situational awareness;situational sensemaking;adversarial community;sophisticated technique;proactive collaborator;learning loops;innovation preying;pattern language;next generation agile security;biological immune system;mammalian hierarchical cortical sensemaking architecture;high biological fidelity;pattern employment feasibility","","5","","25","","11 Jul 2011","","","IEEE","IEEE Conferences"
"Federated Learning in Mobile Edge Networks: A Comprehensive Survey","W. Y. B. Lim; N. C. Luong; D. T. Hoang; Y. Jiao; Y. -C. Liang; Q. Yang; D. Niyato; C. Miao","Alibaba Group, Alibaba–NTU Joint Research Institute, Nanyang Technological University, Singapore; Faculty of Computer Science, Phenikaa University, Hanoi, Vietnam; School of Electrical and Data Engineering, University of Technology Sydney, Ultimo, NSW, Australia; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Center for Intelligent Networking and Communications, University of Electronic Science and Technology of China, Chengdu, China; Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong; School of Computer Science and Engineering, Nanyang Technological University, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Singapore","IEEE Communications Surveys & Tutorials","21 Aug 2020","2020","22","3","2031","2063","In recent years, mobile devices are equipped with increasingly advanced sensing and computing capabilities. Coupled with advancements in Deep Learning (DL), this opens up countless possibilities for meaningful applications, e.g., for medical purposes and in vehicular networks. Traditional cloud-based Machine Learning (ML) approaches require the data to be centralized in a cloud server or data center. However, this results in critical issues related to unacceptable latency and communication inefficiency. To this end, Mobile Edge Computing (MEC) has been proposed to bring intelligence closer to the edge, where data is produced. However, conventional enabling technologies for ML at mobile edge networks still require personal data to be shared with external parties, e.g., edge servers. Recently, in light of increasingly stringent data privacy legislations and growing privacy concerns, the concept of Federated Learning (FL) has been introduced. In FL, end devices use their local data to train an ML model required by the server. The end devices then send the model updates rather than raw data to the server for aggregation. FL can serve as an enabling technology in mobile edge networks since it enables the collaborative training of an ML model and also enables DL for mobile edge network optimization. However, in a large-scale and complex mobile edge network, heterogeneous devices with varying constraints are involved. This raises challenges of communication costs, resource allocation, and privacy and security in the implementation of FL at scale. In this survey, we begin with an introduction to the background and fundamentals of FL. Then, we highlight the aforementioned challenges of FL implementation and review existing solutions. Furthermore, we present the applications of FL for mobile edge network optimization. Finally, we discuss the important challenges and future research directions in FL.","1553-877X","","10.1109/COMST.2020.2986024","National Research Foundation (NRF), Singapore, through Singapore Energy Market Authority, Energy Resilience(grant numbers:NRF2017EWT-EP003-041,NRF2015-NRF-ISF001-2277); Singapore NRF National Satellite of Excellence, Design Science and Technology for Secure Critical Infrastructure(grant numbers:NSoE DeST-SCI2019-0007); A*STAR-NTU-SUTD Joint Research Grant Call on Artificial Intelligence for the Future of Manufacturing(grant numbers:RGANS1906,WASP/NTUM4082187(4080)); Singapore MOE Tier 2(grant numbers:MOE2014-T2-2-015 ARC4/15,MOE Tier 1 2017-T1-002-007 RG122/17); AI Singapore Programme(grant numbers:AISG-GC-2019-003,NRF-NRFI05-2019-0002); Alibaba-NTU Singapore Joint Research Institute(grant numbers:Alibaba-NTU-AIR2019B1); Nanyang Technological University, Singapore; Vietnam National Foundation for Science and Technology Development (NAFOSTED)(grant numbers:102.02-2019.305); National Natural Science Foundation of China(grant numbers:61631005,U1801261); National Basic Research Program of China (973 Program)(grant numbers:2018YFB1801105); Higher Education Discipline Innovation Project(grant numbers:B20064); Hong Kong CERG(grant numbers:16209715,16244616); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060868","Federated learning;mobile edge networks;resource allocation;communication cost;data privacy;data security","Training;Servers;Data privacy;Data models;Optimization;Privacy;Computational modeling","cloud computing;data privacy;learning (artificial intelligence);legislation;mobile computing;mobile radio;resource allocation","data center;cloud server;Traditional cloud-based Machine;vehicular networks;increasingly advanced sensing;mobile devices;complex mobile edge network;mobile edge network optimization;raw data;ML model;Federated Learning;growing privacy concerns;increasingly stringent data privacy legislations;edge servers;personal data;mobile edge networks;Mobile Edge Computing","","186","","205","IEEE","8 Apr 2020","","","IEEE","IEEE Journals"
"RF Sensing in the Internet of Things: A General Deep Learning Framework","X. Wang; X. Wang; S. Mao",NA; NA; NA,"IEEE Communications Magazine","16 Sep 2018","2018","56","9","62","67","In this article, we propose a general deep learning framework for RF sensing in the IoT. We first present the proposed framework, and then review various RF sensing techniques, deep learning techniques, and canonical RF sensing applications. We apply the proposed framework to fingerprinting, activity recognition, and vital sign monitoring using WiFi CSI and present experimental results. We conclude this article with a discussion of research challenges and open problems.","1558-1896","","10.1109/MCOM.2018.1701277","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8466357","","Machine learning;Radio frequency;Wireless fidelity;Logic gates;Acoustics;Radiofrequency identification;Smart devices;Internet of Things","Internet of Things;learning (artificial intelligence);wireless LAN","general deep learning framework;RF sensing techniques;deep learning techniques;canonical RF sensing applications;internet of things;IoT;WiFi CSI","","30","","15","","16 Sep 2018","","","IEEE","IEEE Magazines"
"Network Forensics: An Analysis of Techniques, Tools, and Trends","R. Hunt; S. Zeadally",University of South Australia; University of the District of Columbia,"Computer","20 Dec 2012","2012","45","12","36","43","Researchers in the growing fields of digital and network forensics require new tools and techniques to stay on top of the latest attack trends, especially as attack vectors shift into new domains, such as the cloud and social networks.","1558-0814","","10.1109/MC.2012.252","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6253191","network and digital forensics;intrusion detection;malware;IP traceback;honeypots;botnet and sinkhole forensics","Digital forensics;Network security;Forensics;Malware;Digital forensics","computer network security;digital forensics","network forensics;technique analysis;tool analysis;trend analysis;digital forensics;attack vectors;cloud networks;social networks","","25","","13","","30 Jul 2012","","","IEEE","IEEE Magazines"
"Towards Bayesian-Based Trust Management for Insider Attacks in Healthcare Software-Defined Networks","W. Meng; K. R. Choo; S. Furnell; A. V. Vasilakos; C. W. Probst","Department of Applied Mathematics and Computer Science, Technical University of Denmark, Copenhagen, Denmark; Department of Information Systems and Cyber Security, University of Texas at San Antonio, San Antonio, TX, USA; School of Computing, Electronics and Mathematics, Plymouth University, Plymouth, U.K.; Department of Computer Science, Luleå University of Technology, Luleå, Sweden; High-Tech Transdisciplinary Research Network, Unitec Institute of Technology, Auckland, New Zealand","IEEE Transactions on Network and Service Management","8 Jun 2018","2018","15","2","761","773","The medical industry is increasingly digitalized and Internet-connected (e.g., Internet of Medical Things), and when deployed in an Internet of Medical Things environment, software-defined networks (SDNs) allow the decoupling of network control from the data plane. There is no debate among security experts that the security of Internet-enabled medical devices is crucial, and an ongoing threat vector is insider attacks. In this paper, we focus on the identification of insider attacks in healthcare SDNs. Specifically, we survey stakeholders from 12 healthcare organizations (i.e., two hospitals and two clinics in Hong Kong, two hospitals and two clinics in Singapore, and two hospitals and two clinics in China). Based on the survey findings, we develop a trust-based approach based on Bayesian inference to figure out malicious devices in a healthcare environment. Experimental results in either a simulated and a real-world network environment demonstrate the feasibility and effectiveness of our proposed approach regarding the detection of malicious healthcare devices, i.e., our approach could decrease the trust values of malicious devices faster than similar approaches.","1932-4537","","10.1109/TNSM.2018.2815280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8315151","Intrusion detection;software-defined networking;trust computation and management;healthcare network;Bayesian inference","Medical services;Organizations;Wireless sensor networks;Security;Computer architecture;Monitoring;Electronic mail","Bayes methods;computer network security;health care;inference mechanisms;Internet of Things;medical information systems;software defined networking;trusted computing","insider attacks;healthcare software-defined networks;medical industry;network control;medical devices;healthcare SDNs;Bayesian inference;malicious devices;healthcare environment;real-world network environment;malicious healthcare devices;Bayesian-based trust management;Internet of Medical Things environment","","18","","51","IEEE","13 Mar 2018","","","IEEE","IEEE Journals"
