"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Securing Collaborative Intrusion Detection Systems","S. Cheung",SRI International,"IEEE Security & Privacy","8 Dec 2011","2011","9","6","36","42","Statistic-poisoning attacks inject incorrect security sensor reports into the repository of collaborative intrusion detection systems to corrupt the published attack statistics. A robust approach to computing attack statistics can help counter this threat.","1558-4046","","10.1109/MSP.2011.97","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5975135","intrusion detection;alert correlation;attack tolerance;preferential voting;network security;computer security;cybersecurity;collaborative intrusion detection systems","IP networks;Entropy;Collaboration;Computer crime;Privacy;Intrusion detection","security of data","collaborative intrusion detection system security;statistic-poisoning attacks;robust approach","","3","","4","","4 Aug 2011","","","IEEE","IEEE Magazines"
"U-ASG: A Universal Method to Perform Adversarial Attack on Autoencoder based Network Anomaly Detection Systems","C. Yang; L. Zhou; H. Wen; Y. Wu","National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China,Chengdu,P. R. China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China,Chengdu,P. R. China; University of Electronic Science and Technology of China,Department of Computer Science and Engineering,Chengdu,P. R. China; University of Electronic Science and Technology of China,Department of Computer Science and Engineering,Chengdu,P. R. China","IEEE INFOCOM 2020 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)","10 Aug 2020","2020","","","68","73","Semi-supervised machine learning models, especially deep neural networks, have been widely used in network anomaly detection for their capability of capturing patterns in normal data. However, the models face security challenges when an attacker has obtained their full details. In this paper, we propose a universal adversarial sample generator (U-ASG), to perform white-box adversarial attacks on autoencoder-based semi-supervised network anomaly detection (SSNAD) systems. The purpose of adversarial attacks is to generate small adversarial perturbations and add them to targeted anomalous samples to fly under the radar. We model the generation process of adversarial perturbations as an optimization problem, in which we minimize the reconstruction errors of the adversarial samples through the trained autoencoder and approximate it to solve. Furthermore, to improve the attack performance against the variational autoencoder (VAE), which is robust to tiny perturbations through uncertainty modeling, we design a mechanism to weaken its robustness by introducing a variance regularizer to the optimization. Simulation results show that the adversarial attacks generated by our U-ASG can effectively degrade the performance of the autoencoder-based SSNAD systems.","","978-1-7281-8695-5","10.1109/INFOCOMWKSHPS50562.2020.9162699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9162699","anomaly detection;autoencoder;adversarial perturbation;neural network","Perturbation methods;Anomaly detection;Optimization;Neural networks;Decoding;Data models;Principal component analysis","neural nets;security of data;supervised learning","U-ASG;adversarial attack;semisupervised machine learning models;deep neural networks;universal adversarial sample generator;white-box adversarial attacks;autoencoder-based semisupervised network anomaly detection systems;adversarial perturbations;generation process;trained autoencoder;attack performance;variational autoencoder;uncertainty modeling;autoencoder-based SSNAD systems","","","","19","","10 Aug 2020","","","IEEE","IEEE Conferences"
"Deep Learning-Based Intrusion Detection With Adversaries","Z. Wang","National Institute of Standards and Technology, Gaithersburg, MD, USA","IEEE Access","30 Jul 2018","2018","6","","38367","38384","Deep neural networks have demonstrated their effectiveness in most machine learning tasks, with intrusion detection included. Unfortunately, recent research found that deep neural networks are vulnerable to adversarial examples in the image classification domain, i.e., they leave some opportunities for an attacker to fool the networks into misclassification by introducing imperceptible changes to the original pixels in an image. The vulnerability raises some concerns in applying deep neural networks in security-critical areas, such as intrusion detection. In this paper, we investigate the performances of the state-of-the-art attack algorithms against deep learning-based intrusion detection on the NSL-KDD data set. The vulnerabilities of neural networks employed by the intrusion detection systems are experimentally validated. The roles of individual features in generating adversarial examples are explored. Based on our findings, the feasibility and applicability of the attack methodologies are discussed.","2169-3536","","10.1109/ACCESS.2018.2854599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8408779","Intrusion detection;neural networks;classification algorithms;data security","Machine learning;Neural networks;Intrusion detection;Feature extraction;Perturbation methods;Measurement;Task analysis","learning (artificial intelligence);neural nets;pattern classification;security of data","deep neural networks;intrusion detection systems;adversaries;intrusion detection;machine learning;deep learning","","32","","15","OAPA","9 Jul 2018","","","IEEE","IEEE Journals"
"Generative Adversarial Networks in Security: A Survey","I. K. Dutta; B. Ghosh; A. Carlson; M. Totaro; M. Bayoumi","University of Louisiana at Lafayette,Louisiana,USA; University of Louisiana at Lafayette,Louisiana,USA; Kyle,Texas; University of Louisiana at Lafayette,Louisiana,USA; University of Louisiana at Lafayette,Louisiana,USA","2020 11th IEEE Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)","25 Dec 2020","2020","","","0399","0405","In the Information Age, the majority of data stored and transferred is digital; however, current security systems are not powerful enough to secure this data because they do not anticipate unknown attacks. With a growing number of attacks on cybersecurity systems defense mechanisms need to stay updated with the evolving threats. Security and their related attacks are an iterative pair of objects that learn to enhance themselves based upon each others' advances - a cybersecurity ""arms race."" In this survey, we focus on the various ways in which Generative Adversarial Networks (GANs) have been used to provide both security advances and attack scenarios in order to bypass detection systems. The aim of our survey is to examine works completed in the area of GANs, specifically device and network security. This paper also discusses new challenges for intrusion detection systems that have been generated using GANs. Considering the promising results that have been achieved in different GAN applications, it is very likely that GANs can shape security advances if applied to cybersecurity.","","978-1-7281-9656-5","10.1109/UEMCON51285.2020.9298135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9298135","Security;Generative Adversarial Networks;Cybersecurity;Machine Learning;Artificial Intelligence","Security;Generative adversarial networks;Gallium nitride;Computer hacking;Training;Ransomware;Intrusion detection","learning (artificial intelligence);neural nets;security of data","generative adversarial networks;GANs;network security;intrusion detection systems;cybersecurity systems defense mechanisms","","","","72","","25 Dec 2020","","","IEEE","IEEE Conferences"
"TEST: an End-to-End Network Traffic Classification System With Spatio-Temporal Features Extraction","Y. Zeng; Z. Qi; W. Chen; Y. Huang","University of California,San Diego,CA,USA; Beijing University of Posts and Telecommunications,Beijing,China; Beijing University of Posts and Telecommunications,Beijing,China; Beijing University of Posts and Telecommunications,Beijing,China","2019 IEEE International Conference on Smart Cloud (SmartCloud)","14 May 2020","2019","","","131","136","With more encrypted network traffic gets involved in the Internet, how to effectively classify network traffic has become a more and more important task in the field. Accurate classification of the network traffic is the footstone of basic network services, say QoE, bandwidth allocation, and Intrusion Detection System (IDS). Previous classification methods have many shortcomings since they cannot deal with the encrypted network traffic but require human experts to select tons of features to attain a relatively decent accuracy. Therefore, in this paper, we present a Deep Learning based end-to-end network traffic classification framework, termed TEST, to avoid the aforementioned problems. CNN and LSTM are combined and implemented to help the network intrusion detection systems automatically extract features from both special and time-related features of the raw traffic. The structure of our framework has two layers, which made it possible to attain a remarkable accuracy on encrypted traffic classification tasks. Compared to the LeNet model with the accuracy of 80.27% and the LSTM model with the accuracy of 81.96%, terimental results demonstrate that our model can outperform previous methods with a state-of-the-art accuracy of 99.98%.","","978-1-7281-5506-7","10.1109/SmartCloud.2019.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9091384","Encrypted Traffic Classification;Network Intrusion Detection;Deep Learning;End-to-End","Cryptography;Task analysis;Training;Feature extraction;Malware;Machine learning;Data models","computer network security;convolutional neural nets;cryptography;feature extraction;Internet;learning (artificial intelligence);pattern classification;recurrent neural nets;spatiotemporal phenomena;telecommunication traffic","spatiotemporal feature extraction;encrypted network traffic;basic network services;end-to-end network traffic classification framework;network intrusion detection systems;time-related features;raw traffic;encrypted traffic classification tasks;Internet;QoE;bandwidth allocation;deep learning;TEST framework;CNN;LSTM;end-to-end network traffic classification system","","1","","27","","14 May 2020","","","IEEE","IEEE Conferences"
"DDoS Attacks With Randomized Traffic Innovation: Botnet Identification Challenges and Strategies","V. Matta; M. Di Mauro; M. Longo","DIEM, University of Salerno, Fisciano, Italy; DIEM, University of Salerno, Fisciano, Italy; DIEM, University of Salerno, Fisciano, Italy","IEEE Transactions on Information Forensics and Security","8 May 2017","2017","12","8","1844","1859","Distributed Denial-of-Service (DDoS) attacks are usually launched through the botnet, an “army” of compromised nodes hidden in the network. Inferential tools for DDoS mitigation should accordingly enable an early and reliable discrimination of the normal users from the compromised ones. Unfortunately, the recent emergence of attacks performed at the application layer has multiplied the number of possibilities that a botnet can exploit to conceal its malicious activities. New challenges arise, which cannot be addressed by simply borrowing the tools that have been successfully applied so far to earlier DDoS paradigms. In this paper, we offer basically three contributions: 1) we introduce an abstract model for the aforementioned class of attacks, where the botnet emulates normal traffic by continually learning admissible patterns from the environment; 2) we devise an inference algorithm that is shown to provide a consistent (i.e., converging to the true solution as time elapses) estimate of the botnet possibly hidden in the network; and 3) we verify the validity of the proposed inferential strategy on a test-bed environment. Our tests show that, for several scenarios of implementation, the proposed botnet identification algorithm needs an observation time in the order of (or even less than) 1 min to identify correctly almost all bots, without affecting the normal users' activity.","1556-6021","","10.1109/TIFS.2017.2692685","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7895209","Distributed denial-of-service;DDoS;cyber-security;signal processing for network security","Computer crime;Dictionaries;Signal processing algorithms;Emulation;Technological innovation;Measurement","computer network security;inference mechanisms","DDoS attacks;randomized traffic innovation;distributed denial-of-service attacks;abstract model;inference algorithm;botnet identification algorithm","","23","","29","IEEE","12 Apr 2017","","","IEEE","IEEE Journals"
"A Bio-Inspired Reaction Against Cyberattacks: AIS-Powered Optimal Countermeasures Selection","P. Nespoli; F. G. Mármol; J. M. Vidal","Department of Information and Communications Engineering, University of Murcia, Murcia, Spain; Department of Information and Communications Engineering, University of Murcia, Murcia, Spain; Digital Labs, Madrid, Indra, Spain","IEEE Access","26 Apr 2021","2021","9","","60971","60996","Nowadays, Information and Communication Technology (ICT) infrastructures play a crucial role for human beings, providing essential services at astonishing speed. Nevertheless, such a centrality of those infrastructures attracts the interest of ill-motivated actors that target such infrastructures with cyberattacks that are every day more sophisticated and more disruptive. In this alarming context, selecting the optimal set of countermeasures represents a primary need to react against the appearance of potentially dangerous threats effectively. With the motivation to contribute to develop ing faster and more effective response capabilities against them, the paper at hand introduces a novel cybersecurity reaction methodology based on Artificial Immune Systems (AIS), for which the evolutionary computing paradigm has been adopted. By leveraging the outstanding properties of these bio-inspired techniques, the selected countermeasures to defeat cyberthreats through cloning and mutation phases in an effort to improve the quality of the solution from a quantitative perspective, being able to adjust the risk to which the assets of the protected system are exposed. Exhaustive experiments demonstrate the feasibility of the proposed approach, reducing the risk in a more than acceptable time lapse.","2169-3536","","10.1109/ACCESS.2021.3074021","University of Murcia through the Formación del Profedorado Universitario (FPU) Predoctoral Contract; Ministerio de Economía y Empresa (MINECO), Spain, through the Ramón y Cajal Research Contract(grant numbers:RYC-2015-18210); European Social Fund; Spanish Ministry of Defence through the Cibermaniobras adaptativas y personalizables de simulación hiperrealista de APTs y entrenamiento en ciberdefensa usando gamificación (COBRA) Project(grant numbers:10032/20/0035/00); European Commission through Zero-touch Security and Trust for Ubiquitous Computing and Connectivity in 5G Networks (5GZORRO)(grant numbers:871533); Practical Autonomous Cyberhealth for Resilient SMEs and Microenterprises (PALANTIR) Projects(grant numbers:883335); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9406576","Countermeasure selection;cyberattack countermeasures;intrusion reaction systems;artificial immune systems;bio-inspired reaction","Artificial intelligence;Immune system;Computer crime;Standards;Proposals;Measurement;Ecosystems","artificial immune systems;evolutionary computation;genetic algorithms;security of data","bio-inspired techniques;bio-inspired reaction;cyberattacks;AIS-powered optimal countermeasures selection;ICT;centrality;Artificial Immune Systems;evolutionary computing paradigm;cybersecurity reaction methodology;Information and Communication Technology","","","","48","CCBY","19 Apr 2021","","","IEEE","IEEE Journals"
"AESMOTE: Adversarial Reinforcement Learning With SMOTE for Anomaly Detection","X. Ma; W. Shi","School of Information Technology, Carleton University, Ottawa, ON, Canada; School of Information Technology, Carleton University, Ottawa, ON, Canada","IEEE Transactions on Network Science and Engineering","7 Jul 2021","2021","8","2","943","956","Intrusion Detection Systems (IDSs) play a vital role in securing today's Data-Centric Networks. In a dynamic environment such as the Internet of Things (IoT), which is vulnerable to various types of attacks, fast and robust solutions are in demand to handle fast-changing threats and thus the ever-increasing difficulty of detection. In this paper, we present a novel framework for the detection of anomalies, which, in particular, supports intrusion detection. The anomaly-detection framework we propose combines reinforcement learning with class-imbalance techniques. Our goal is not only to exploit the auto-learning ability of the reinforcement-learning loop but also to address the dataset imbalance problem, which is pervasive in existing learning-based solutions. We introduce an adapted SMOTE to address the class-imbalance problem while remodelling the behaviors of the environment agent for better performance. Experiments are conducted on NSL-KDD datasets. Comparative evaluations and their results are presented and analyzed. Using techniques such as SMOTE, ROS, NearMiss1 and NearMiss2, performance measures obtained from our simulations have led us to recognize specific performance trends. In particular, the proposed model AESMOTE outperforms AE-RL in several cases. Experiment results show an Accuracy greater than 0.82 and a F1 greater than 0.824.","2327-4697","","10.1109/TNSE.2020.3004312","Natural Sciences and Engineering Research Council of Canada(grant numbers:RGPIN-2015-05390); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9124651","adversarial strategy;anomaly detection;class-imbalance;deep reinforcement learning;dynamic training;feature-selection","Anomaly detection;Training;Cancer;Internet of Things;Feature extraction;Reinforcement learning;Intrusion detection","learning (artificial intelligence);security of data","adversarial reinforcement learning;anomaly detection;intrusion detection systems;IDSs;data-centric networks;dynamic environment;IoT;robust solutions;anomaly-detection framework;reinforcement learning;auto-learning ability;dataset imbalance problem;class-imbalance problem;environment agent;NSL-KDD datasets;NearMiss1;NearMiss2;model AESMOTE","","3","","36","IEEE","24 Jun 2020","","","IEEE","IEEE Journals"
"Federated Machine Learning: Survey, Multi-Level Classification, Desirable Criteria and Future Directions in Communication and Networking Systems","O. A. Wahab; A. Mourad; H. Otrok; T. Taleb","Department of Computer Science and Engineering, Université du Québec en Outaouais, Gatineau, Canada; Department of Mathematics and Computer Science, Lebanese American University, Beirut, Lebanon; Department of EECS, Center on Cyber-Physical Systems, Khalifa University of Science and Technology, Abu Dhabi, UAE; Department of Communications and Networking, Aalto University, Espoo, Finland","IEEE Communications Surveys & Tutorials","21 May 2021","2021","23","2","1342","1397","The communication and networking field is hungry for machine learning decision-making solutions to replace the traditional model-driven approaches that proved to be not rich enough for seizing the ever-growing complexity and heterogeneity of the modern systems in the field. Traditional machine learning solutions assume the existence of (cloud-based) central entities that are in charge of processing the data. Nonetheless, the difficulty of accessing private data, together with the high cost of transmitting raw data to the central entity gave rise to a decentralized machine learning approach called Federated Learning. The main idea of federated learning is to perform an on-device collaborative training of a single machine learning model without having to share the raw training data with any third-party entity. Although few survey articles on federated learning already exist in the literature, the motivation of this survey stems from three essential observations. The first one is the lack of a fine-grained multi-level classification of the federated learning literature, where the existing surveys base their classification on only one criterion or aspect. The second observation is that the existing surveys focus only on some common challenges, but disregard other essential aspects such as reliable client selection, resource management and training service pricing. The third observation is the lack of explicit and straightforward directives for researchers to help them design future federated learning solutions that overcome the state-of-the-art research gaps. To address these points, we first provide a comprehensive tutorial on federated learning and its associated concepts, technologies and learning approaches. We then survey and highlight the applications and future directions of federated learning in the domain of communication and networking. Thereafter, we design a three-level classification scheme that first categorizes the federated learning literature based on the high-level challenge that they tackle. Then, we classify each high-level challenge into a set of specific low-level challenges to foster a better understanding of the topic. Finally, we provide, within each low-level challenge, a fine-grained classification based on the technique used to address this particular challenge. For each category of high-level challenges, we provide a set of desirable criteria and future research directions that are aimed to help the research community design innovative and efficient future solutions. To the best of our knowledge, our survey is the most comprehensive in terms of challenges and techniques it covers and the most fine-grained in terms of the multi-level classification scheme it presents.","1553-877X","","10.1109/COMST.2021.3058573","Natural Sciences and Engineering Research Council of Canada (NSERC)(grant numbers:RGPIN-2020-04707); Université du Québec en Outaouais (UQO); Lebanese American University; Khalifa University of Science, Technology and Research (KUSTAR); European Union’s Horizon 2020 Research and Innovation Program(grant numbers:101016509 (Project CHARITY)); Academy of Finland 6Genesis Project(grant numbers:318927); Academy of Finland CSN Project(grant numbers:311654); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9352033","Federated learning;federated learning tutorial;multi-level classification;statistical challenges;transfer learning;machine learning;security;communication and networking systems","Collaborative work;Machine learning;Tutorials;Training;Servers;Data models;Cloud computing","decision making;learning (artificial intelligence);pattern classification","federated machine learning;central entity;decentralized machine learning;fine-grained multilevel classification;high-level challenge;multilevel classification scheme;decision making","","5","","183","IEEE","10 Feb 2021","","","IEEE","IEEE Journals"
"IEEE Standard for Biometric Open Protocol","",,"IEEE Std 2410-2019 (Revision of IEEE Std 2410-2017)","28 Jun 2019","2019","","","1","25","Identity assertion, role gathering, multilevel access control, assurance, and auditing are provided by the Biometric Open Protocol Standard (BOPS). An implementation of the BOPS III spec is described, which includes both the software running on the client device as well as the server. Pluggable components are allowed to replace existing components' functionality, accepting integration into current operating environments in a short period of time. A “point-and-cut” mechanism to add the appropriate security to both development and production systems is offered through the BOPS implementation functionality. Homomorphic encryption and a tremendous simplification of the API are also described.;Identity assertion, role gathering, multilevel access control, assurance, and auditing are provided by the Biometric Open Protocol Standard (BOPS). An implementation of the BOPS III spec is described, which includes both the software running on the client device as well as the server. Pluggable components are allowed to replace existing components’ functionality, accepting integration into current operating environments in a short period of time. A “point-and-cut” mechanism to add the appropriate security to both development and production systems is offered through the BOPS implementation functionality. Homomorphic encryption and a tremendous simplification of the API are also described.","","978-1-5044-5693-7","10.1109/IEEESTD.2019.8751181","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8751181","This standard provides a biometric-agnostic security protocol for authentication;identification;and liveness.","IEEE Standards;Biometrics (access control);Access control;Authentication;Identification of persons","auditing;authorisation;biometrics (access control);cryptographic protocols;IEEE standards","API;homomorphic encryption;production systems;pluggable components;client device;BOPS III spec;Biometric Open Protocol Standard;auditing;multilevel access control;role gathering;identity assertion;IEEE Standard;BOPS implementation functionality;point-and-cut mechanism","","","","18","","28 Jun 2019","","","IEEE","IEEE Standards"
"An intrusion detection method for securing in-vehicle CAN bus","M. Gmiden; M. H. Gmiden; H. Trabelsi","Computer and Embedded System Lab (CES), ENIS, Sfax, Tunis; Computer and Embedded System Lab (CES), ENIS, Sfax, Tunis; Computer and Embedded System Lab (CES), ENIS, Sfax, Tunis","2016 17th International Conference on Sciences and Techniques of Automatic Control and Computer Engineering (STA)","19 Jun 2017","2016","","","176","180","Controller area network (CAN) bus has become the most used protocol in automotive network since its robustness and efficiency. However, CAN bus does not have enough security prosperities to protect the whole automotive system even to protect its network. So, security mechanism to protect CAN bus became an emergency need. One of the efficient methods for securing CAN bus, is Intrusion Detection System (IDS). In this work, a simple intrusion detection method for CAN bus is proposed. Our algorithm does not require any modification in standard procedure of CAN bus nor to be implemented in each calculators of network.","","978-1-5090-3407-9","10.1109/STA.2016.7952095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7952095","CAN bus;intrusion detection system;attacks;in-vehicle security","Intrusion detection;Automotive engineering;Cruise control;Protocols;Algorithm design and analysis;Automobiles","computer network security;controller area networks;data protection;mobile radio;on-board communications","IDS;security mechanism;network protection;automotive network;protocol;controller area network;in-vehicle CAN bus security;intrusion detection method","","16","","20","","19 Jun 2017","","","IEEE","IEEE Conferences"
"Cerebro: A platform for collaborative incident response and investigation","A. Connell; T. Palko; H. Yasar","CERT, Software Engineering Institute, Carnegie Mellon University Pittsburgh, Pennsylvania, USA; CERT, Software Engineering Institute, Carnegie Mellon University Pittsburgh, Pennsylvania, USA; CERT, Software Engineering Institute, Carnegie Mellon University Pittsburgh, Pennsylvania, USA","2013 IEEE International Conference on Technologies for Homeland Security (HST)","2 Jan 2014","2013","","","241","245","Today's incident response training, architectures, and methodologies are all built upon disconnected siloes of domain expertise, but attacks upon an organization's critical information systems are not done in a disjointed way. Attacks on critical information systems and infrastructure are not solely network, or malware, or single disks; they are coordinated, large-scale multisite attacks done in an organized manner. With the increase in frequency and sophistication of these attacks, it is not enough to rely on intrusion detection systems, trusted IT staff, or organizational information security divisions. The velocity of a cyber attack should be met with an equally coordinated response. There is a need to develop a platform that enables responders to establish trust and develop an effective collaborative response plan and investigation process across multiple organizations and legal bodies to track adversaries, mitigate the threat, get critical systems back online, and pursue legal action against the offenders. In this work we propose such a platform for efficient collaboration. Our work is informed by our practices in supporting law enforcement organizations dealing with large-scale distributed attacks on critical information systems and infrastructure and by an examination of Stuxnet, a computer worm discovered in June 2010 that is believed to have been created by the United States and Israel to attack Iran's nuclear facilities. Based on these experiences of operational support, the authors propose Cerebro, an Extensible Large-Scale Analysis Platform designed to fuse structured domain specific information, decision support, and collaboration in an automated fashion, to effectively detect and respond to such attacks.","","978-1-4799-1535-4","10.1109/THS.2013.6699007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6699007","network security;incident response;digital intelligence;digital investigations;multi-site coordination;multi-site collaboration","Collaboration;Organizations;Computers;Law enforcement;Monitoring;Malware","invasive software","Cerebro platform;collaborative incident response;critical information systems;malware;multisite attacks;intrusion detection systems;trusted IT staff;organizational information security divisions;information technology;cyber attack velocity;collaborative investigation process;Stuxnet computer worm;large-scale distributed attacks;extensible large-scale analysis platform","","4","","10","","2 Jan 2014","","","IEEE","IEEE Conferences"
"An Overview of Ransomware in the Windows Platform","A. Alzahrani; A. Alshehri; R. Alharthi; H. Alshahrani; H. Fu","Dept. of Comput. Sci. & Eng., Oakland Univ., Rochester, MI, USA; Dept. of Comput. Sci. & Eng., Oakland Univ., Rochester, MI, USA; Dept. of Comput. Sci. & Eng., Oakland Univ., Rochester, MI, USA; Dept. of Comput. Sci. & Eng., Oakland Univ., Rochester, MI, USA; Dept. of Comput. Sci. & Eng., Oakland Univ., Rochester, MI, USA","2017 International Conference on Computational Science and Computational Intelligence (CSCI)","7 Dec 2018","2017","","","612","617","Malware proliferation and sophistication has drastically increased and evolved continuously. Recent indiscriminate ransomware victimizations have imposed critical needs of effective detection techniques to prevent damages. This form of malware has drawn attention among cyberspace researchers. This paper contributes a comprehensive overview of ransomware attacks and summarizes existing detection and prevention techniques in the Windows platform. Additionally, it highlights the strengths and shortcomings of those techniques as well as current challenges. Then, aiming to educate, it gives recommendations to users and system administrators.","","978-1-5386-2652-8","10.1109/CSCI.2017.106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8560864","Windows ransomware;crypto-ransomware;locker-ransomware;ransomware families;countermeasures","","invasive software","ransomware attacks;prevention techniques;Windows platform;malware proliferation;ransomware victimizations;detection techniques","","2","","18","","7 Dec 2018","","","IEEE","IEEE Conferences"
"Assessing adversarial training effect on IDSs and GANs","H. Chaitou; T. Robert; J. Leneutre; L. Pautet","Institut Polytechnique de Paris,LTCI, Télécom Paris,Paris,France; Institut Polytechnique de Paris,LTCI, Télécom Paris,Paris,France; Institut Polytechnique de Paris,LTCI, Télécom Paris,Paris,France; Institut Polytechnique de Paris,LTCI, Télécom Paris,Paris,France","2021 IEEE International Conference on Cyber Security and Resilience (CSR)","6 Sep 2021","2021","","","543","550","Deep neural network-based Intrusion Detection Systems (IDSs) are gaining popularity to improve anomaly detection accuracy and robustness. Yet, Deep neural network (DNN) models have been shown to be vulnerable to adversarial attacks. An attacker can use a generator, here a Generative Adversarial Network, to alter an attack so that the IDS model misclassify it as normal network traffic. There is a race between adversarial attacks and mechanisms to make robust IDSs, like Adversarial Training. To our knowledge, no study thoroughly assesses how attack generators or IDS training is sensitive to parameters controlling resources spent during training. Such results provide insights on how much to spend on IDS training. This paper presents the outcome of this assessment for GANs vs adversarial training. Interestingly, it shows that GANs’ evasion capabilities are either very good or poor, with almost no average cases. Resources impact the likelihood of obtaining an efficient generator.","","978-1-6654-0285-9","10.1109/CSR51186.2021.9527949","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9527949","Adversarial machine learning;GAN;Intrusion Detection System;Sensitivity analysis","Training;Sociology;Intrusion detection;Telecommunication traffic;Generators;Robustness;Frequency measurement","","","","","","15","","6 Sep 2021","","","IEEE","IEEE Conferences"
"Design and performance testing of an integrated detection and assessment perimeter system","J. G. Dabling; J. O. McLaughlin; J. J. Andersen","Sandia National Laboratories, Intelligent Systems & Controls, Albuquerque, NM 87185; Stonewater Control Systems, Inc., A Subsidiary of Kontek Industries, Inc., Kannapolis, NC 28083; Sandia National Laboratories, Robotic and Security Systems, Albuquerque, NM 87185","2012 IEEE International Carnahan Conference on Security Technology (ICCST)","31 Dec 2012","2012","","","34","42","Kontek Industries (Kannapolis, NC) and their subsidiary, Stonewater Control Systems (Kannapolis, NC), have entered into a cooperative research and development agreement with Sandia National Laboratories (Albuquerque, NM) to jointly develop and evaluate an integrated perimeter security solution, one that couples access delay with detection and assessment. This novel perimeter solution is designed to be sufficiently flexible for implementation at a wide range of facility types, from high security military or government installations to commercial power plants, to industrial facilities of various kinds. A prototype section of barrier has been produced and installed at the Sandia Exterior Intrusion Sensor Testing Facility in Albuquerque, NM. The prototype was implemented with a robust vehicle barrier and coupled with a variety of detection and assessment solutions to demonstrate both the effectiveness of such a solution, as well as the flexibility of the system. In this implementation, infrared sensors and fence disturbance sensors are coupled with a video motion detection sensor and ground sensors. The ability of the system to properly detect pedestrian or vehicle attempts to bypass, breach, or otherwise defeat the system will be characterized, as well as the Nuisance Alarm Rate.","2153-0742","978-1-4673-2451-9","10.1109/CCST.2012.6393535","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6393535","perimeter security;sensor fusion;detection;VMD;NAR;machine learning;SOA;SEIWG","Vehicles;Security;Prototypes;Photonics;Poles and towers;Laboratories","alarm systems;infrared detectors;object detection;research and development;sensor fusion;testing;video cameras","performance testing;perimeter integrated detection and assessment system;PIDAS;research and development;integrated perimeter security;access delay;robust vehicle barrier;infrared sensors;fence disturbance sensors;video motion detection sensor;ground sensors;nuisance alarm rate;sensor fusion","","1","","5","","31 Dec 2012","","","IEEE","IEEE Conferences"
"Hardware/Software Security Patches for the Internet of Things","J. A. Stankovic; T. Le; A. Hendawi; Y. Tian","University of Virginia,VA,USA; University of Virginia,VA,USA; University of Rhode Island,RI,USA; University of Virginia,VA,USA","2021 IEEE International Conference on Smart Computing (SMARTCOMP)","8 Oct 2021","2021","","","240","245","With the rapid development of the Internet of Things (IoT), there are billions of interacting devices and applications. With so many devices and applications, one of the most critical challenges is how to provide security. Traditional software-based defenses will not be enough to protect the security of IoT because of the attack surfaces derived from the physical environment. For example, an attacker can physically re-point a surveillance camera, can move a smart device to another location, can send a sound signal to influence an accelerometer, can cause wireless jamming, etc. We propose to create ""smart buttons,"" and collections of them called ""smart blankets"" as hardware/software (HW/SW) security patches rather than software-only patches. These fixes operate similarly to software patches, but because of the hardware added, these new patches can better support against physical world attacks. While this paper primarily presents a vision for HW/SW patches, solutions are implemented and shown for two classes of attacks involving cameras and robots. Open questions are also discussed.","2693-8340","978-1-6654-1252-0","10.1109/SMARTCOMP52413.2021.00054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9556266","Security;Internet of Things;Smart Buttons;Smart devices;Hardware/software co-design","Surveillance;Robot vision systems;Cameras;Hardware;Software;Security;Internet of Things","","","","","","22","","8 Oct 2021","","","IEEE","IEEE Conferences"
