"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Evaluating the effectiveness of Adversarial Attacks against Botnet Detectors","G. Apruzzese; M. Colajanni; M. Marchetti","University of Modena and Reggio Emilia,Department of Engineering “Enzo Ferrari”,Modena,Italy; University of Modena and Reggio Emilia,Department of Engineering “Enzo Ferrari”,Modena,Italy; University of Modena and Reggio Emilia,Department of Engineering “Enzo Ferrari”,Modena,Italy","2019 IEEE 18th International Symposium on Network Computing and Applications (NCA)","19 Dec 2019","2019","","","1","8","Classifiers based on Machine Learning are vulnerable to adversarial attacks, which involve the creation of malicious samples that are not classified correctly. While this phenomenon has been extensively studied within the image processing domain, comprehensive analyses are scarce in the cybersecurity field. This is a critical problem because cyber-detectors are being increasingly integrated with machine learning methods, making them suitable targets for skilled attackers leveraging adversarial samples to evade detection. In this paper, we propose a thorough analysis of realistic adversarial attacks performed against network intrusion detection systems that focus on identifying botnet traffic through machine learning classifiers. Our large campaign of experiments involves the most recent public datasets, representing multiple realistic network scenarios. Moreover, we evaluate the impact of these attacks against state-of-the-art detectors relying on different machine learning algorithms, providing a clear overview of this problem. The results outline the fragility of these methods. Our study represent a stepping stone for devising suitable countermeasures to the menace of adversarial attacks against cyber-detectors.","2643-7929","978-1-7281-2522-0","10.1109/NCA.2019.8935039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8935039","Adversarial samples;machine learning;intrusion detection;flow inspection;botnet","Detectors;Botnet;Machine learning;Machine learning algorithms;Computer security;Malware;Network intrusion detection","computer network security;invasive software;learning (artificial intelligence);pattern classification;telecommunication traffic","botnet detectors;malicious samples;image processing domain;cyber-detectors;machine learning methods;skilled attackers;adversarial samples;realistic adversarial attacks;network intrusion detection systems;machine learning classifiers;multiple realistic network scenarios","","6","","35","","19 Dec 2019","","","IEEE","IEEE Conferences"
"Fragmented query parse tree based SQL injection detection system for web applications","B. Deva Priyaa; M. I. Devi","Department of Computer Science and Engineering, Kamaraj College of Engineering and Technology, Virudhunagar, India; Department of Computer Science and Engineering, Kamaraj College of Engineering and Technology, Virudhunagar, India","2016 International Conference on Computing Technologies and Intelligent Data Engineering (ICCTIDE'16)","31 Oct 2016","2016","","","1","5","Increasing use of database driven web applications every day causes attacks on those web applications are also increasing. The common web application attack is SQL Injection attack or code injection or insertion of SQL query via input data from the client to the application. There are many detection techniques focused on the SQL structure at the application level are available. Those techniques failed to detect some of the attacks at the database level. Many existing approaches were proposed to detect the attack at the database level. The existing approach uses SVM classification for classification, which is the supervised learning algorithm, uses the syntactic and semantic features of the query parse tree. It takes more time for preprocessing of the query parse tree. In this paper, we fragmented the query parse tree to increase the speed of the preprocessing. The internal query tree can be obtained from the database log. To get instances for classification, the query tree is converted to n - dimensional feature vector by using multi - dimensional sequence. The semantic features are used as the component of feature vectors. And also the syntactic and semantic features are used to generate multi - dimensional sequences. Then the extracted feature is converted into a numeric value, if the feature contains any string value. Experimental results show that the proposed approach is more accurate and fast in detecting the attacks than existing approaches.","","978-1-4673-8437-7","10.1109/ICCTIDE.2016.7725367","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7725367","SQL Injection Attack;Database;Data mining;SVM;Parse tree","Feature extraction;Support vector machines;Databases;Structured Query Language;Semantics;Classification algorithms;Servers","feature extraction;Internet;learning (artificial intelligence);pattern classification;query processing;security of data;SQL","fragmented query parse tree;SQL injection detection system;database driven Web applications;Web application attack;code injection;SQL structure;SVM classification;supervised learning algorithm;syntactic feature;semantic feature;query parse tree preprocessing;internal query tree;feature extraction;attack detection","","2","","13","","31 Oct 2016","","","IEEE","IEEE Conferences"
"Intelligent Edge Computing: Security and Privacy Challenges","M. Mukherjee; R. Matam; C. X. Mavromoustakis; H. Jiang; G. Mastorakis; M. Guo","Nanjing Univ. of Inf. Sci. & Technol., Nanjing, China; IIIT Guwahati, Guwahati, India; Comput. Sci. Dept., Univ. of Nicosia, Nicosia, Cyprus; Southeast Univ., Nanjing, China; Hellenic Mediterranean Univ., Sitia, Greece; SCUT, Guangzhou, China","IEEE Communications Magazine","6 Oct 2020","2020","58","9","26","31","Edge computing has already shown its potential benefits to support the delay-sensitive and computation-intensive service provisioning in the Internet-of-Things-based environments. Simultaneously, artificial intelligence is expected to enhance the cognizance and intelligence of edge computing, resulting in a new paradigm, intelligent edge computing. However, as is evident, several new security and privacy-related issues will arise due to the distinct characteristics and working principles of intelligent edge computing. In this article, we focus on malicious attacks targeting the intelligent engines of edge computing. These attacks counteract the gains from intelligent systems and also compromise the edge computing system. We provide the main factors that are responsible for the security and privacy-related challenges in intelligent edge computing. Finally, the potential research directions in privacy and security-related issues are outlined for intelligent edge computing.","1558-1896","","10.1109/MCOM.001.2000297","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9214383","","Edge computing;Computer security;Cloud computing;Privacy;Servers;Peer-to-peer computing;Data privacy","artificial intelligence;data privacy;distributed processing;Internet of Things","intelligent edge computing;computation-intensive service provisioning;privacy challenges;security challenges;artificial intelligence;Internet-of-Things-based environments;privacy-related issues","","3","","15","","6 Oct 2020","","","IEEE","IEEE Magazines"
"Fault Detection of Elevator Systems Using Deep Autoencoder Feature Extraction","K. M. Mishra; T. R. Krogerus; K. J. Huhtala","Unit of Automation Technology and Mechanical Engineering, Tampere University, Tampere, Finland; Unit of Automation Technology and Mechanical Engineering, Tampere University, Tampere, Finland; Unit of Automation Technology and Mechanical Engineering, Tampere University, Tampere, Finland","2019 13th International Conference on Research Challenges in Information Science (RCIS)","21 Oct 2019","2019","","","1","6","In this research, we propose a generic deep autoencoder model for automated feature extraction from the raw sensor data. Extracted deep features are classified with random forest algorithm for fault detection. Sensor data are labelled as healthy and faulty based on the maintenance actions recorded. The remaining healthy data is used for validation of the model to prove its efficacy in terms of avoiding false positives. We have achieved 100% accuracy in fault detection along with avoiding false positives based on new extracted deep features, which outperform the results using existing features. Existing features are also classified with random forest to compare results. Deep autoencoder random forest provides better results due to the new deep features extracted from the dataset when compared to existing features. Our model provides good classification and is robust against overfitting characteristics. This research will help various predictive maintenance systems to detect false alarms, which will reduce unnecessary visits of service technicians to installation sites.","2151-1357","978-1-7281-4844-1","10.1109/RCIS.2019.8876984","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8876984","Elevator System;Deep Autoencoder;Fault Detection;Feature Extraction;Random Forest","Feature extraction;Fault detection;Elevators;Maintenance engineering;Data models;Data mining","fault diagnosis;feature extraction;lifts;maintenance engineering;mechanical engineering computing;neural nets;pattern classification;random forests;sensors","fault detection;deep autoencoder feature extraction;generic deep autoencoder model;automated feature extraction;random forest algorithm;remaining healthy data;deep autoencoder random forest;elevator systems","","1","","36","","21 Oct 2019","","","IEEE","IEEE Conferences"
"PcapGAN: Packet Capture File Generator by Style-Based Generative Adversarial Networks","B. Dowoo; Y. Jung; C. Choi",Agency for Defense Development; Agency for Defense Development; Agency for Defense Development,"2019 18th IEEE International Conference On Machine Learning And Applications (ICMLA)","17 Feb 2020","2019","","","1149","1154","After the advent of GAN technology, many varied models have been studied and applied to various fields such as image and audio. However, in the field of cyber data, which has the same issue of data shortage, the research on data augmentation is insufficient. To solve this problem, we propose PcapGAN that can augment pcap data, a kind of network data. The proposed model includes an encoder, a data generator, and a decoder. The encoder subdivides network data into four parts. The generator generates new data for each part of the data. The decoder combines the generated data into realistic network data. We demonstrate the similarity between the generated data and original data, and validation of the generated data by increased performance of intrusion detection algorithms.","","978-1-7281-4550-1","10.1109/ICMLA.2019.00191","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8999252","Cyber Data, Network Data, Generation, GAN, Encoder, Insturion Detection Algorithms","IP networks;Image edge detection;Generators;Protocols;Gallium nitride;Data models;Decoding","neural nets;security of data;supervised learning","packet capture file generator;style-based generative adversarial networks;cyber data;data shortage;data augmentation;PcapGAN;pcap data;data generator;realistic network data;intrusion detection;data decoder","","","","21","","17 Feb 2020","","","IEEE","IEEE Conferences"
"Reinforcement Learning-driven Attack on Road Traffic Signal Controllers","N. S. Arabi; T. Halabi; M. Zulkernine","Queen’s University,School of Computing,Kingston,ON,Canada; University of Winnipeg,Applied Computer Science,Winnipeg,MB,Canada; Queen’s University,School of Computing,Kingston,ON,Canada","2021 IEEE International Conference on Cyber Security and Resilience (CSR)","6 Sep 2021","2021","","","218","225","Intelligent Transportation Systems (ITS) combine emerging communication, computer, and system technologies to deliver intelligent road traffic services and optimize decision making within the transportation infrastructure. The advancement of connected vehicles, which generate dynamic data through wireless communications, enables ITS to improve their efficiency, especially in Traffic Signal Control (TSC), which is the backbone of traffic flow scheduling. However, wireless communications channels are vulnerable to various types of cyberattacks and can pose serious threats to dynamic TSC systems. Attackers may attempt to manipulate normal traffic flows and cause severe traffic congestion. Deep Reinforcement Learning (DRL) is a powerful technique that has been used to improve TSC systems performance in real-time environments. However, it can be used by attackers to exploit the dynamics of the ITS and learn the optimal attack policy under the lack of deterministic information about system behavior. In this work, to highlight and exploit existing vulnerabilities in TSC systems, we leverage DRL to create an intelligent Sybil attack on a traffic intersection, wherein connected vehicles with fake identities are optimally placed to alter traffic signal timings by corrupting traffic data. The results show that this attack leads to substantial increase in the vehicles’ travel time and yields disastrous traffic congestion, especially if carried out for a prolonged period of time, which will give rise to serious problems such as higher fuel consumption and air pollution in heavily dense cities. In the presence of such intelligent attacks, the design assumptions of existing TSC systems become highly questionable.","","978-1-6654-0285-9","10.1109/CSR51186.2021.9527951","Canada Research Chairs; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9527951","Intelligent Transportation Systems;cybersecurity;Sybil attack;Traffic Signal Control;Reinforcement Learning","Wireless communication;Connected vehicles;Roads;Urban areas;Transportation;Dynamic scheduling;Timing","","","","","","29","","6 Sep 2021","","","IEEE","IEEE Conferences"
"A Survey on Federated Learning: The Journey From Centralized to Distributed On-Site Learning and Beyond","S. Abdulrahman; H. Tout; H. Ould-Slimane; A. Mourad; C. Talhi; M. Guizani","Department of Software Engineering and IT, École de Technologie Supérieure, Montreal, QC, Canada; Department of Software Engineering and IT, École de Technologie Supérieure, Montreal, QC, Canada; Department of Software Engineering and IT, École de Technologie Supérieure, Montreal, QC, Canada; Department of Computer Science and Mathematics, Lebanese American University, Beirut, Lebanon; Department of Software Engineering and IT, École de Technologie Supérieure, Montreal, QC, Canada; Department of Computer Science and Engineering, Qatar University, Doha, Qatar","IEEE Internet of Things Journal","24 Mar 2021","2021","8","7","5476","5497","Driven by privacy concerns and the visions of deep learning, the last four years have witnessed a paradigm shift in the applicability mechanism of machine learning (ML). An emerging model, called federated learning (FL), is rising above both centralized systems and on-site analysis, to be a new fashioned design for ML implementation. It is a privacy-preserving decentralized approach, which keeps raw data on devices and involves local ML training while eliminating data communication overhead. A federation of the learned and shared models is then performed on a central server to aggregate and share the built knowledge among participants. This article starts by examining and comparing different ML-based deployment architectures, followed by in-depth and in-breadth investigation on FL. Compared to the existing reviews in the field, we provide in this survey a new classification of FL topics and research fields based on thorough analysis of the main technical challenges and current related work. In this context, we elaborate comprehensive taxonomies covering various challenging aspects, contributions, and trends in the literature, including core system models and designs, application areas, privacy and security, and resource management. Furthermore, we discuss important challenges and open research directions toward more robust FL systems.","2327-4662","","10.1109/JIOT.2020.3030072","MITACS; Ericsson Canada; ETS Montreal; Lebanese American University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9220780","Artificial intelligence (AI);deep learning (DL);distributed intelligence;federated learning (FL) applications;FL;machine learning (ML);privacy;resource management;security","Cloud computing;Data models;Privacy;Data privacy;Security;Computational modeling;Internet of Things","data privacy;learning (artificial intelligence)","privacy concerns;deep learning;paradigm shift;applicability mechanism;machine learning;emerging model;federated learning;centralized systems;on-site analysis;fashioned design;ML implementation;privacy-preserving decentralized approach;raw data;local ML training;data communication overhead;distributed on-site learning;ML-based deployment architectures;robust FL systems;security;core system models;main technical challenges;FL topics;built knowledge;central server;learned shared models","","9","","137","IEEE","12 Oct 2020","","","IEEE","IEEE Journals"
"Secure Randomized Checkpointing for Digital Microfluidic Biochips","J. Tang; M. Ibrahim; K. Chakrabarty; R. Karri","Department of Electrical and Computer Engineering, New York University, Brooklyn, NY, USA; Department of Electrical and Computer Engineering, Duke University, Durham, NC, USA; Department of Electrical and Computer Engineering, Duke University, Durham, NC, USA; Department of Electrical and Computer Engineering, New York University, Brooklyn, NY, USA","IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems","18 May 2018","2018","37","6","1119","1132","Digital microfluidic biochips (DMFBs) integrated with processors and arrays of sensors form cyberphysical systems and consequently face a variety of unique, recently described security threats. It has been noted that techniques used for error recovery can provide some assurance of integrity when a cyberphysical DMFB is under attack. This paper proposes the use of such hardware for security purposes through the randomization of checkpoints in both space and time, and provides design guidelines for designers of such systems. We define security metrics and present techniques for improving performance through static checkpoint maps, and describe performance tradeoffs associated with static and random checkpoints. We also provide detailed classification of attack models and demonstrate the feasibility of our techniques with case studies on assays implemented in typical DMFB hardware.","1937-4151","","10.1109/TCAD.2017.2748030","ARO(grant numbers:W911NF-17-1-0320); CCS-AD; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8023842","Biochips;cyberphysical systems;microfluidics;security","Hardware;Security;Electrodes;Trojan horses;Sensors;Cameras","bioMEMS;checkpointing;control engineering computing;cyber-physical systems;lab-on-a-chip;microfluidics;micro-optics;security of data","secure randomized checkpointing;digital microfluidic biochips;security threats;error recovery;security metrics;static checkpoint maps;random checkpoint maps;cyberphysical DMFB hardware","","16","","56","IEEE","31 Aug 2017","","","IEEE","IEEE Journals"
"Detecting Hoaxes, Frauds, and Deception in Writing Style Online","S. Afroz; M. Brennan; R. Greenstadt","Dept. of Comput. Sci., Drexel Univ., Philadelphia, PA, USA; Dept. of Comput. Sci., Drexel Univ., Philadelphia, PA, USA; Dept. of Comput. Sci., Drexel Univ., Philadelphia, PA, USA","2012 IEEE Symposium on Security and Privacy","9 Jul 2012","2012","","","461","475","In digital forensics, questions often arise about the authors of documents: their identity, demographic background, and whether they can be linked to other documents. The field of stylometry uses linguistic features and machine learning techniques to answer these questions. While stylometry techniques can identify authors with high accuracy in non-adversarial scenarios, their accuracy is reduced to random guessing when faced with authors who intentionally obfuscate their writing style or attempt to imitate that of another author. While these results are good for privacy, they raise concerns about fraud. We argue that some linguistic features change when people hide their writing style and by identifying those features, stylistic deception can be recognized. The major contribution of this work is a method for detecting stylistic deception in written documents. We show that using a large feature set, it is possible to distinguish regular documents from deceptive documents with 96.6% accuracy (F-measure). We also present an analysis of linguistic features that can be modified to hide writing style.","2375-1207","978-0-7695-4681-0","10.1109/SP.2012.34","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6234430","stylometry;deception;machine learning;privacy","Writing;Pragmatics;Feature extraction;Accuracy;Blogs;Context;Privacy","data privacy;document handling;forensic science;fraud;Internet;learning (artificial intelligence);linguistics","hoaxes detection;frauds;writing style online;digital forensics;linguistic features;machine learning techniques;stylometry techniques;nonadversarial scenarios;random guessing;stylistic deception;written documents;regular documents;deceptive documents;F-measure","","108","1","30","","9 Jul 2012","","","IEEE","IEEE Conferences"
"Deep Learning for Encrypted Traffic Classification: An Overview","S. Rezaei; X. Liu","Univ. of California, Davis, Davis, CA, USA; Univ. of California, Davis, Davis, CA, USA","IEEE Communications Magazine","13 May 2019","2019","57","5","76","81","Traffic classification has been studied for two decades and applied to a wide range of applications from QoS provisioning and billing in ISPs to security-related applications in firewalls and intrusion detection systems. Port-based, data packet inspection, and classical machine learning methods have been used extensively in the past, but their accuracy has declined due to the dramatic changes in Internet traffic, particularly the increase in encrypted traffic. With the proliferation of deep learning methods, researchers have recently investigated these methods for traffic classification and reported high accuracy. In this article, we introduce a general framework for deep-learning-based traffic classification. We present commonly used deep learning methods and their application in traffic classification tasks. Then we discuss open problems, challenges, and opportunities for traffic classification.","1558-1896","","10.1109/MCOM.2019.1800819","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8713803","","Deep learning;Cryptography;Time series analysis;Quality of service;Data collection;Radio frequency;Data science;Artificial intelligence","cryptography;Internet;learning (artificial intelligence);pattern classification;security of data;telecommunication computing;telecommunication traffic","traffic classification tasks;encrypted traffic classification;security-related applications;intrusion detection systems;data packet inspection;classical machine learning methods;Internet traffic;deep learning methods","","57","","15","","13 May 2019","","","IEEE","IEEE Magazines"
"Guest Editorial Distributed Signal Processing for Security and Privacy in Networked Cyber-Physical Systems","A. Mohammadi; P. Cheng; V. Piuri; K. N. Plataniotis; P. Campisi","Concordia Institute for Information System Engineering, Concordia University, Montreal, QC, Canada; Department of Control Science and Engineering, Zhejiang University, Hangzhou, China; Department of Information Technology, Universita degli Studi di Milano, Crema, CR, Italy; Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada; Department of Applied Electronics, Universitá degli Studi Roma Tre, Rome, Italy","IEEE Transactions on Signal and Information Processing over Networks","22 Feb 2018","2018","4","1","1","3","The papers in this special section address distributed signal processing applications that support security and privacy in networked cyber-physical systems. Networked cyber-physical systems (CPSs) are engineering systems with integrated computational and communication capabilities that interact with humans through cyber space. The CPSs have recently emerged in several practical applications of significant engineering importance including aerospace, industrial/manufacturing process control, multimedia networks, transportation systems, power grids, and medical systems. The CPSs typically consist of both wireless and wired sensor/agent networks with different capacity/reliability levels where the emphasis is on real-time operations, and performing distributed, secure, and optimal sensing/processing is the key concern. To satisfy these requirements of the CPSs, it is of paramount importance to design innovative “Signal Processing” tools to provide unprecedented performance and resource utilization efficiency. ","2373-776X","","10.1109/TSIPN.2018.2801659","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8300288","","Special issues and sections;Cyber-physical systems;Sensors;Intrusion detection;Distributed databases;Security;Privacy","","","","","","","IEEE","22 Feb 2018","","","IEEE","IEEE Journals"
"Cybertrust in the IoT Age","J. Voas; R. Kuhn; C. Kolias; A. Stavrou; G. Kambourakis",US National Institute of Standards and Technology; US National Institute of Standards and Technology; George Mason University; George Mason University; University of the Aegean,"Computer","30 Jul 2018","2018","51","7","12","15","Will our smart devices betray us? Can we trust our smart beds, pet feeders, and watches to maintain the level of privacy we want and expect? As the numbers of devices coming online reach staggering levels, serious questions must be raised about the level of cybertrust we can reasonably expect to have in our modern lifestyle.","1558-0814","","10.1109/MC.2018.3011043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8423128","IOT;Internet of Things;Internet/Web technologies;big data;cybercrime;security;privacy;cybertrust;pervasive computing;Cybertrust in the IoT Age","Special issues and sections;Trust management;Smart devices;Privacy;Internet of Things;Pervasive computing","","","","2","","3","","30 Jul 2018","","","IEEE","IEEE Magazines"
"AI-Driven Security Solutions for the Internet of Everything","D. Puthal; A. Kumar Mishra; S. Sharma","Newcastle University, England; University of Cape Town, South Africa; IIIT Bhubaneswar, India","IEEE Consumer Electronics Magazine","11 Aug 2021","2021","10","5","70","71","The articles in this special section focus on artificial intelligence (AI)-driven security solutions for the Internet of Everything (IoE). The IoE integrates the components, such as people, things, data, and process for the smart system building, and where the Internet of Things (IoT) is integrated as one of its architectural components.1 Individual components are connected to the Internet to build an autonomous system. ","2162-2256","","10.1109/MCE.2021.3071676","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9511881","","Special issues and sections;Internet of Things;Security;Collaborative work;Crowdsensing;Generative adversarial networks;Artificial intelligence","","","","","","5","IEEE","11 Aug 2021","","","IEEE","IEEE Magazines"
"Series Editorial: The Second Issue of the Series on Machine Learning in Communications and Networks","G. Y. Li; W. Saad; A. Ozgur; P. Kairouz; Z. Qin; J. Hoydis; Z. Han; D. Gunduz; J. Elmirghani","Department of Electrical and Electronic Engineering, Imperial College London, London, U.K; Electrical and Computer Engineering Department, Virginia Tech, Blacksburg, VA, USA; Department of Electrical Engineering, Stanford University, Stanford, CA, USA; Google AI, Mountain View, CA, USA; School of Electronic Engineering and Computer Science, Queen Mary University of London, London, U.K; Nokia Bell Labs, Nozay, Paris-Saclay, France; Electrical and Computer Engineering Department, University of Houston, Houston, TX, USA; Department of Electrical and Electronic Engineering, Imperial College London, London, U.K; School of Electronic and Electrical Engineering, University of Leeds, Leeds, U.K","IEEE Journal on Selected Areas in Communications","16 Jun 2021","2021","39","7","1855","1857","The Second Call for Papers of the Series on Machine Learning in Communications and Networks has continued to receive a great number of high-quality papers covering various aspects of intelligent communication systems. In addition to 23 original contributions in response to the first call for papers, we include in this issue 5 articles submitted to the second call for papers. In the following, we provide a brief review of key contributions of papers in this issue according to their topics.","1558-0008","","10.1109/JSAC.2021.3078790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9457229","","Special issue sand sections;Machine learning;Communication networks;Communication systems","","","","","","0","IEEE","16 Jun 2021","","","IEEE","IEEE Journals"
"Guest Editorial Game Theory for Networks, Part II","L. Sanguinetti; T. Alpcan; T. Başar; M. Bennis; R. A. Berry; J. Huang; W. Saad","Dipartimento di Ingegneria dell’Informazione, University of Pisa, Pisa, Italy; Department of Electrical and Electronic Engineering, University of Melbourne, VIC, Australia; Coordinated Science Laboratory, University of Illinois at Urbana-Champaign, Urbana, IL, USA; Department of Electrical Engineering, Centre for Wireless Communications, University of Oulu, Oulu, Finland; Electrical Engineering and Computer Science Department, Northwestern University, Evanston, IL, USA; Department of Information Engineering, The Chinese University of Hong Kong, Hong Kong; Bradley Department of Electrical and Computer Engineering, Wireless@VT, Virginia Tech, Blacksburg, VA, USA","IEEE Journal on Selected Areas in Communications","25 Apr 2017","2017","35","3","529","533","This is the second part of the IEEE JSAC Special Issue on “Game Theory for Networks.” The response of the community to the call has been overwhelming. We received a total of 120 submissions. We want to thank all the authors who submitted their works to this Special Issue. After a strict and selective review process, we accepted 40 papers and decided to publish two issues, each of 20 papers. The first one was published in February 2017. The papers of this second issue cover a wide selection of topics as follows.","1558-0008","","10.1109/JSAC.2017.2693659","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7911388","","Special issues and sections;Game theory;Mobile communication;Cloud computing;Wireless sensor networks;Games;Resource management","","","","","","","IEEE","25 Apr 2017","","","IEEE","IEEE Journals"
"Spider-Man, Hubris, and the Future of Security and Privacy","S. L. Pfleeger",NA,"IEEE Security & Privacy","8 Dec 2015","2015","13","6","3","10","In her last article as editor in chief of IEEE Security & Privacy, Shari Lawrence Pfleeger looks closely at security and privacy in a societal context: how we got here, where we are now, and what we need to ensure that we use our great power responsibly.","1558-4046","","10.1109/MSP.2015.133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7349076","security;privacy;history of computing","","data privacy;security of data","Spider-Man;Hubris;security;privacy;societal context","","","","28","","8 Dec 2015","","","IEEE","IEEE Magazines"
"Editorial: Third Quarter 2013, IEEE Communications Surveys & Tutorials","E. Hossain",NA,"IEEE Communications Surveys & Tutorials","31 Jul 2013","2013","15","3","959","962","This issue includes twenty five articles covering different aspects of communication networks. In particular, issues related to energy efficient multimedia transmission, interference coordination in cellular networks, resource allocation and reservation, game theoretic approaches for spectrum access via carrier sensing, cognitive networks, biologically inspired algorithms for computer networking, stochastic geometry modeling for cellular and cognitive wireless networks, human activity recognition via wearable sensors, intrusion detection in sensor networks, source location privacy in sensor networks, indoor inertial position systems, cloud computing for smart mobile devices, content delivery in mobile networks, power savings in data centers, mobile social networks, vehicular networks, protocol stack for the Internet of Things, transition from IPv4 to IPv6, active queue management, Ethernet security, and context provisioning. A brief account for each of the articles included in this issue is given.","1553-877X","","10.1109/SURV.2013.072513.00000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6572932","","","","","","","","","","31 Jul 2013","","","IEEE","IEEE Journals"
"Program","",,"2016 International Conference on Information Networking (ICOIN)","10 Mar 2016","2016","","","1","18","Presents the conference program.","","978-1-5090-1724-9","10.1109/ICOIN.2016.7427063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7427063","","","","","","","","","","10 Mar 2016","","","IEEE","IEEE Conferences"
"Guest Editors’ Introduction: Special Issue on Latest Developments for Security Management of Networks and Services","R. Badonnel; C. Fung; S. Scott-Hayward; Q. Li; J. Zhang; C. Hesselman","University of Lorraine LORIA-INRIA, Villers-lès-Nancy, France; Computer Science Department, Virginia Common Wealth University, Richmond, VA, USA; School of Electronics, Queen’s University Belfast, Belfast, U.K.; School of Computer Science and Engineering, Tsinghua University, Beijing, China; Interdisciplinary Graduate School, Nanyang Technological University, Singapore; SIDN Lab, Arnhem, MD, The Netherlands","IEEE Transactions on Network and Service Management","10 Jun 2021","2021","18","2","1120","1124","As the backbone of communications amongst objects, humans, companies, and administrations, the Internet has become a great integration platform capable of efficiently interconnecting billions of entities, from RFID chips to data centers. This platform provides access to multiple hardware and virtualized resources (servers, networking, storage, applications, connected objects) coming from cloud computing and Internet-of-Things (IoT) infrastructures. From these resources that may be hosted and distributed amongst different providers and tenants, the building and operation of complex and value-added networked systems is enabled.","1932-4537","","10.1109/TNSM.2021.3079189","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9450042","","","","","","","","17","IEEE","10 Jun 2021","","","IEEE","IEEE Journals"
"IEEE Access Special Section Editorial: Artificial Intelligence in Cybersecurity","C. -Y. Chen; W. Quan; N. Cheng; S. Yu; J. -H. Lee; G. M. Perez; H. Zhang; S. Shieh","Department of Computer Science and Information Engineering, National Ilan University, Yilan, Taiwan; Beijing Jiaotong University, Beijing, China; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada; School of Computer Science, University of Technology Sydney, Ultimo, NSW, Australia; Department of Computer and Information Security, Sejong University, Seoul, South Korea; Departamento de Ingenieria de la Informacion y las Comunicaciones (DIIC), University of Murcia (UMU), Murcia, Spain; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; Department of Computer Science and Information Engineering, National Chiao Tung University, Hsinchu, Taiwan","IEEE Access","16 Sep 2020","2020","8","","163329","163333","The Internet has a significant impact on people’s daily lives and work. Recent studies claim that Artificial Intelligence (AI) has resulted in advances of many scientific and tech- nological fields, that is, AI-based medicine, AI-based trans- portation, and AI-based finance. The era of AI is upon us. As one of the biggest concerns, security is of significance to the development of a sustainable, resilient, and prosperous Internet ecosystem. However, cybersecurity still faces many challenging issues such as intrusion detection, privacy pro- tection, proactive defense, anomalous behaviors, advanced threat detection, and so on. In addition, many threat variations emerge and spread continuously. AI-assisted self-adaptable approaches are expected to deal with these security issues. A joint consideration of the interweaving nature between AI and cybersecurity is a key factor for driving future secure Internet.","2169-3536","","10.1109/ACCESS.2020.3021604","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9199149","","","","","","","","0","CCBY","16 Sep 2020","","","IEEE","IEEE Journals"
