"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Use of Domain Knowledge to Detect Insider Threats in Computer Activities","W. T. Young; H. G. Goldberg; A. Memory; J. F. Sartain; T. E. Senator","SAIC, Arlington, VA, USA; SAIC, Arlington, VA, USA; SAIC, Arlington, VA, USA; SAIC, Arlington, VA, USA; SAIC, Arlington, VA, USA","2013 IEEE Security and Privacy Workshops","22 Jul 2013","2013","","","60","67","This paper reports the first set of results from a comprehensive set of experiments to detect realistic insider threat instances in a real corporate database of computer usage activity. It focuses on the application of domain knowledge to provide starting points for further analysis. Domain knowledge is applied (1) to select appropriate features for use by structural anomaly detection algorithms, (2) to identify features indicative of activity known to be associated with insider threat, and (3) to model known or suspected instances of insider threat scenarios. We also introduce a visual language for specifying anomalies across different types of data, entities, baseline populations, and temporal ranges. Preliminary results of our experiments on two months of live data suggest that these methods are promising, with several experiments providing area under the curve scores close to 1.0 and lifts ranging from ×20 to ×30 over random.","","978-1-4799-0458-7","10.1109/SPW.2013.32","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6565230","anomaly detection; insider threat; experimental case study","Feature extraction;Computers;Electronic mail;Detectors;Detection algorithms;Sociology;Statistics","database management systems;security of data;visual languages","domain knowledge;insider threats;computer activities;corporate database;computer usage activity;structural anomaly detection;threat scenarios;visual language","","19","","11","","22 Jul 2013","","","IEEE","IEEE Conferences"
"MANDA: On Adversarial Example Detection for Network Intrusion Detection System","N. Wang; Y. Chen; Y. Hu; W. Lou; Y. T. Hou","Virginia Polytechnic Institute and State University,VA,USA; Virginia Polytechnic Institute and State University,VA,USA; Virginia Polytechnic Institute and State University,VA,USA; Virginia Polytechnic Institute and State University,VA,USA; Virginia Polytechnic Institute and State University,VA,USA","IEEE INFOCOM 2021 - IEEE Conference on Computer Communications","26 Jul 2021","2021","","","1","10","With the rapid advancement in machine learning (ML), ML-based Intrusion Detection Systems (IDSs) are widely deployed to protect networks from various attacks. Yet one of the biggest challenges is that ML-based IDSs suffer from adversarial example (AE) attacks. By applying small perturbations (e.g. slightly increasing packet inter-arrival time) to the intrusion traffic, an AE attack can flip the prediction of a well-trained IDS. We address this challenge by proposing MANDA, a MANifold and Decision boundary-based AE detection system. Through analyzing AE attacks, we notice that 1) an AE tends to be close to its original manifold (i.e., the cluster of samples in its original class) regardless which class it is misclassified into; and 2) AEs tend to be close to the decision boundary so as to minimize the perturbation scale. Based on the two observations, we design MANDA for accurate AE detection by exploiting inconsistency between manifold evaluation and IDS model inference and evaluating model uncertainty on small perturbations. We evaluate MANDA on NSL-KDD under three state-of-the-art AE attacks. Our experimental results show that MANDA achieves as high as 98.41% true-positive rate with 5% false-positive rate and can be applied to other problem spaces such as image recognition.","2641-9874","978-1-6654-0325-2","10.1109/INFOCOM42981.2021.9488874","Office of Naval Research; National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9488874","","Manifolds;Uncertainty;Image recognition;Perturbation methods;Conferences;Network intrusion detection;Detectors","computer network security;learning (artificial intelligence)","MANDA;network intrusion detection system;adversarial example detection;IDS model inference;manifold evaluation;perturbation scale;decision boundary;AE attack;intrusion traffic;packet inter-arrival time;adversarial example attacks;ML-based IDS;ML-based intrusion detection systems;machine learning","","1","","47","","26 Jul 2021","","","IEEE","IEEE Conferences"
"Denial of Service Defence for Resource Availability in Wireless Sensor Networks","O. A. Osanaiye; A. S. Alfa; G. P. Hancke","Department of Electrical, Electronic and Computer Engineering, University of Pretoria, Pretoria, South Africa; Department of Electrical, Electronic and Computer Engineering, University of Pretoria, Pretoria, South Africa; Department of Electrical, Electronic and Computer Engineering, University of Pretoria, Pretoria, South Africa","IEEE Access","5 Mar 2018","2018","6","","6975","7004","Wireless sensor networks (WSN) over the years have become one of the most promising networking solutions with exciting new applications for the near future. Its deployment has been enhanced by its small, inexpensive, and smart sensor nodes, which are easily deployed, depending on its application and coverage area. Common applications include its use for military operations, monitoring environmental conditions (such as volcano detection, agriculture, and management), distributed control systems, healthcare, and the detection of radioactive sources. Notwithstanding its promising attributes, security in WSN is a big challenge and remains an ongoing research trend. Deployed sensor nodes are vulnerable to various security attacks due to its architecture, hostile deployment location, and insecure routing protocol. Furthermore, the sensor nodes in WSNs are characterized by their resource constraints, such as, limited energy, low bandwidth, short communication range, limited processing, and storage capacity, which have made the sensor nodes an easy target. Therefore, in this paper, we present a review of denial of service attacks that affect resource availability in WSN and their countermeasure by presenting a taxonomy. Future research directions and open research issues are also discussed.","2169-3536","","10.1109/ACCESS.2018.2793841","Advanced Sensor Networks SARChI Chair Program; University of Pretoria and the Council for Scientific and Industrial Research, through the National Research Foundation of South Africa; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8267211","Denial of service (DoS);detection techniques;intrusion detection system (IDS);resource availability;resource depletion;wireless sensor networks (WSNs)","Wireless sensor networks;Monitoring;Network topology;Topology;Security;Routing protocols;Base stations","intelligent sensors;routing protocols;telecommunication security;wireless sensor networks","resource availability;wireless sensor networks;WSN;smart sensor nodes;coverage area;common applications;volcano detection;distributed control systems;deployed sensor nodes;hostile deployment location;resource constraints;routing protocol;Denial of Service defence;networking solutions","","16","","121","OAPA","23 Jan 2018","","","IEEE","IEEE Journals"
"Deep Learning for Anomaly Detection in Time-Series Data: Review, Analysis, and Guidelines","K. Choi; J. Yi; C. Park; S. Yoon","Department of Electrical and Computer Engineering, Seoul National University, Seoul, South Korea; Department of Electrical and Computer Engineering, Seoul National University, Seoul, South Korea; Department of Electrical and Computer Engineering, Seoul National University, Seoul, South Korea; Department of Electrical and Computer Engineering, Seoul National University, Seoul, South Korea","IEEE Access","3 Sep 2021","2021","9","","120043","120065","As industries become automated and connectivity technologies advance, a wide range of systems continues to generate massive amounts of data. Many approaches have been proposed to extract principal indicators from the vast sea of data to represent the entire system state. Detecting anomalies using these indicators on time prevent potential accidents and economic losses. Anomaly detection in multivariate time series data poses a particular challenge because it requires simultaneous consideration of temporal dependencies and relationships between variables. Recent deep learning-based works have made impressive progress in this field. They are highly capable of learning representations of the large-scaled sequences in an unsupervised manner and identifying anomalies from the data. However, most of them are highly specific to the individual use case and thus require domain knowledge for appropriate deployment. This review provides a background on anomaly detection in time-series data and reviews the latest applications in the real world. Also, we comparatively analyze state-of-the-art deep-anomaly-detection models for time series with several benchmark datasets. Finally, we offer guidelines for appropriate model selection and training strategy for deep learning-based time series anomaly detection.","2169-3536","","10.1109/ACCESS.2021.3107975","National Research Foundation of Korea (NRF); Korea government (Ministry of Science and ICT)(grant numbers:2018R1A2B3001628); Samsung Electronics; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9523565","Anomaly detection;deep learning;fault diagnosis;industry applications;Internet-of-Things (IoT);time series analysis","Anomaly detection;Time series analysis;Guidelines;Deep learning;Data models;Biological system modeling;Time factors","data mining;deep learning (artificial intelligence);time series","multivariate time series data;deep- learning-based time series anomaly-detection models","","","","142","CCBY","26 Aug 2021","","","IEEE","IEEE Journals"
"Importance of Small Probability Events in Big Data: Information Measures, Applications, and Challenges","R. She; S. Liu; S. Wan; K. Xiong; P. Fan","Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China; Beijing Key Laboratory of Traffic Data Analysis and Mining, Beijing Jiaotong University, Beijing, China; Beijing National Research Center for Information Science and Technology, Tsinghua University, Beijing, China","IEEE Access","5 Aug 2019","2019","7","","100363","100382","In many applications (e.g., anomaly detection and security systems) of smart cities, rare events dominate the importance of the total information on big data collected by the Internet of Things (IoT). That is, it is pretty crucial to explore the valuable information associated with the rare events involved in minority subsets of the voluminous amounts of data. To do so, how to effectively measure the information with the importance of the small probability events from the perspective of information theory is a fundamental question. This paper first makes a survey of some theories and models with respect to importance measures and investigates the relationship between subjective or semantic importance and rare events in big data. Moreover, some applications for message processing and data analysis are discussed in the viewpoint of information measures. In addition, based on rare events detection, some open challenges related to information measures, such as smart cities, autonomous driving, and anomaly detection in the IoT, are introduced which can be considered as future research directions.","2169-3536","","10.1109/ACCESS.2019.2926518","National Natural Science Foundation of China(grant numbers:61771283); National Innovation Research Group Project(grant numbers:61621091); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8754674","Information measure;rare events;big data analytics;information theory;IoT;smart cities;autonomous driving","Big Data;Information theory;Anomaly detection;Smart cities;Autonomous vehicles;Entropy;Volume measurement","Big Data;data analysis;Internet of Things;probability;smart cities","small probability events;information measures;smart cities;information theory;importance measures;message processing;data analysis;Big Data;Internet of Things;subjective importance;semantic importance","","2","","222","CCBY","3 Jul 2019","","","IEEE","IEEE Journals"
"Endogenous Security Defense against Deductive Attack: When Artificial Intelligence Meets Active Defense for Online Service","Z. Zhou; X. Kuang; L. Sun; L. Zhong; C. Xu","Beijing Univ. of Posts & Telecommun., Beijing, China; Nat. Key Lab. of Sci. & Technol. on Inf. Syst. Security, China; Inst. of Inf. Eng., Beijing, China; Capital Normal Univ., Beijing, China; Beijing Univ. of Posts & Telecommun., Beijing, China","IEEE Communications Magazine","15 Jul 2020","2020","58","6","58","64","Existing static defenses for online service systems can be fragile and costly due to the continuity of ubiquitous cyber attacks. LAD has become a promising technology to tackle this problem. However, the security of the defense mechanism itself is often neglected as LAD mainly focuses on fortifying the protected target. This would allow a new deductive attack to encroach on LADs by inferring and undermining defense strategy, and then the whole defense mechanism can be completely invalidated once for all. Such a problem leads to the urgent need to develop new defense technologies with self-protection capability. In this article, we propose a new endogenous security defense mechanism named LSSM. To the best of our knowledge, this is the first work to provide a systematic defense structure with endogenous security to resist deductive attacks. We first review the existing learning-enhanced active defense mechanisms and compare their pros and cons. Then the methodology of LSSM is illustrated targeting two major threats posed by deductive attacks. Experimental results highlight the performance of our method. Finally, we conclude this article with a discussion of several future directions for LADs.","1558-1896","","10.1109/MCOM.001.1900367","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9141216","","Network security;Artificial intelligence;Online services;Stability analysis;Botnet;Market research;Servers","artificial intelligence;computer network security;learning (artificial intelligence)","protected target;deductive attack;LAD;inferring undermining defense strategy;defense technologies;endogenous security defense mechanism;systematic defense structure;artificial intelligence;static defenses;online service systems;ubiquitous cyber attacks;active defense;LSSM","","1","","15","","15 Jul 2020","","","IEEE","IEEE Magazines"
"Think That Attackers Think: Using First-Order Theory of Mind in Intrusion Response System","Q. Cheng; C. Wu; B. Hu; D. Kong; B. Zhou",Zhejiang University; Zhejiang University; Zhejiang University; Zhejiang University; Zhejiang Lab,"2019 IEEE Global Communications Conference (GLOBECOM)","27 Feb 2020","2019","","","1","6","The intrusion response system is dedicated to automatically respond to sophisticated network intrusions, which is a sequential decision-making problem for autonomous agents. The current Markov decision process (MDP) or stochastic games based solutions suffer from several weaknesses: (i) The MDP- based approach is unable to explicitly model the opponents; (ii) The Nash equilibrium approach of stochastic games cannot handle the condition with multi equilibria. Existing studies have not considered the cognitive ability of the agent and lack of explicit opponent modeling. Inspired by recursive reasoning, this paper introduces a theory of mind (ToM)-based stochastic game-theoretic approach to reason about the beliefs and behaviors of the attackers. Each agent maintains different order ToM beliefs concerning his opponent with explicit opponent modeling. In order to accurately predict the attacker's action with nested beliefs, we utilize the Bayesian attack graph (BAG) to model multi-step attacks scenarios. In addition, the agent is allowed to learn from new information to adjust his beliefs and learning speed. Simulation results validate that ToM modeling performs well in the intrusion response system than random defense actions. Besides, a defender with first-order ToM beliefs always wins an attacker with zero-order ToM beliefs.","2576-6813","978-1-7281-0962-6","10.1109/GLOBECOM38437.2019.9013291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9013291","","Games;Bayes methods;Stochastic processes;Predictive models;Game theory;Measurement","decision making;game theory;learning (artificial intelligence);Markov processes;security of data;stochastic games","ToM modeling;intrusion response system;first-order ToM beliefs;zero-order ToM beliefs;first-order theory;sophisticated network intrusions;sequential decision-making problem;autonomous agents;current Markov decision process;MDP;stochastic games;Nash equilibrium approach;explicit opponent modeling;mind-based stochastic game-theoretic approach;different order ToM beliefs;attacker;Bayesian attack graph;attacks scenarios","","","","14","","27 Feb 2020","","","IEEE","IEEE Conferences"
"Malicious Flows Generator Based on Data Balanced Algorithm","I. -H. Liu; C. -E. Hsieh; W. -M. Lin; C. -F. Li; J. -S. Li","National Cheng Kung University,Department of Electrical Engineering,Tainan,Taiwan; National Cheng Kung University,Department of Electrical Engineering,Tainan,Taiwan; National Cheng Kung University,Department of Electrical Engineering,Tainan,Taiwan; National Formosa University,Department of Finance,Yunlin,Taiwan; National Cheng Kung University,Department of Electrical Engineering,Tainan,Taiwan","2021 International Conference on Fuzzy Theory and Its Applications (iFUZZY)","11 Nov 2021","2021","","","1","4","As Internet technology gradually matures, the network structure becomes more complex. Therefore, the attack methods of malicious attackers are more diverse and change faster. Fortunately, due to the substantial increase in computer computing power, machine learning is valued and widely used in various fields. It has also been applied to intrusion detection systems. This study found that due to the imperfect data ratio of the unbalanced flow dataset, the model will be overfitting and the misjudgment rate will increase. In response to this problem, this research proposes to use the Cuckoo system to induce malicious samples to generate malicious traffic, to solve the data proportion defect of the unbalanced traffic dataset.","2377-5831","978-1-6654-3358-7","10.1109/iFUZZY53132.2021.9605084","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9605084","Anomaly Traffic Detection;Sandbox;Machine Learning;IDS datasets;Malware Analysis","Computer hacking;Computational modeling;Intrusion detection;Machine learning;Generative adversarial networks;Feature extraction;Generators","","","","","","10","","11 Nov 2021","","","IEEE","IEEE Conferences"
"Anomaly Detection Using WiFi Signals of Opportunity","E. Favarelli; E. Testi; L. Pucci; M. Chiani; A. Giorgetti","University of Bologna Via dell’Università,DEI,Cesena,Italy,47522; University of Bologna Via dell’Università,DEI,Cesena,Italy,47522; University of Bologna Via dell’Università,DEI,Cesena,Italy,47522; University of Bologna Via dell’Università,DEI,Cesena,Italy,47522; University of Bologna Via dell’Università,DEI,Cesena,Italy,47522","2019 13th International Conference on Signal Processing and Communication Systems (ICSPCS)","27 Feb 2020","2019","","","1","7","Detection of changes in indoor areas and controlled environments is getting increasing interest in ambient intelligence and security. In this paper, we propose a radio-frequency (RF)based anomaly detector that, observing the spectrum received from signals of opportunity (SoOp) and exploiting machine learning (ML) techniques, is capable of revealing changes in an indoor environment. Based on real waveforms emitted by a WiFi access point (AP) and collected by a RF sensor, we demonstrate that anomaly detection, e.g., represented by the presence of a person in the monitored area, is possible. The proposed methodology, tested in a typical office environment when the AP-sensor link is in non-line-of-sight (NLOS), achieves an accuracy greater than 95% just by collecting few beacon packets, i.e., in dozens of milliseconds. Moreover, results demonstrate that the proposed approach outperforms a well-known received signal strength (RSS)-based solution in terms of accuracy, even using just a single sensor.","","978-1-7281-2194-9","10.1109/ICSPCS47537.2019.9008700","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9008700","","Radio frequency;Principal component analysis;Feature extraction;Anomaly detection;Indoor environments;Wireless fidelity;Training","indoor radio;learning (artificial intelligence);security;signal detection;wireless LAN","ambient intelligence;SoOp;ML techniques;indoor environment;WiFi access point;RF sensor;monitored area;office environment;AP-sensor link;nonline-of-sight link;signal strength-based solution;anomaly detection;indoor areas;WiFi signals of opportunity;NLOS link;change detection;radiofrequency based anomaly detector;machine learning;beacon packets;received signal strength;RSS-based solution","","8","","22","","27 Feb 2020","","","IEEE","IEEE Conferences"
"GAN Tunnel: Network Traffic Steganography by Using GANs to Counter Internet Traffic Classifiers","S. Fathi-Kazerooni; R. Rojas-Cessa","Department of Electrical and Computer Engineering, Networking Research Laboratory, New Jersey Institute of Technology, Newark, NJ, USA; Department of Electrical and Computer Engineering, Networking Research Laboratory, New Jersey Institute of Technology, Newark, NJ, USA","IEEE Access","16 Jul 2020","2020","8","","125345","125359","In this paper, we introduce a novel traffic masking method, called Generative Adversarial Network (GAN) tunnel, to protect the identity of applications that generate network traffic from classification by adversarial Internet traffic classifiers (ITCs). Such ITCs have been used in the past for website fingerprinting and detection of network protocols. Their use is becoming more ubiquitous than before for inferring user information. ITCs based on machine learning can identify user applications by analyzing the statistical features of encrypted packets. Our proposed GAN tunnel generates traffic that mimics a decoy application and encapsulates actual user traffic in the GAN-generated traffic to prevent classification from adversarial ITCs. We show that the statistical distributions of the generated traffic features closely resemble those of the actual network traffic. Therefore, the actual user applications and information associated with the user remain anonymous. We test the GAN tunnel traffic against high-performing ITCs, such as Random Forest and eXtreme Gradient Boosting (XGBoost), and we show that the GAN tunnel protects the identity of the source applications effectively.","2169-3536","","10.1109/ACCESS.2020.3007577","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9133574","Generative adversarial networks;GAN;Internet packet classification;machine learning;online privacy;statistical traffic properties;WGAN","Gallium nitride;Generative adversarial networks;Generators;Neural networks;Servers;Telecommunication traffic;Internet","cryptographic protocols;Internet;learning (artificial intelligence);neural nets;random forests;statistical distributions;steganography;telecommunication traffic","network traffic steganography;adversarial Internet traffic classifiers;website fingerprinting;network protocols;user information;decoy application;actual user traffic;GAN-generated traffic;generated traffic features;actual network traffic;actual user applications;GAN tunnel traffic;source applications;generative adversarial network tunnel;traffic masking method;adversarial ITC;machine learning;statistical features;encrypted packets;statistical distributions;random forest;extreme gradient boosting;XGBoost","","1","","60","CCBY","6 Jul 2020","","","IEEE","IEEE Journals"
"Reducing the Dimension of Input Data for IDS by Using Match Analysis","S. Erokhin; B. Borisenko; A. Fadeev","Moscow Technical University of Communications and Informatics,Moscow,Russia; Moscow Technical University of Communications and Informatics,Moscow,Russia; Moscow Technical University of Communications and Informatics,Moscow,Russia","2021 28th Conference of Open Innovations Association (FRUCT)","11 Feb 2021","2021","","","96","102","Network attack detection is currently one of the most pressing problems in the secure use of networks. Network-based intrusion detection systems based on signature rules are unable to detect new types of attacks. Thus, the urgent task is to quickly classify network traffic to detect network attacks. This paper analyzes the possibility of downgrading the data vector in intrusion detection systems. The proposed approach will allow more efficient use of system resources and select the most appropriate (efficient) features.","2305-7254","978-9-5269-2444-1","10.23919/FRUCT50888.2021.9347629","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9347629","","Technological innovation;Tensors;Intrusion detection;Telecommunication traffic;Tools;Real-time systems;Task analysis","computer network security;telecommunication traffic","system resources;IDS;match analysis;network attack detection;pressing problems;network-based intrusion detection systems;signature rules;network traffic;data vector","","","","31","","11 Feb 2021","","","IEEE","IEEE Conferences"
"Survey on Edge Computing Security","H. Zeyu; X. Geming; W. Zhaohang; Y. Sen","National University of Defense Technology, NUDT,College of Computer Science and Technology,Changsha,China; National University of Defense Technology, NUDT,College of Computer Science and Technology,Changsha,China; National University of Defense Technology, NUDT,College of Computer Science and Technology,Changsha,China; National University of Defense Technology, NUDT,College of Computer Science and Technology,Changsha,China","2020 International Conference on Big Data, Artificial Intelligence and Internet of Things Engineering (ICBAIE)","15 Sep 2020","2020","","","96","105","With the advent of the Internet of Everything, emerging application scenarios including autonomous driving, immersive games based on VR or AR technology, and Industrial Internet of Things have promoted the early development of edge computing technologies. At present, the global mobile communications industry is moving towards 5G. Since 5G is one of the key access technologies to promote large-scale deployment of edge computing, it has made edge computing gain unprecedented attention in the world. However, since the birth of edge computing, edge computing security has been a key issue restricting its implementation and development. The new features of edge computing, the integration of a large number of new technologies, the new application scenarios brought by edge computing, and people's increasing demands for privacy protection have brought great challenges to edge computing security. This paper reviews the current research status of research on edge computing security. By analyzing the security challenges of edge computing in the context of new models, new application scenarios and new technology environments, this paper points out the security problems of edge computing in five aspects, including access control, key management, privacy protection, attack mitigation and anomaly detection. The paper separately discusses the research achievement of the academic community in these five areas and analyzes their advantages and disadvantages. Finally, combining edge cloud collaboration and edge intelligence, the future development direction of edge computing security is discussed and prospected.","","978-1-7281-6499-1","10.1109/ICBAIE49996.2020.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9196442","edge computing;edge computing security;edge cloud collaboration;5G;edge intelligence","Edge computing;Cloud computing;Image edge detection;Access control;Internet of Things;5G mobile communication","5G mobile communication;authorisation;cloud computing;data privacy;Internet of Things","anomaly detection;attack mitigation;key management;access control;privacy protection;global mobile communications industry;Industrial Internet of Things;VR technology;AR technology;immersive games;autonomous driving;Internet of Everything;mobile communications industry;5G;edge intelligence;edge cloud collaboration;edge computing technologies;edge computing security","","1","","48","","15 Sep 2020","","","IEEE","IEEE Conferences"
"TIDAL-CAN: Differential Timing Based Intrusion Detection and Localization for Controller Area Network","P. Murvay; B. Groza","Faculty of Automatics and Computers, Politehnica University of Timisoara, Timisoara, Romania; Faculty of Automatics and Computers, Politehnica University of Timisoara, Timisoara, Romania","IEEE Access","22 Apr 2020","2020","8","","68895","68912","Since the first reports on its lack of security, the Controller Area Network (CAN) was in focus for numerous research works. A specific area of research has employed physical layer characteristics that can be used to uniquely identify network nodes. But there are common downsides in existing approaches such as vulnerabilities in front of attacks involving node replacement or insertion or the inability to locate the intruder node within the network. In this work, we propose a new intrusion detection system for CAN which is based on monitoring the propagation time of the physical signals sent on the bus. Indeed, quite a number of recent works addressed the use of physical or timing characteristics to identify network nodes or to create covert channels. In our approach, by accounting for intrinsic delay characteristics of the bus and by monitoring the difference in signal arrival time at the two bus ends, we can identify nodes by location-related differential delays and provide relevant information for estimating the relative location of a transmitter node on the bus. The results of our experimental evaluation show that our approach provides very high identification rates and accurate localization in case of attacks from compromised nodes. The ability to detect attacks that replace an existing node or plug new adversarial nodes on the bus is also illustrated along with discussions on estimating sender location in these cases.","2169-3536","","10.1109/ACCESS.2020.2985326","Romanian Ministry of Research and Innovation, CNCS - UEFISCDI, within PNCDI III(grant numbers:PN-III-P1-1.1-PD-2016-1198); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9054971","Automotive engineering;communication system security;intrusion detection;physical layer","Intrusion detection;Physical layer;Proposals;Transmitters;Delays","computer network security;controller area networks;synchronisation","timing based intrusion detection and localization;differential TIDAL;Controller Area Network;transmitter node;location-related differential delays;signal arrival time;intrinsic delay characteristics;intrusion detection system;intruder node;node replacement;network nodes;physical layer characteristics","","2","","35","CCBY","2 Apr 2020","","","IEEE","IEEE Journals"
"Capturing-the-Invisible (CTI): Behavior-Based Attacks Recognition in IoT-Oriented Industrial Control Systems","A. Bhardwaj; F. Al-Turjman; M. Kumar; T. Stephan; L. Mostarda","School of Computer Science, University of Petroleum and Energy Studies, Dehradun, India; Artificial Intelligence Department, Research Center for AI and IoT, Near East University, Mersin, Turkey; School of Computer Science, University of Petroleum and Energy Studies, Dehradun, India; Department of Computer Science and Engineering, Amity School of Engineering and Technology, Amity University Uttar Pradesh, Noida, India; Computer Science Division, Camerino University, Camerno, Italy","IEEE Access","11 Jun 2020","2020","8","","104956","104966","Industrial Control Systems monitor, automate, and operate complex infrastructure and processes that integrate into critical industrial sectors that affect our daily lives. With the advent of networking and automation, these systems have moved from being dedicated and independent to centralized corporate infrastructure. While this has facilitated the monitoring and overall management using traditional detection methods, Web Application Firewalls or Intrusion Detection Systems has exposed the networks subjecting them to Behavior-based cybersecurity attacks. Such attacks alter the control flow and processes and have the malicious ability to alter the functioning of these systems altogether. This research focuses on the use of process analytics to detect attacks in the industrial control infrastructure systems and compares the effectiveness of signature-based detection methods. The proposed work presents a pattern recognition algorithm aptly named as “Capturing-the-Invisible (CTI)” to find the hidden process in industrial control device logs and detect Behavior-based attacks being performed in real-time.","2169-3536","","10.1109/ACCESS.2020.2998983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9104652","Industrial control systems;cyberattacks;behavior detection;signatures","Integrated circuits;Computer security;Process control;Monitoring;Control systems","control engineering computing;firewalls;industrial control;Internet;Internet of Things;production engineering computing","industrial control device logs;hidden process;Capturing-the-Invisible;pattern recognition algorithm;signature-based detection methods;industrial control infrastructure systems;process analytics;control flow;cybersecurity attacks;Intrusion Detection Systems;Web Application Firewalls;centralized corporate infrastructure;critical industrial sectors;complex infrastructure;Industrial Control Systems monitor;IoT-oriented industrial control systems;behavior-based attacks recognition;CTI;Capturing-the-invisible","","3","","27","CCBY","1 Jun 2020","","","IEEE","IEEE Journals"
"An Adversarial Attack Defending System for Securing In-Vehicle Networks","Y. Li; J. Lin; K. Xiong","University of South Florida,Tampa,FL,USA; University of South Florida,Tampa,FL,USA; University of South Florida,Tampa,FL,USA","2021 IEEE 18th Annual Consumer Communications & Networking Conference (CCNC)","11 Mar 2021","2021","","","1","6","In a modern vehicle, there are over seventy Electronics Control Units (ECUs). For an in-vehicle network, ECUs communicate with each other by following a standard communication protocol, such as Controller Area Network (CAN). However, an attacker can easily access the in-vehicle network to compromise ECUs through a WLAN or Bluetooth. Though there are various deep learning (DL) methods suggested for securing in-vehicle networks, recent studies on adversarial examples have shown that attackers can easily fool DL models. In this research, we further explore adversarial examples in an in-vehicle network. We first discover and implement two adversarial attack models that are harmful to a Long Short Term Memory (LSTM)-based detection model used in the in-vehicle network. As shown in our experiments, adversaries can attack the LSTM-based detection model with a success rate of over 98%. Then, we propose an Adversarial Attack Defending System (AADS) for securing an in-vehicle network. Specifically, we focus on brake-related ECUs in an in-vehicle network. Our extensive experimental results demonstrate that the proposed AADS achieves over 99 % accuracy for detecting adversarial attacks.","2331-9860","978-1-7281-9794-4","10.1109/CCNC49032.2021.9369569","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9369569","","Deep learning;Wireless LAN;Protocols;Bluetooth;Security;Long short term memory;Standards","Bluetooth;controller area networks;deep learning (artificial intelligence);mobile radio;protocols;recurrent neural nets;telecommunication security;wireless LAN","Adversarial Attack Defending System;in-vehicle network security;Controller Area Network;adversarial attack models;standard communication protocol;CAN;deep learning methods;DL models;long short term memory-based detection model;LSTM-based detection model;AADS;brake-related ECUs","","1","","20","","11 Mar 2021","","","IEEE","IEEE Conferences"
