"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Meet the Sherlock Holmes’ of Side Channel Leakage: A Survey of Cache SCA Detection Techniques","A. Akram; M. Mushtaq; M. K. Bhatti; V. Lapotre; G. Gogniat","Department of Computer Science, University of California, Davis, Davis, CA, USA; LIRMM, CNRS, Université de Montpellier, Montpellier, France; Department of Electrical Engineering, Information Technology University, Lahore, Pakistan; Lab–STICC, University of South Brittany, Lorient, France; Lab–STICC, University of South Brittany, Lorient, France","IEEE Access","23 Apr 2020","2020","8","","70836","70860","Cache Side Channel Attacks (SCAs) have gained a lot of attention in the recent past. Since, these attacks exploit the caching hardware vulnerabilities, they are fast and dangerous. Detection of cache side channel attacks is an important step towards mitigating against such hostile entities. Researchers have already proposed different techniques to detect cache side channel attacks. This paper provides a detailed survey of literature related to the state-of-the-art detection techniques for cache based side channel attacks. We identify a set of important characteristics that can be used to characterize a CSCA (cache side channel attack) detection technique. We use the identified features to compare and contrast the most important detection techniques and provide the important observations. We also identify some of the challenges that the research community will have to resolve in future to improve the efficiency of cache side channel detection techniques. To the best of our knowledge, this is the first work to do such a study. We believe that this paper will prove useful to researchers in the area of systems security.","2169-3536","","10.1109/ACCESS.2020.2980522","PHC PERIDOT Project e-health SECURE(grant numbers:3-6/HEC/R&D/PERIDOT/2017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9035459","Cache-based side channel attacks (SCAs);cryptography;survey;detection;machine learning;anomaly & signature detection","Side-channel attacks;Timing;Hardware;Program processors","cache storage;computer network security;cryptography","CSCA;caching hardware vulnerabilities;cache side channel attacks;Side Channel leakage;cache side channel detection techniques","","","","181","CCBY","13 Mar 2020","","","IEEE","IEEE Journals"
"Divider: Delay-Time Based Sender Identification in Automotive Networks","S. Ohira; A. Kibrom Desta; T. Kitagawa; I. Arai; F. Kazutoshi",Nara Institute of Science and Technology; Nara Institute of Science and Technology; Nara Institute of Science and Technology; Nara Institute of Science and Technology; Nara Institute of Science and Technology,"2020 IEEE 44th Annual Computers, Software, and Applications Conference (COMPSAC)","22 Sep 2020","2020","","","1490","1497","Controller Area Network (CAN) is one of the in-vehicle network protocols that is used to communicate among Electronic Control Units (ECUs) and has been de-facto standard. CAN is simple and has several vulnerabilities such as unable to distinguish spoofing messages because it doesn't support any authentication or sender identification properties. In previous work, some voltage-based methods to identify the sender node have been proposed. The methods can identify ECUs with high accuracy. However, the accuracy of source identification depends on a feature that is extracted from a continuous function of voltage use sampling. In general, as the sampling rate increases, the accuracy of identification is improved. Though the amount of data used for the identification increases too. Hence, it is desired to create an Intrusion Detection System (IDS) that identifies ECUs using few sampling features as there is a limited computing resource in vehicles. In this paper, we propose a delay-time based sender identification method of ECUs. We confirm that the proposed method achieved a true positive rate of 96.7% in CAN bus prototype against spoofing attack from a compromised ECU, detecting spoofing attack from an unmonitored ECU with a true positive rate of 98.0% in real-vehicle.","0730-3157","978-1-7281-7303-0","10.1109/COMPSAC48688.2020.00-44","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9202766","Automotive Security, Controller Area Network, Physical-Layer Identification, Intrusion Detection","Delays;Feature extraction;Automobiles;Capacitance;Protocols;Authentication;Intrusion detection","automotive electronics;controller area networks;protocols;security of data","automotive networks;Controller Area Network;in-vehicle network protocols;Electronic Control Units;ECUs;spoofing messages;identification properties;voltage-based methods;sender node;source identification;continuous function;voltage use sampling;Intrusion Detection System;sampling features;identification method;spoofing attack;delay-time based sender identification","","","","25","","22 Sep 2020","","","IEEE","IEEE Conferences"
"A Review of Rule Learning-Based Intrusion Detection Systems and Their Prospects in Smart Grids","Q. Liu; V. Hagenmeyer; H. B. Keller","Institute for Automation and Applied Informatics, Karlsruhe Institute of Technology, Eggenstein-Leopoldshafen, Germany; Institute for Automation and Applied Informatics, Karlsruhe Institute of Technology, Eggenstein-Leopoldshafen, Germany; Institute for Automation and Applied Informatics, Karlsruhe Institute of Technology, Eggenstein-Leopoldshafen, Germany","IEEE Access","19 Apr 2021","2021","9","","57542","57564","Intrusion detection systems (IDS) are commonly categorized into misuse based, anomaly based and specification based IDS. Both misuse based IDS and anomaly based IDS are extensively researched in academia and industry. However, as critical infrastructures including smart grids (SG) may often face sophisticated unknown attacks in the near future, misuse based attack detection techniques will mostly miss their targets. Despite the fact that anomaly based IDS can detect novel attacks, they are not often deployed in industry, mainly owing to high false positive rate and lack of interpretability of trained models. With misuse based IDS' inability to detect unknown attacks and requirement for frequently manually crafting and updating signatures and with anomaly based IDS' bad reputation for high false alarm rate, specification based IDS can be regarded as the most suitable detection engine for cyber-physical systems (CPS) including SG. We argue that specification based IDS especially using rule learning could prove to be the most promising IDS for SG. Intrusion detection rules are learned through rule learning techniques and periodically automatically updated to accommodate dynamic system behaviors in SG. Fortunately, rule learning based IDS can not only detect previously unknown attacks but also achieve higher interpretability, due to symbolic representation of learned rules. It can thus be considered more “trustworthy” from human perspective and further assist human in the loop security operation. The present work provides a systematic and deep analysis of rule learning techniques and their suitability for IDS in SG. Besides, it concludes the most important criteria for learning intrusion detection rules and assessing their quality. This work serves not only as a guide to a number of important rule learning techniques but also as the first survey on their applications in IDS, which indicates their potential opportunities in SG security.","2169-3536","","10.1109/ACCESS.2021.3071263","Helmholtz Association (HGF) through the Energy System Design (ESD) program and through the Competence Center for Applied Security Technology (KASTEL); KIT-Publication Fund of the Karlsruhe Institute of Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9395457","Intrusion detection;interpretable machine learning;rule learning;data mining;smart grid","Intrusion detection;Machine learning;Protocols;Systematics;Smart grids;Deep learning;Cyber-physical systems","cyber-physical systems;learning (artificial intelligence);power engineering computing;power system security;security of data;smart power grids","smart grids;SG;high false positive rate;IDS;intrusion detection rules;rule learning-based intrusion detection systems;cyber-physical systems","","","","121","CCBY","5 Apr 2021","","","IEEE","IEEE Journals"
"An Access Control Mechanism Based on Risk Prediction for the IoV","Y. Liu; M. Xiao; Y. Zhou; D. Zhang; J. Zhang; H. Gacanin; J. Pan","Chongqing University of Posts and Telecommunications,Chongqing,China; Chongqing University of Posts and Telecommunications,Chongqing,China; Chongqing University of Posts and Telecommunications,Chongqing,China; Zhengzhou University,Zhengzhou,China; National Digital Switching System Engineering & Technological R&D Center,China; Nokia Bell Labs,Antwerp,Belgium; University of Missouri-St.Louis,Department of Mathematics and Computer Science,MO,USA","2020 IEEE 91st Vehicular Technology Conference (VTC2020-Spring)","30 Jun 2020","2020","","","1","5","The information sharing among vehicles provides intelligent transport applications in the Internet of Vehicles (IoV), such as self-driving and traffic awareness. However, due to the openness of the wireless communication (e.g., DSRC), the integrity, confidentiality and availability of information resources are easy to be hacked by illegal access, which threatens the security of the related IoV applications. In this paper, we propose a novel Risk Prediction-Based Access Control model, named RPBAC, which assigns the access rights to a node by predicting the risk level. Considering the impact of limited training datasets on prediction accuracy, we first introduce the Generative Adversarial Network (GAN) in our risk prediction module. The GAN increases the items of training sets to train the Neural Network, which is used to predict the risk level of vehicles. In addition, focusing on the problem of pattern collapse and gradient disappearance in the traditional GAN, we develop a combined GAN based on Wasserstein distance, named WCGAN, to improve the convergence time of the training model. The simulation results show that the WCGAN has a faster convergence speed than the traditional GAN, and the datasets generated by WCGAN have a higher similarity with real datasets. Moreover, the Neural Network (NN) trained with the datasets generated by WCGAN and real datasets (NN-WCGAN) performs a faster speed of training, a higher prediction accuracy and a lower false negative rate than the Neural Network trained with the datasets generated by GAN and real datasets (NN-GAN), and the Neural Network trained with the real datasets (NN). Additionally, the RPBAC model can improve the accuracy of access control to a great extent.","2577-2465","978-1-7281-5207-3","10.1109/VTC2020-Spring48590.2020.9129056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9129056","Access Control;Generative Adversarial Network;Internet of Vehicles;Risk Prediction","Gallium nitride;Generative adversarial networks;Generators;Access control;Training;Predictive models;Artificial neural networks","authorisation;intelligent transportation systems;Internet of Things;neural nets;radiocommunication;traffic engineering computing","access control mechanism;information sharing;intelligent transport applications;self-driving;traffic awareness;wireless communication;information resources;IoV applications;risk prediction module;neural network;NN-WCGAN;NN-GAN;RPBAC model;risk prediction-based access control model;generative adversarial network;Wasserstein distance","","1","","19","","30 Jun 2020","","","IEEE","IEEE Conferences"
"Game Theoretical Modelling of Network/Cybersecurity","A. Iqbal; L. J. Gunn; M. Guo; M. Ali Babar; D. Abbott","School of Electrical and Electronic Engineering, The University of Adelaide, Adelaide, SA, Australia; Department of Computer Science, Aalto University, AALTO, Finland; School of Computer Science, The University of Adelaide, Adelaide, SA, Australia; School of Computer Science, The University of Adelaide, Adelaide, SA, Australia; School of Electrical and Electronic Engineering, The University of Adelaide, Adelaide, SA, Australia","IEEE Access","30 Oct 2019","2019","7","","154167","154179","Game theory is an established branch of mathematics that offers a rich set of mathematical tools for multi-person strategic decision making that can be used to model the interactions of decision makers in security problems who compete for limited and shared resources. This article presents a review of the literature in the area of game theoretical modelling of network/cybersecurity and identifies a number of challenges in this area that need to be addressed.","2169-3536","","10.1109/ACCESS.2019.2948356","Academy of Finland(grant numbers:309195); Australian Seafood Cooperative Research Centre; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8876836","Cyberspace;mathematical model;optimization methods;cybersecurity;game theory;network security","Games;Game theory;Australia;Computer security;Silicon;Tools","decision making;game theory;security of data","game theoretical modelling;mathematical tools;multiperson strategic decision making;decision makers;network-cybersecurity","","1","","84","CCBY","21 Oct 2019","","","IEEE","IEEE Journals"
"Review on Routing Performance Matrices, Tools, Security Attacks and Defense Mechanisms in Context of Internet of Things","D. B. Gothawal; S. V. Nagaraj","School of Computing Science and Engineering, VIT, Chennai, India; School of Computing Science and Engineering, VIT, Chennai, India","2018 Fourth International Conference on Computing Communication Control and Automation (ICCUBEA)","25 Apr 2019","2018","","","1","6","Recently, the evolving technologies in wireless communication demand the integration of Wireless Sensor Network (WSN) with the Internet of Things (IoT). The IoT exploits the standard Internet Protocol (IP) to connect smart sensors worldwide and utilizes the sensed data in various functions such as identification, location, tracking, monitoring, and so on. Several attacks are characterized by IoT in the routing criteria. Hence analysis should be held to reduce those attacks for improving the performance. In this survey, various applications of IoT routing and performance measures of security with the tools available to implement IoT environment is presented. This paper also surveys various routing attacks and focuses on defense mechanisms in brief.","","978-1-5386-5257-2","10.1109/ICCUBEA.2018.8697885","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8697885","Layers;performance metices;Tools;Defense mechanism","Routing;Wireless sensor networks;Security;Tools;Routing protocols;Internet of Things;Wireless communication","computer network security;Internet of Things;matrix algebra;telecommunication network routing","WSN;defense mechanisms;security attacks;wireless communication;wireless sensor network;smart sensors;Internet protocol;IoT routing performance matrices;Internet of Things;IP","","","","72","","25 Apr 2019","","","IEEE","IEEE Conferences"
"Oversampling for Imbalanced Time Series Classification Based on Generative Adversarial Networks","C. Liu; X. Wang; K. Wu; J. Tan; F. Li; W. Liu","Institute of Automation, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Beijing, China; Institute of Automation, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Beijing, China; Institute of Automation, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Beijing, China; Institute of Automation, Chinese Academy of Sciences, University of Chinese Academy of Sciences, Beijing, China; Zhejiang Tianneng Energy Technology Co., Ltd., Huzhou, China; Zhejiang Tianneng Energy Technology Co., Ltd., Huzhou, China","2018 IEEE 4th International Conference on Computer and Communications (ICCC)","1 Aug 2019","2018","","","1104","1108","Sufficient training data for time series classification algorithms is critical. However, training data in many realworld applications exists a large imbalance between the majority class and the minority class inevitably to result in reducing the time series classification accuracy. Although a lot of existing solutions attempt to address the imbalanced learning problem, the synthetic samples based on the oversampling methods are short of diversity or variation to fail to accurately reveal the real minority class distribution. In order to create diverse artificial samples, a new oversampling method for imbalanced time series classification based on generative adversarial network (O-GAN) is proposed in this paper. An O-GAN application to imbalanced discharge voltage time series classification of lithium-ion cells is implemented. In addition, we selected 61177 cells with capacities between 2.06 Ah and 2.10 Ah as experimental samples. The samples are first preprocessed to obtain a labeled train set. For 1063 minority class samples, we use four oversampling methods to generate 1000 synthetic samples, respectively. Finally, the fully convolutional network (FCN) is considered as a discharge voltage time series classification algorithm to evaluate the oversampling methods. The results show that the proposed O-GAN method can effectively address the imbalanced time series classification problem.","","978-1-5386-8339-2","10.1109/CompComm.2018.8780808","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8780808","oversampling;imbalanced learning;time series classification;generative adversarial network","Time series analysis;Generative adversarial networks;Discharges (electric);Gallium nitride;Classification algorithms;Training;Generators","learning (artificial intelligence);mathematics computing;neural nets;pattern classification;sampling methods;time series","imbalanced discharge voltage time series classification;oversampling method;discharge voltage time series classification algorithm;imbalanced time series classification problem;generative adversarial network;time series classification algorithms;imbalanced learning problem;minority class distribution;minority class samples;synthetic samples","","1","","15","","1 Aug 2019","","","IEEE","IEEE Conferences"
"Tutorial Information","",,"2015 IEEE International Conference on Systems, Man, and Cybernetics","14 Jan 2016","2015","","","lxviii","lxxii","Provides an abstract for each of the tutorial presentations and a brief professional biography of each presenter. The complete presentations were not made available for publication as part of the conference proceedings.","","978-1-4799-8697-2","10.1109/SMC.2015.12","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7379144","","Conferences;Tutorials;Brain-computer interfaces;Haptic interfaces;Pattern recognition;Neurofeedback","","","","","","","","14 Jan 2016","","","IEEE","IEEE Conferences"
"Security Log Analysis in Critical Industrial Systems Exploiting Game Theoretic Feature Selection and Evidence Combination","M. Cinque; C. Esposito; A. Pecchia","Dipartimento di Ingegneria Elettrica e delle Tecnologie dell’Informazione (DIETI), Università degli Studi di Napoli Federico II, via Claudio 21, Naples, Italy; Dipartimento di Ingegneria Elettrica e delle Tecnologie dell’Informazione (DIETI), Università degli Studi di Napoli Federico II, via Claudio 21, Naples, Italy; Dipartimento di Ingegneria Elettrica e delle Tecnologie dell’Informazione (DIETI), Università degli Studi di Napoli Federico II, via Claudio 21, Naples, Italy","IEEE Transactions on Industrial Informatics","6 Mar 2020","2020","16","6","3871","3880","Critical industrial systems have become profitable targets for cyber-attackers. Practitioners and administrators rely on a variety of data sources to develop security situation awareness at runtime. In spite of the advances in security information and event management products and services for handling heterogeneous data sources, analysis of proprietary logs generated by industrial systems keeps posing many challenges due to the lack of standard practices, formats, and threat models. This article addresses log analysis to detect anomalies, such as failures and misuse, in a critical industrial system. We conduct our study with a real-life system by a top leading industry provider in the air traffic control domain. The system emits massive volumes of highly-unstructured proprietary textual logs at runtime. We propose to extract quantitative metrics from logs and to detect anomalies by means of game theoretic feature selection and evidence combination. Experiments indicate that the proposed approach achieves high precision and recall at small tuning efforts.","1941-0050","","10.1109/TII.2019.2944477","Università degli Studi di Napoli Federico II; Compagnia di San Paolo; Italian Ministry of Education, University and Research; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8855023","Anomaly detection;Dempster-Shafer combination rule;feature selection;game theory;log analysis;logarithmic entropy","Feature extraction;Security;Games;Anomaly detection;Measurement;Game theory","air traffic control;feature selection;game theory;security of data","critical industrial system;game theoretic feature selection;evidence combination;security situation awareness;security information;event management products;heterogeneous data sources;proprietary logs;industrial systems;log analysis;real-life system;highly-unstructured proprietary textual logs","","1","","40","IEEE","2 Oct 2019","","","IEEE","IEEE Journals"
"Improving JavaScript Malware Classifier's Security against Evasion by Particle Swarm Optimization","Z. Yi; J. Ma; L. Luo; J. Yu; Q. Wu","Coll. of Comput., Nat. Univ. of Defense Technol., Changsha, China; Coll. of Comput., Nat. Univ. of Defense Technol., Changsha, China; Coll. of Comput., Nat. Univ. of Defense Technol., Changsha, China; Coll. of Comput., Nat. Univ. of Defense Technol., Changsha, China; Coll. of Comput., Nat. Univ. of Defense Technol., Changsha, China","2016 IEEE Trustcom/BigDataSE/ISPA","9 Feb 2017","2016","","","1734","1740","Machine learning techniques have recently been applied to JavaScript malware detection. However, the detection can be misled since a malicious script may be modified by an adversary then masqueraded as a benign one. In this paper, we investigate how these evasion attacks work and propose a metric to measure the classifier's security against it. To improve the security, we propose a feature selection approach using particle swarm optimization. The experiments validate that our approach can strengthen classifier's security with its accuracy also increases.","2324-9013","978-1-5090-3205-1","10.1109/TrustCom.2016.0266","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7847149","machine learning;JavaScript malware detection;evasion attack;feature selection;particle swarm optimization","Malware;Security;Training;Feature extraction;Measurement;Particle swarm optimization;Robustness","feature selection;invasive software;learning (artificial intelligence);particle swarm optimisation","JavaScript malware classifier security;particle swarm optimization;machine learning techniques;evasion attacks;feature selection approach","","2","","27","","9 Feb 2017","","","IEEE","IEEE Conferences"
"Next generation firewalls for dynamic coalitions","S. Arunkumar; S. Pipes; C. Makaya; E. Bertino; E. Karafili; E. Lupu; C. Williams","IBM UK; IBM UK; IBM T.J. Watson Research Center, USA; Purdue University, USA; Imperial College, London, UK; Imperial College, London, UK; DSTL, UK","2017 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computed, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","28 Jun 2018","2017","","","1","6","Firewalls represent a critical security building block for networks as they monitor and control incoming and outgoing network traffic based on the enforcement of predetermined security rules, referred to as firewall rules. Firewalls are constantly being improved to enhance network security. From being a simple filtering device, firewall has been evolved to operate in conjunction in intrusion detection and prevention systems. This paper reviews the existing firewall policies and assesses their application in highly dynamic networks such as coalitions networks. The paper also describe the need for the next-generation firewall policies and how the generative policy model can be leveraged.","","978-1-5386-0435-9","10.1109/UIC-ATC.2017.8397413","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8397413","Firewall;intrusion detection and prevention;generative policy;machine learning;coalitions networks","IP networks;Firewalls (computing);Intrusion detection;Next generation networking;Protocols;Monitoring","authorisation;firewalls;next generation networks;telecommunication traffic","dynamic coalitions;critical security building block;outgoing network traffic;firewall rules;network security;next-generation firewall policies;generative policy model;security rules;filtering device;intrusion detection system;intrusion prevention systems;next-generation firewalls;incoming network traffic","","1","","23","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Industrial Anomaly Detection: A Comparison of Unsupervised Neural Network Architectures","B. Siegel","Department of Systems Engineering, Colorado State University, Fort Collins, CO, USA","IEEE Sensors Letters","5 Aug 2020","2020","4","8","1","4","Anomaly detection is critical to the efficient and secure operation of industrial equipment, integrated sensors, and the overall production process. Cyber-physical systems and supervisory control and data acquisition systems often embed algorithms for anomaly detection. Anomalies are, by definition, rare events and labor-intensive to identify. Pipelined deep learning techniques such as recurrent neural networks (RNN), 1-D convolution neural networks (1DCNN), and generative adversarial networks create unique anomaly detection architectures. These architectures are unsupervised, and labeled anomaly data is not required. With two large, multivariate time-series testbed experimental datasets, comparisons are made between the neural network architectures and traditional machine learning (TML) baseline techniques. Evaluation metrics appropriate for imbalanced anomaly datasets include the area under the receiver operating characteristic curve and the area under the precision-recall tradeoff curve. Experimental results demonstrate that pipelined neural network architectures exhibit higher detection rates than the TML techniques. 1DCNN can substitute for RNNs when performance and long time-sequences are essential.","2475-1472","","10.1109/LSENS.2020.3007880","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9136901","Sensor networks;anomaly detection;convolutional neural network (CNN);industrial sensors;receiving operating characteristic (ROC) curve;recurrent neural network (RNN);supervisory control and data acquisition (SCADA);unsupervised learning","Computer architecture;Anomaly detection;Gallium nitride;Generative adversarial networks;Recurrent neural networks;Measurement;Artificial neural networks","convolutional neural nets;learning (artificial intelligence);production engineering computing;recurrent neural nets;time series","industrial anomaly detection;unsupervised neural network architectures;efficient operation;secure operation;industrial equipment;integrated sensors;production process;cyber-physical systems;supervisory control;data acquisition systems;pipelined deep learning techniques;recurrent neural networks;1D convolution neural networks;1DCNN;generative adversarial networks;detection architectures;anomaly data;multivariate time-series testbed experimental datasets;traditional machine learning baseline techniques;imbalanced anomaly datasets;pipelined neural network architectures;higher detection rates","","2","","21","USGov","8 Jul 2020","","","IEEE","IEEE Journals"
"Compacting Deep Neural Networks for Internet of Things: Methods and Applications","K. Zhang; H. Ying; H. -N. Dai; L. Li; Y. Peng; K. Guo; H. Yu","School of Computer Science and Engineering, and Science and Technology on Electronic Information Control Laboratory, and also with the School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; Faculty of Information Technology, Macau University of Science and Technology, Macau, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Computer Science and Engineering, and Science and Technology on Electronic Information Control Laboratory, and also with the School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; Courant Institute of Mathematical Science, New York University, New York, NY, USA; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China","IEEE Internet of Things Journal","26 Jul 2021","2021","8","15","11935","11959","Deep neural networks (DNNs) have shown great success in completing complex tasks. However, DNNs inevitably bring high computational cost and storage consumption due to the complexity of hierarchical structures, thereby hindering their wide deployment in Internet-of-Things (IoT) devices, which have limited computational capability and storage capacity. Therefore, it is a necessity to investigate the technologies to compact DNNs. Despite tremendous advances in compacting DNNs, few surveys summarize compacting-DNNs technologies, especially for IoT applications. Hence, this article presents a comprehensive study on compacting-DNNs technologies. We categorize compacting-DNNs technologies into three major types: 1) network model compression; 2) knowledge distillation (KD); and 3) modification of network structures. We also elaborate on the diversity of these approaches and make side-by-side comparisons. Moreover, we discuss the applications of compacted DNNs in various IoT applications and outline future directions.","2327-4662","","10.1109/JIOT.2021.3063497","Sichuan Science and Technology Program(grant numbers:2019YFG0405); Project of Science and Technology on Electronic Information Control Laboratory; Joint Key Research and Development Project between Sichuan and Chongqing(grant numbers:cstc2020jscx-cylhX0004); Macao Science and Technology Development Fund under Macao Funding Scheme for Key Research and Development Projects(grant numbers:0025/2019/AKP); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9367271","Deep learning (DL);deep neural networks (DNNs);Internet of Things (IoT);model compression","Internet of Things;Biological system modeling;Knowledge engineering;Data models;Computational modeling;Neurons;Convolution","deep learning (artificial intelligence);Internet of Things;storage management","deep neural networks;Internet of Things;storage consumption;compact DNN;IoT applications;network structures;network model compression;knowledge distillation","","","","213","IEEE","3 Mar 2021","","","IEEE","IEEE Journals"
"CONAN: A Practical Real-time APT Detection System with High Accuracy and Efficiency","C. Xiong; T. Zhu; W. Dong; L. Ruan; R. Yang; Y. Chen; Y. Cheng; S. Cheng; X. Chen","College of Cyberspace Security, Zhejiang University, 12377 Hangzhou, Zhejiang China (e-mail: chunlinxiong94@zju.edu.cn); College of Computer Science and Technology, Zhejiang University of Technology, 12624 Hangzhou, Zhejiang China (e-mail: ttzhu@zjut.edu.cn); Software College, Zhejiang University, 12377 Hangzhou, Zhejiang China (e-mail: dwh@zju.edu.cn); College of Cyberspace Security, Zhejiang University, 12377 Hangzhou, Zhejiang China (e-mail: ruanlinqi@zju.edu.cn); Department of Computer Science and Technology, Zhejiang University, 12377 Hangzhou, Zhejiang China (e-mail: rainkin1993@zju.edu.cn); EECS, Northwestern Univ., Evanston, Illinois United States 60208 (e-mail: ychen@northwestern.edu); Baidu XLab, Baidu Security, Sunnyvale, California United States (e-mail: chengyueqiang@baidu.com); College of Cyberspace Security, Zhejiang University, 12377 Hangzhou, Zhejiang China (e-mail: 21821303@zju.edu.cn); Department of ElectricalEngineering and Computer Science, Northwestern University, 3270 Evanston, Illinois United States (e-mail: xutongchen2021@u.northwestern.edu)","IEEE Transactions on Dependable and Secure Computing","","2020","PP","99","1","1","Advanced Persistent Threat (APT) attacks have caused serious security threats and financial losses worldwide. Various real-time detection mechanisms that combine context information and provenance graphs have been proposed to defend against APT attacks. However, existing real-time APT detection mechanisms suffer from accuracy and efficiency issues due to inaccurate detection models and the growing size of provenance graphs. To address the accuracy issue, we propose a novel and accurate APT detection model that removes unnecessary phases and focuses on the remaining ones with improved definitions. To address the efficiency issue, we propose a state-based framework in which events are consumed as streams and each entity is represented in an FSA-like structure without storing historic data. Additionally, we reconstruct attack scenarios by storing just one in a thousand events in a database. Finally, we implement our design, called CONAN, on Windows and conduct comprehensive experiments under real-world scenarios to show that CONAN can accurately and efficiently detect all attacks within our evaluation. The memory usage and CPU efficiency of CONAN remain constant over time (1-10 MB of memory and hundreds of times faster than data generation), making CONAN a practical design for detecting both known and unknown APT attacks in real-world scenarios.","1941-0018","","10.1109/TDSC.2020.2971484","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8979384","Advanced Persistent Threat;Hosted-based Security;Real-time Detection","Real-time systems;Malware;Security;Electronic mail;Computer science;Data mining;Semantics","","","","2","","","IEEE","3 Feb 2020","","","IEEE","IEEE Early Access Articles"
"Online Social Deception and Its Countermeasures: A Survey","Z. Guo; J. -H. Cho; I. -R. Chen; S. Sengupta; M. Hong; T. Mitra","Department of Computer Science, Virginia Tech, Falls Church, VA, USA; Department of Computer Science, Virginia Tech, Falls Church, VA, USA; Department of Computer Science, Virginia Tech, Falls Church, VA, USA; Statistics, North Carolina State University, Raleigh, NC, USA; School of Social Work, Indiana University, Indianapolis, IN, USA; Information School, University of Washington, Seattle, WA, USA","IEEE Access","5 Jan 2021","2021","9","","1770","1806","We are living in an era when online communication over social network services (SNSs) have become an indispensable part of people's everyday lives. As a consequence, online social deception (OSD) in SNSs has emerged as a serious threat in cyberspace, particularly for users vulnerable to such cyberattacks. Cyber attackers have exploited the sophisticated features of SNSs to carry out harmful OSD activities, such as financial fraud, privacy threat, or sexual/labor exploitation. Therefore, it is critical to understand OSD and develop effective countermeasures against OSD for building trustworthy SNSs. In this paper, we conduct an extensive survey, covering 1) the multidisciplinary concept of social deception; 2) types of OSD attacks and their unique characteristics compared to other social network attacks and cybercrimes; 3) comprehensive defense mechanisms embracing prevention, detection, and response (or mitigation) against OSD attacks along with their pros and cons; 4) datasets/metrics used for validation and verification; and 5) legal and ethical concerns related to OSD research. Based on this survey, we provide insights into the effectiveness of countermeasures and the lessons learned from the existing literature. We conclude our survey with in-depth discussions on the limitations of the state-of-the-art and suggest future research directions in OSD research.","2169-3536","","10.1109/ACCESS.2020.3047337","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9306762","Online social deception;cyberattacks;security;defense;prevention, detection, and response;social media;online social networks","Social networking (online);Security;Privacy;Computer crime;Unsolicited e-mail;Phishing;Media","computer crime;data privacy;Internet;social networking (online);trusted computing","online social deception;online communication;social network services;cyberattacks;trustworthy SNS;OSD attacks;social network attacks;cybercrimes","","2","","235","CCBYNCND","24 Dec 2020","","","IEEE","IEEE Journals"
