"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Artificial immunity-based correlation system","G. Suarez-Tangil; E. Palomar; S. Pastrana; A. Ribagorda","Department of Computer Science, University Carlos III of Madrid, Avda. Universidad 30, 28911, Spain; Department of Computer Science, University Carlos III of Madrid, Avda. Universidad 30, 28911, Spain; Department of Computer Science, University Carlos III of Madrid, Avda. Universidad 30, 28911, Spain; Department of Computer Science, University Carlos III of Madrid, Avda. Universidad 30, 28911, Spain","Proceedings of the International Conference on Security and Cryptography","10 Feb 2014","2011","","","422","425","Security information event management (SIEM) technologies focus on developing effective methods and tools to assist network administrators during the whole network security management. Though there is a vast number of novel initiatives and contributions in providing adaptiveness and intelligence in this research field, there are still many problems that need be solved. In particular, event correlation are currently emerging as an essential field to be optimized specially due to the widespread adoption of botnets to launch attacks. This position paper explores the biological immune system's characteristics of learning and memory to solve the semi-automatic generation of event correlation rules by applying Artificial Immune Systems (AISs).","","978-989-8425-71-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6732427","Artificial immune system;Event correlation;Security event information management system;Intelligent rule generation;Adaptive system","Immune system;Pattern recognition;Correlation;Chaos;Protocols;Genetics","","","","","","14","","10 Feb 2014","","","IEEE","IEEE Conferences"
"Probabilistically Inferring Attack Ramifications Using Temporal Dependence Network","Y. Yang; Z. Cai; C. Wang; J. Zhang","Department of Automation Science and Technology, MOE Key Laboratory for Intelligent Networks and Network Security, Xi’an Jiaotong University, Xi’an, China; Department of Automation Science and Technology, MOE Key Laboratory for Intelligent Networks and Network Security, Xi’an Jiaotong University, Xi’an, China; Department of Automation Science and Technology, MOE Key Laboratory for Intelligent Networks and Network Security, Xi’an Jiaotong University, Xi’an, China; Department of Computer Science and Engineering, Wright State University, Dayton, OH, USA","IEEE Transactions on Information Forensics and Security","30 May 2018","2018","13","11","2913","2928","There is an increasing need of assessing and mitigating the effects of successful attacks. Uncovering malicious and contaminated objects in an attacked computing system is referred to as identification of attack ramifications. Previous methods identify the attack ramifications by directly tracking information flows (or dependences) from the intrusion root (i.e., the entry point of an attack). They face challenges such as undetermined intrusion root and dependence explosion. In this paper, we present a novel, light-weight method capable of identifying attack ramifications without the knowledge of intrusion root and less subject to dependency explosion. The method utilizes a probabilistic reasoning approach to fuse evidence derived from a subset of objects whose security states are known. It first splits the lifetime of an object into consecutive time slices (object-slices) to profile how the security state of this object changes over time. Then, a temporal dependence network (TDN) is constructed from system call traces to correlate object-slices according to information flows between them. Based on that, a Bayesian network (BN) model is built to characterize the uncertainties of infection propagations in the TDN. Finally, the method adopts loopy belief propagation on the BN model to infer the security state of an object. We evaluate the proposed method using a large data set of 389 attacks launched by the real-world malware samples including sophisticated ones such as Stuxnet. Extensive experiments demonstrate that our method is able to identify attack ramifications with a 97.47% precision at 97.21% recall without the knowledge of intrusion root.","1556-6021","","10.1109/TIFS.2018.2833048","National Natural Science Foundation of China(grant numbers:61772415,61375040); 111 International Collaboration Program of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8353880","APT attack;post-mortem analysis;intrusion detection;system security;attack ramifications;secure recovery","Security;Probabilistic logic;Explosions;Object recognition;Malware;Bayes methods;Uncertainty","belief networks;inference mechanisms;invasive software;probability;uncertainty handling","attack ramifications;dependency explosion;dependence explosion;undetermined intrusion root;attacked computing system;contaminated objects;uncovering malicious objects;temporal dependence network;object-slices","","2","","44","IEEE","3 May 2018","","","IEEE","IEEE Journals"
"Anomaly Detection Technique for Intrusion Detection in SDN Environment using Continuous Data Stream Machine Learning Algorithms","A. d. R. L. Ribeiro; R. Y. C. Santos; A. C. A. Nascimento","Federal University of Sergipe, UFS,Computing Department,São Cristóvão,Brazil; Federal University of Sergipe, UFS,Computing Department,São Cristóvão,Brazil; Institute of Technology, University of Washington Tacoma,Tacoma,Washington","2021 IEEE International Systems Conference (SysCon)","9 Jun 2021","2021","","","1","7","Software Defined Networks (SDN) present some security weakness due to the separation between control and data planes. Thus, some operational security mechanisms have been designed to deal with malicious code in SDN. However, most of those approaches require a signature basis and present the inability to anticipate novel malicious activity. Other anomaly based approaches are inefficient due to the possibility of an attacker simulates legitimate traffic, which causes lots of false alarms. Thus, in this paper, we present an anomaly based approaches that uses machine learning algorithms over continuous data stream for intrusion detection in a SDN environment. Our approach is to overcome the main challenges that happen when developing an anomaly based system using machine learning algorithms. For characterising the anomalies, we have analysed a type of DDoS attack classified as infrastructure attack that considers the impact of both bandwidth and resource depletions. This type of attack imposes a high affect to the whole SDN. In fact, there are two types of attacks. The bandwidth depletion attack targets the channel between the switches and the controller through either UDP or HTTP flooding. Another way to exhaust outgoing and ingoing bandwidths is through ICMP flooding. The resource depletion attack attempts to exhaust the flow table of switches through SYN flooding. From experiments, we notice that the solution obtains 97.83% accuracy, 99% recall, 80% precision and 2.3% FPR for 10% DDoS attacks on the normal traffic. These results show the effectiveness of the proposed technique.","2472-9647","978-1-6654-4439-2","10.1109/SysCon48628.2021.9447092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9447092","Operational Security;SDN;DDoS;Machine Learning;Data Stream","Machine learning algorithms;Conferences;Intrusion detection;Bandwidth;Denial-of-service attack;Control systems;Malware","computer network security;learning (artificial intelligence);pattern classification;software defined networking;telecommunication traffic","Software Defined Networks;security weakness;data planes;operational security mechanisms;malicious code;malicious activity;anomaly based approaches;intrusion detection;SDN environment;anomaly based system;DDoS attack;infrastructure attack;resource depletions;bandwidth depletion attack;resource depletion attack;anomaly detection technique;continuous data stream machine learning algorithms;false alarms","","","","28","","9 Jun 2021","","","IEEE","IEEE Conferences"
"Detection of Tor Traffic using Deep Learning","D. Sarkar; P. Vinod; S. Y. Yerima","Manipal Institute of Technology, MAHE,Department of Information and Communication Technology,India,576104; SCMS, School of Engineering and Technology,Department of Computer Science and Engineering,Kerala,India; Cyber Technology Institute, Faculty of Computing, Engineering & Media, De Montfort University,Leicester,United Kingdom","2020 IEEE/ACS 17th International Conference on Computer Systems and Applications (AICCSA)","13 Jan 2021","2020","","","1","8","Tor, originally known as The Onion Router, is a free software that allows users to communicate anonymously on the Internet. This makes Tor attractive to cyber criminals, and the anonymity provided can be misused by hackers to enable remote control of victim systems. Indeed, a large volume of Tor traffic is used for malicious purposes such as fast port scans, hacking attempts, ex-filtration of stolen credentials, etc. This makes Tor traffic detection an important component of intrusion detection and prevention systems. Hence, in this paper we present a deep neural network (DNN) based system for the detection and classification of encrypted Tor traffic. The system achieved 99.89% accuracy in the classification of Tor and non-Tor traffic on the UNB-CIC Tor network dataset. Experiments conducted for classifying Tor traffic types demonstrated an accuracy of 95.6%, which is 6.2% higher than previous work on the same dataset. Additionally, the robustness of the proposed DNN classifier is evaluated using adversarial samples generated from a Generative Adversarial Network (GAN). We observed that 100% of the adversarial examples were unidentified by the DNN classifiers. Further retraining of the DNN classifiers with adversarial examples eventually improved their robustness against the adversarial attack.","2161-5330","978-1-7281-8577-4","10.1109/AICCSA50499.2020.9316533","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9316533","","Relays;Feature extraction;Generative adversarial networks;Servers;IP networks;Robustness;Neural networks","computer crime;computer network security;cryptography;data privacy;deep learning (artificial intelligence);Internet;neural nets;telecommunication traffic","fast port scans;Tor traffic detection;intrusion detection;prevention systems;deep neural network based system;encrypted Tor traffic;nonTor traffic;UNB-CIC Tor network dataset;Tor traffic types;DNN classifier;Generative Adversarial Network;deep learning;victim systems","","","","31","","13 Jan 2021","","","IEEE","IEEE Conferences"
"Tracking Moving Agents via Inexact Online Gradient Descent Algorithm","A. S. Bedi; P. Sarma; K. Rajawat","Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, India; Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, India; Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, India","IEEE Journal of Selected Topics in Signal Processing","19 Feb 2018","2018","12","1","202","217","Multiagent systems are being increasingly deployed in challenging environments for performing complex tasks such as multitarget tracking, search-and-rescue, and intrusion detection. Not with standing the computational limitations of individual robots, such systems rely on collaboration to sense and react to the environment. This paper formulates the generic target tracking problem as a time-varying optimization problem and puts forth an inexact online gradient descent method for solving it sequentially. The performance of the proposed algorithm is studied by characterizing its dynamic regret, a notion common to the online learning literature. Building upon the existing results, we provide improved regret rates that not only allow nonstrongly convex costs but also explain the role of the cumulative gradient error. Two distinct classes of problems are considered: one in which the objective function adheres to a quadratic growth condition, and another where the objective function is convex but the variable belongs to a compact domain. For both cases, results are developed while allowing the error to be either adversarial or arising from a white noise process. Further, the generality of the proposed framework is demonstrated by developing online variants of existing stochastic gradient algorithms and interpreting them as special cases of the proposed inexact gradient method. The efficacy of the proposed inexact gradient framework is established on a multiagent multitarget tracking problem, while its flexibility is exemplified by generating online movie recommendations for Movielens 10M dataset.","1941-0484","","10.1109/JSTSP.2018.2797423","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8268092","Time varying optimization;stochastic optimization;target tracking;gradient descent methods","Target tracking;Signal processing algorithms;Gradient methods;Convex functions;Heuristic algorithms;Stochastic processes","gradient methods;learning (artificial intelligence);multi-agent systems;optimisation;stochastic processes;target tracking;white noise","inexact online gradient descent algorithm;multiagent systems;complex tasks;intrusion detection;individual robots;generic target tracking problem;time-varying optimization problem;dynamic regret;online learning literature;nonstrongly convex costs;cumulative gradient error;objective function;quadratic growth condition;online variants;stochastic gradient algorithms;inexact gradient method;inexact gradient framework;multiagent multitarget tracking problem;online movie recommendations;inexact online gradient descent method","","11","","53","IEEE","24 Jan 2018","","","IEEE","IEEE Journals"
"Adversarial Attack against LSTM-based DDoS Intrusion Detection System","W. Huang; X. Peng; Z. Shi; Y. Ma","School of Cyber Security, University of Chinese Academy of Sciences,Beijing,China; School of Cyber Security, University of Chinese Academy of Sciences,Beijing,China; Institute of Information Engineering, Chinese Academy of Sciences,Beijing,China; School of Cyber Security, University of Chinese Academy of Sciences,Beijing,China","2020 IEEE 32nd International Conference on Tools with Artificial Intelligence (ICTAI)","24 Dec 2020","2020","","","686","693","Nowadays, machine learning is a popular method for DDoS detection. However, machine learning algorithms are very vulnerable under the attacks of adversarial samples. Up to now, multiple methods of generating adversarial samples have been proposed. However, they cannot be applied to LSTM-based DDoS detection directly because of the discrete property and the utility requirement of its input samples. In this paper, we propose two methods to generate DDoS adversarial samples, named Genetic Attack (GA) and Probability Weighted Packet Saliency Attack (PWPSA) respectively. Both methods modify original input sample by inserting or replacing partial packets. In GA, we evolve a set of modified samples with genetic algorithm and find the evasive variant from it. In PWPSA, we modify original sample iteratively and use the position saliency as well as the packet score to determine insertion or replacement order at each step. Experimental results on CICIDS2017 dataset show that both methods can bypass DDoS detectors with high success rate.","2375-0197","978-1-7281-9228-4","10.1109/ICTAI50040.2020.00110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9288358","Adversarial samples;genetic algorithm;probability weighted;LSTM;DDoS detector","Machine learning algorithms;Intrusion detection;Detectors;Machine learning;Tools;Computer crime;Genetic algorithms","computer network security;genetic algorithms;learning (artificial intelligence);probability","adversarial Attack;LSTM-based DDoS intrusion detection system;machine learning algorithms;LSTM-based DDoS detection;DDoS adversarial samples;named Genetic Attack;GA;Probability Weighted Packet Saliency Attack respectively;PWPSA;original input sample;partial packets;genetic algorithm;DDoS detectors","","","","27","","24 Dec 2020","","","IEEE","IEEE Conferences"
"An enhancing framework for botnet detection using generative adversarial networks","C. Yin; Y. Zhu; S. Liu; J. Fei; H. Zhang","State Key Laboratory of Mathematical Engineering and Advanced Computing, Zhengzhou, China; State Key Laboratory of Mathematical Engineering and Advanced Computing, Zhengzhou, China; State Key Laboratory of Mathematical Engineering and Advanced Computing, Zhengzhou, China; State Key Laboratory of Mathematical Engineering and Advanced Computing, Zhengzhou, China; State Key Laboratory of Mathematical Engineering and Advanced Computing, Zhengzhou, China","2018 International Conference on Artificial Intelligence and Big Data (ICAIBD)","28 Jun 2018","2018","","","228","234","The botnet, as one of the most formidable threats to cyber security, is often used to launch large-scale attack sabotage. How to accurately identify the botnet, especially to improve the performance of the detection model, is a key technical issue. In this paper, we propose a framework based on generative adversarial networks to augment botnet detection models (Bot-GAN). Moreover, we explore the performance of the proposed framework based on flows. The experimental results show that Bot-GAN is suitable for augmenting the original detection model. Compared with the original detection model, the proposed approach improves the detection performance, and decreases the false positive rate, which provides an effective method for improving the detection performance. In addition, it also retains the primary characteristics of the original detection model, which does not care about the network payload information, and has the ability to detect novel botnets and others using encryption or proprietary protocols.","","978-1-5386-6987-7","10.1109/ICAIBD.2018.8396200","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8396200","generative adversarial networks;botnet;botnet detection;deep learning;anomaly detection","Botnet;Generators;Machine learning;Feature extraction;Gallium nitride;Training;Protocols","computer network security;invasive software;security of data","detection performance;original detection model;generative adversarial networks;large-scale attack sabotage;Bot-GAN;cyber security;augment botnet detection models","","14","","34","","28 Jun 2018","","","IEEE","IEEE Conferences"
"Dynamic malware analysis using machine learning algorithm","N. Udayakumar; S. Anandaselvi; T. Subbulakshmi","School of Computing Science and Engineering, VIT University, Chennai Chennai, India; School of Computing Science and Engineering, VIT University, Chennai Chennai, India; School of Computing Science and Engineering, VIT University, Chennai Chennai, India","2017 International Conference on Intelligent Sustainable Systems (ICISS)","21 Jun 2018","2017","","","795","800","Malware detection is a vital think about the protection of the Personal computer systems. However, presently using signature-based strategies cannot offer correct detection of zero-day attacks and polymorphic viruses. That's why the requirement for machine learning-based detection arises. The purpose of this work was to work out the most effective feature extraction, feature illustration, and classification ways that end in the most effective accuracy. This work presents suggested ways for machine learning based malware classification and detection, also as the tips for its implementation. Moreover, the study performed is often helpful as a base for any analysis within the field of malware analysis with machine learning strategies.","","978-1-5386-1959-9","10.1109/ISS1.2017.8389286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8389286","Dynamic malware analysis;machine learning","Malware;Feature extraction;Security;Monitoring;Machine learning;Heuristic algorithms;Engines","computer viruses;learning (artificial intelligence);pattern classification","dynamic malware analysis;machine learning algorithm;malware detection;polymorphic viruses;feature illustration;malware classification;personal computer systems;zero-day attack detection;feature extraction","","2","","38","","21 Jun 2018","","","IEEE","IEEE Conferences"
"Tearing Down the Face of Algorithmic Complexity Attacks for DPI Engines","L. Liu; J. Shi; H. Zhang; X. Yu","Sch. of Comput. Sci. & Technol., Harbin Inst. of Technol., Harbin, China; Sch. of Comput. Sci. & Technol., Harbin Inst. of Technol., Harbin, China; Sch. of Comput. Sci. & Technol., Harbin Inst. of Technol., Harbin, China; Sch. of Comput. Sci. & Technol., Harbin Inst. of Technol., Harbin, China","2018 IEEE Intl Conf on Parallel & Distributed Processing with Applications, Ubiquitous Computing & Communications, Big Data & Cloud Computing, Social Computing & Networking, Sustainable Computing & Communications (ISPA/IUCC/BDCloud/SocialCom/SustainCom)","21 Mar 2019","2018","","","751","758","Deep Packet Inspection (DPI) is the core of security devices, such as NIDS, NIPS, which is also an important target of the adversary. The vulnerability of DPI engine is that it relies heavily on pattern matching algorithms, which consume a lot of system resources. In order to make denial of service of DPI, the adversary leverages string repetitions to perform algorithmic complexity attacks. In this paper, we propose an attack identification method for automata and design three defensive strategies. Our attack identification method adopts a two-step threshold detection method, while defensive mechanisms include dropping, transferring and rescheduling the traffic. And the rescheduling traffic based on multi-core platform is a parallelization problem. To solve this problem, this paper proposes a traffic exchange strategy between threads, so that the attack traffic is allocated to dedicated threads. We demonstrate the effectiveness of our method by checking the packet loss rate of NIC and monitoring the utilization of CPU and memory. Upon different attack intensity, our experiments show a throughput boost of up to 11%-60% by comparing with the original system, and 4%-14% with the Level-1 threshold detection. In addition, the false negative rate under the diversified attack scenarios is lower than the original system and Level-1 threshold detection.","","978-1-7281-1141-4","10.1109/BDCloud.2018.00113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8672265","deep packet inspection;algorithmic complexity attack;DDos;task scheduling","Complexity theory;Pattern matching;Partitioning algorithms;Heuristic algorithms;Engines;Computer crime;Parallel architectures","computer network security;pattern matching;telecommunication traffic","Level-1 threshold detection;diversified attack scenarios;algorithmic complexity attacks;DPI engine;security devices;pattern matching algorithms;attack identification method;two-step threshold detection method;rescheduling traffic;multicore platform;traffic exchange strategy;attack traffic;different attack intensity;deep packet inspection;denial of service;automata;parallelization problem;packet loss rate","","","","20","","21 Mar 2019","","","IEEE","IEEE Conferences"
"ABATe: Automatic Behavioral AbstractionTechnique to Detect Anomalies in SmartCyber-Physical Systems","S. N. Narayanan; A. Joshi; R. Bose","Department of Computer Science & Electrical Engineering, University of Maryland Baltimore County Department of Computer Science and Electrical Engineering, 222448 Baltimore, Maryland United States 21250-0001 (e-mail: sand7@umbc.edu); Department of Computer Science & Electrical Engineering, University of Maryland Baltimore County Department of Computer Science and Electrical Engineering, 222448 Baltimore, Maryland United States (e-mail: joshi@umbc.edu); Department of Electrical Engineering, IIT Delhi, Delhi, Delhi India (e-mail: rbose.iitd@gmail.com)","IEEE Transactions on Dependable and Secure Computing","","2020","PP","99","1","1","Detecting anomalies and attacks in smart cyber-physical systems are of paramount importance owing to their growing prominence in controlling critical systems. However, this is a challenging task due to the heterogeneity and variety of components of a CPS, and the complex relationships between sensed values and potential attacks or anomalies. Such complex relationships are results of physical constraints and domain norms which exist in many CPS domains. In this paper, we propose ABATe, an Automatic Behavioral Abstraction Technique based on Neural Networks for detecting anomalies in smart cyber-physical systems. Unlike traditional techniques which abstract the statistical properties of different sensor values, ABATe learns complex relationships between event vectors from normal operational data available in abundance with smart CPS and uses this abstracted model to detect anomalies. ABATe detected more than 88% of attacks in the publicly available SWaT dataset featuring data from a scaled down Sewage Water Treatment plant with a very low false positive rate of 1%. We also evaluated our technique's ability to capture domain semantics and multi-domain adaptability using a real-world automotive dataset, as well as a synthetic dataset.","1941-0018","","10.1109/TDSC.2020.3034331","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9242270","Anomaly Detection;Cyber-physical systems;CPS;security;attack detection","Cyber-physical systems;Automobiles;Anomaly detection;Hidden Markov models;Security;Automotive engineering;Task analysis","","","","","","","IEEE","28 Oct 2020","","","IEEE","IEEE Early Access Articles"
"Applying of Recurrent Neural Networks for Industrial Processes Anomaly Detection","S. K. Alabugin; A. N. Sokolov","Federal State Autonomous Educational Institution of Higher, Education “South Ural State University (national research university)”, FSAEIHE SUSU (NRU),Department of Information Security,Chelyabinsk,Russia; Federal State Autonomous Educational Institution of Higher, Education “South Ural State University (national research university)”, FSAEIHE SUSU (NRU),Department of Information Security,Chelyabinsk,Russia","2021 Ural Symposium on Biomedical Engineering, Radioelectronics and Information Technology (USBEREIT)","24 Jun 2021","2021","","","0467","0470","The paper considers the issue of recurrent neural networks applicability for detecting industrial process anomalies to detect intrusion in Industrial Control Systems. Cyberattack on Industrial Control Systems often leads to appearing of anomalies in industrial process. Thus, it is proposed to detect such anomalies by forecasting the state of an industrial process using a recurrent neural network and comparing the predicted state with actual process' state. In the course of experimental research, a recurrent neural network with one-dimensional convolutional layer was implemented. The Secure Water Treatment dataset was used to train model and assess its quality. The obtained results indicate the possibility of using the proposed method in practice. The proposed method is characterized by the absence of the need to use anomaly data for training. Also, the method has significant interpretability and allows to localize an anomaly by pointing to a sensor or actuator whose signal does not match the model's prediction.","","978-1-7281-7691-8","10.1109/USBEREIT51232.2021.9455060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9455060","industrial control systems;anomaly detection;recurrent neural networks;intrusion detection","Training;Integrated circuits;Recurrent neural networks;Process control;Tools;Predictive models;Real-time systems","control engineering computing;industrial control;manufacturing processes;recurrent neural nets;security of data;water treatment","Industrial processes anomaly detection;recurrent neural networks applicability;industrial process anomalies;Industrial Control Systems;anomaly data;cyberattack;one-dimensional convolutional layer;secure water treatment dataset","","","","18","","24 Jun 2021","","","IEEE","IEEE Conferences"
"Manet Reactive Routing Protocols Node Mobility Variation Effect in Analysing the Impact of Black Hole Attack","E. O. Ochola; L. F. Mejaele; M. M. Eloff; J. A. van der Poll","School of Computing, University of South Africa, P O Box 392, Pretoria, 0003, South Africa. Email: ocholeo@unisa.ac.za; School of Computing, University of South Africa, P O Box 392, Pretoria, 0003, South Africa. Email: ocholeo@unisa.ac.za, Dept. of Mathematics and Computer Science, National University of Lesotho, Roma, Lesotho. Email: mejaele2004@gmail.com; Institute for Corporate Citizenship, University of South Africa, Pretoria, 0003, South Africa. Email: eloffmm@unisa.ac.za; Graduate School of Business Leadership, University of South Africa, Midrand, South Africa. Email: vdpolja@unisa.ac.za","SAIEE Africa Research Journal","17 Dec 2018","2017","108","2","80","92","MANETs are exposed to numerous security threats due to their characteristic features, which include absence of centralised control unit, open communication media, infrastructure-less and dynamic topology. One of commonest attack is known as black hole attack, which mostly targets the MANETs reactive routing protocols, such as AODV and DSR. Simulation scenarios of AODV and DSR based MANET were conducted using Network Simulator 2 (NS-2) and NS-3, while introducing the black hole attack in each of the scenarios, to analyse the protocols’ performances. The different scenarios are generated by changing the mobility (locations) of the nodes. The performance metrics that are used to do the analysis are throughput, end-to-end delay and packet delivery ratio. The simulation results showed that the performance of both AODV and DSR degrades in the presence of black hole attack. Throughput and packet delivery ratio decrease when the network is attacked by black hole, because the malicious node absorbs or discards some of the packets. End-to-end delay is also reduced in the presence of a black hole attack because a malicious node pretends to have a valid route to a destination without checking the routing table, and therefore shortens the route discovery process. The results also showed that throughput decreases slightly when mobility of the nodes is increased in the network. The increase in the speed of the nodes decreases both packet delivery ratio and end-to-end delay. The closer the black hole node was to the source node requesting the transmission, the worse the impact. A focused analysis on AODV indicates that, even with the introduction of relatively few black hole nodes to the network, there still exist a potential to bring significant disruptions to communication.","1991-1696","","10.23919/SAIEE.2017.8531629","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8531629","MANET security;reactive routing protocols;black hole attack;mobility","Routing protocols;Mobile ad hoc networks;Routing;Security;Network topology;Topology","","","","2","","","","17 Dec 2018","","","SAIEE","SAIEE Journals"
"DLSAS: Distributed Large-Scale Anti-Spam Framework for Decentralized Online Social Networks","A. Soliman; S. Girdzijauskas","Sch. of Inf. & Commun. Technol., KTH R. Inst. of Technol., Stockholm, Sweden; Sch. of Inf. & Commun. Technol., KTH R. Inst. of Technol., Stockholm, Sweden","2016 IEEE 2nd International Conference on Collaboration and Internet Computing (CIC)","9 Jan 2017","2016","","","363","372","In the last decade, researchers and the open source community have proposed various Decentralized Online Social Networks (DOSNs) that remove dependency on centralized online social network providers to preserve user privacy. However, transitioning from centralized to decentralized environment creates various new set of problems, such as adversarial manipulations. In this paper, we present DLSAS, a novel unsupervised and decentralized anti-spam framework for DOSNs. DLSAS provides decentralized spam detection that is resilient to adversarial attacks. DLSAS typifies massively parallel frameworks and exploits fully decentralized learning and cooperative approaches. Furthermore, DLSAS provides a novel defense mechanism for DOSNs to prevent malicious nodes participating in the system by creating a validation overlay to asses the credibility of the exchanged information among the participating nodes and exclude the misbehaving nodes from the system. Extensive experiments using Twitter datasets confirm not only the DLSAS's capability to detect spam with higher accuracy compared to state-of-the-art approaches, but also the DLSAS's robustness against different adversarial attacks.","","978-1-5090-4607-2","10.1109/CIC.2016.055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7809726","Decentralized Online Social Networks;Spam Detection;Distributed Systems;System Integrity and Robustness","Peer-to-peer computing;Feature extraction;Joining processes;Privacy;Twitter;Robustness","data privacy;learning (artificial intelligence);parallel processing;public domain software;social networking (online)","distributed large-scale antispam framework;decentralized online social networks;open source community;DOSN;user privacy preservation;unsupervised antispam framework;decentralized spam detection;DLSAS frameworks;parallel frameworks;decentralized learning;cooperative approach;defense mechanism;malicious node prevention;Twitter datasets","","2","","20","","9 Jan 2017","","","IEEE","IEEE Conferences"
"Cyber Stealth Attacks in Critical Information Infrastructures","L. Cazorla; C. Alcaraz; J. Lopez","Department of Computer Science, University of Malaga, Malaga, Spain; Department of Computer Science, University of Malaga, Malaga, Spain; Department of Computer Science, University of Malaga, Malaga, Spain","IEEE Systems Journal","2 May 2018","2018","12","2","1778","1792","Current critical infrastructures (CIs) are complex interconnected industrial systems that, in recent years, have incorporated information and communications technologies such as connection to the Internet and commercial off-the-shelf components. This makes them easier to operate and maintain but exposes them to the threats and attacks that inundate conventional networks and systems. This paper contains a comprehensive study on the main stealth attacks that threaten CIs, with a special focus on critical information infrastructures. This type of attack is characterized by an adversary who is able to finely tune his actions to avoid detection while working toward his objectives. To provide a complete analysis of the scope and potential dangers of stealth attacks, we determine and analyze their stages and range, and we design a taxonomy to illustrate the threats to CIs, offering an overview of the applicable countermeasures against these attacks. From our analysis, we understand that these types of attacks, due to the interdependent nature of CIs, pose a grave danger to critical systems where the threats can easily cascade down to the interconnected systems.","1937-9234","","10.1109/JSYST.2015.2487684","European Union (EU) Seventh Framework Programme (FP7) FACIES(grant numbers:HOME/2011/CIPS/AG/4000002115); Spanish Ministry of Economy and Competitiveness through the project PERSIST(grant numbers:TIN2013-41739-R); Andalusian government through the project PISCIS(grant numbers:P10-TIC-06334); Formación de Personal Investigador; Junta de Andalucía through the project FISICCO(grant numbers:P11-TIC-07223); Marie Curie Cofunding of Regional, National, and International (COFUND) Programme “U-Mobility”; Universidad de Malaga; European Commission's FP7(grant numbers:246550); Spanish Ministry of Economy and Competitiveness(grant numbers:COFUND2013-40259); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7445136","Control systems;countermeasures;critical infrastructures (CIs);detection and protection;stealth attacks","Security;Internet;Mobile computing;Economics;Safety;Government;Control systems","critical infrastructures;Internet;security of data","cyber stealth attacks;critical information infrastructures;complex interconnected industrial systems;off-the-shelf components;critical systems;CI","","14","","70","IEEE","31 Mar 2016","","","IEEE","IEEE Journals"
