"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"V-PSC: A Perturbation-Based Causative Attack Against DL Classifiers' Supply Chain in VANET","Y. Zeng; M. Qiu; J. Niu; Y. Long; J. Xiong; M. Liu","Xidian University, China; Harrisburg University of Science and Technology; Xidian University, China; Xidian University, China; Shanghai Jiao Tong University; Zhejiang University","2019 IEEE International Conference on Computational Science and Engineering (CSE) and IEEE International Conference on Embedded and Ubiquitous Computing (EUC)","5 Dec 2019","2019","","","86","91","DL Based classifiers can attain a higher accuracy with less storage requirement, which suits perfectly with the VANET. However, it has been proved that DL models suffer from crafted perturbation data, a small amount of such can misguide the classifier, thus backdoors can be created for malicious reasons. This paper studies such a causative attack in the VANET. We present a perturbation-based causative attack which targets at the supply chain of DL classifiers in the VANET. We first train a classifier using VANET simulated data which meets the standard accuracy for identifying malicious traffic in the VANET. Then, we elaborate on the effectiveness of our presented attack scheme on this pre-trained classifier. We also explore some feasible approaches to ease the outcome brought by our attack. Experimental results show that the scheme can cause the target DL model a 10.52% drop in accuracy.","","978-1-7281-1664-8","10.1109/CSE/EUC.2019.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8919585","VANET, Perturbation, Causative Attack, Deep Learning","Vehicular ad hoc networks;Perturbation methods;Data models;Toxicology;Training;Computational modeling;Supply chains","neural nets;pattern classification;security of data;traffic engineering computing;vehicular ad hoc networks","crafted perturbation data;perturbation-based causative attack;DL classifiers;VANET simulated data;attack scheme;pre-trained classifier;V-PSC;DL classifiers supply chain;DL based classifiers;malicious traffic identification;DL model;deep learning","","","","17","","5 Dec 2019","","","IEEE","IEEE Conferences"
"Survey of Security Advances in Smart Grid: A Data Driven Approach","S. Tan; D. De; W. Song; J. Yang; S. K. Das","Department of Computer Science, Georgia State University, Atlanta, GA, USA; Department of Computer Science, Missouri University of Science and Technology, Rolla, MO, USA; College of Engineering, University of Georgia, Athens, GA, USA; Department of Electrical and Information Engineering, Shanghai University of Electric Power, Shanghai, China; Department of Computer Science, Missouri University of Science and Technology, Rolla, MO, USA","IEEE Communications Surveys & Tutorials","19 May 2017","2017","19","1","397","422","With the integration of advanced computing and communication technologies, smart grid is considered as the next-generation power system, which promises self healing, resilience, sustainability, and efficiency to the energy critical infrastructure. The smart grid innovation brings enormous challenges and initiatives across both industry and academia, in which the security issue emerges to be a critical concern. In this paper, we present a survey of recent security advances in smart grid, by a data driven approach. Compared with existing related works, our survey is centered around the security vulnerabilities and solutions within the entire lifecycle of smart grid data, which are systematically decomposed into four sequential stages: 1) data generation; 2) data acquisition; 3) data storage; and 4) data processing. Moreover, we further review the security analytics in smart grid, which employs data analytics to ensure smart grid security. Finally, an effort to shed light on potential future research concludes this paper.","1553-877X","","10.1109/COMST.2016.2616442","National Science Foundation(grant numbers:NSF-1125165,NSF-1135814,NSF-1303359,NSF-1442630,NSF-1066391,NSFC-61202369,NSF CNS-1545037,NSF CNS-1545050); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7588049","Data-driven;security;smart grid;survey","Smart grids;Memory;Phasor measurement units;Computer security;Communication networks;Data acquisition","data acquisition;power system security;smart power grids","data driven approach;next- generation power system;energy critical infrastructure;data generation;data acquisition;data storage;data processing;smart grid security analytics","","120","","179","IEEE","11 Oct 2016","","","IEEE","IEEE Journals"
"A Survey on Multi-Access Edge Computing Applied to Video Streaming: Some Research Issues and Challenges","X. Jiang; F. R. Yu; T. Song; V. C. M. Leung","Department of Information Engineering, Shanghai Maritime University, Shanghai, China; Department of Systems and Computer Engineering, Carleton University, Ottawa, ON, Canada; Department of Electrical and Electronics Engineering, Tokushima University, Tokushima, Japan; Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, BC, Canada","IEEE Communications Surveys & Tutorials","21 May 2021","2021","23","2","871","903","Driven by the quality of experience (QoE) requirement of video streaming applications in the smart city, smart education, immersive service, and connected vehicle scenarios, the existing network poses significant challenges, including ultra-high bandwidth, ultra-large storage, and ultra-low latency requirements, etc. Multi-access edge computing (MEC) is a potential technology, which can provide computation-intensive and caching-intensive services for video streaming applications to satisfy the requirement of QoE. Thus, focusing on video streaming schemes, a comprehensive summary of the state of the art applying MEC to video streaming is surveyed. Firstly, the related overview and background knowledge are reviewed. Secondly, resource allocation issues have been discussed. Thirdly, the enabling technologies for video streaming are summarized by taking account of caching, computing, and networking. Then, a taxonomy of MEC enabled video streaming applications is classified. Finally, challenges and future research directions are given.","1553-877X","","10.1109/COMST.2021.3065237","National Natural Science Foundation of China(grant numbers:61701297); China Postdoctoral Science Foundation(grant numbers:2018M641981); Mitacs; Natural Sciences and Engineering Research Council of Canada (NSERC); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9374553","Multi-access edge computing;video streaming;resource allocation;QoE;caching;blockchain","Streaming media;Resource management;Edge computing;Quality of experience;Computer architecture;Bandwidth;Smart cities","distributed processing;multi-access systems;quality of experience;resource allocation;smart cities;telecommunication computing;video streaming","research issues;smart city;smart education;immersive service;connected vehicle scenarios;ultra-high bandwidth;ultra-large storage;ultra-low latency requirements;computation-intensive services;caching-intensive services;video streaming schemes;video streaming applications;multiaccess edge computing;research challenges;quality of experience;video streaming application;resource allocation;MEC enabled video streaming","","1","","203","IEEE","10 Mar 2021","","","IEEE","IEEE Journals"
"Defending Malicious Check-In Using Big Data Analysis of Indoor Positioning System: An Access Point Selection Approach","W. Li; Z. Su; K. Zhang; A. Benslimane; D. Fang","School of Mechatronic Engineering and Automation, Shanghai University, Shanghai, China; School of Mechatronic Engineering and Automation, Shanghai University, Shanghai, China; Department of Electrical and Computer Engineering, University of Nebraska–Lincoln, Lincoln, NE, USA; Computer Science and Engineering, University of Avignon, Avignon, France; Department of Computer Science and Software Engineering, California Polytechnic State University, San Luis Obispo, CA, USA","IEEE Transactions on Network Science and Engineering","31 Dec 2020","2020","7","4","2642","2655","The integration of WiFi fingerprint-based indoor positioning technology and big data analysis emerges as a new research prospect. Through the analysis of big data collected from users' submission, we can discover many other applications of fingerprint positioning. A popular application is the check-in to point of interest (POI) for its crowd traffic evaluation according to the volume of received signal strength (RSS) fingerprints submitted by users. However, this crowd traffic evaluation method may be susceptible to the intrusion of malicious check-in behaviors. Attackers who are not at the target POI submit the self-modification RSS fingerprints that can be located at the target POI in order to illegally increase its crowd traffic. To this end, we propose a malicious check-in defense scheme based on the access point (AP) selection to resist attackers who aim to successfully initiate the fingerprint modification. Specifically, the distance between different POIs in fingerprint space is firstly developed for AP selection. Then, in order to increase the robustness of selected AP subset, we propose the mutual information among different classes as a selection condition. Through the multiobjective optimization and Pareto optimality, we can obtain the best AP subset to participate in the computation of positioning algorithm. Furthermore, the optimal modified fingerprint is searched by the level set method (LSM), which can be utilized to measure the costs of attackers and the robustness of the system. In addition, we propose an iterative weight updating method based on classification error to learn the optimal weight in order to balance the positioning accuracy and robustness. We finally carry out extensive simulations to validate that the POI crowd traffic can be assessed in terms of the RSS fingerprint-related information and our proposed scheme can perform high robustness to resist malicious check-in.","2327-4697","","10.1109/TNSE.2020.3014384","National Natural Science Foundation of China(grant numbers:U1808207,91746114); Higher Education Discipline Innovation Project(grant numbers:D18003); Science and Technology Commission of Shanghai Municipality(grant numbers:18510761000); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9159905","Fingerprint positioning;big data analytics;AP selection;crowd traffic evaluation;robustness","Wireless fidelity;Robustness;Big Data;Feature extraction;Optimization;Data analysis;Mobile handsets","Big Data;computer network security;data analysis;indoor navigation;iterative methods;Pareto optimisation;pattern classification;radionavigation;RSSI;telecommunication traffic;wireless LAN","received signal strength fingerprints;crowd traffic evaluation method;malicious check-in behaviors;target POI;self-modification RSS fingerprints;malicious check-in defense scheme;fingerprint modification;fingerprint space;AP selection;selected AP subset;selection condition;positioning algorithm;optimal modified fingerprint;iterative weight updating method;positioning accuracy;POI crowd traffic;RSS fingerprint-related information;Big Data analysis;indoor positioning system;access point selection approach;WiFi fingerprint-based indoor positioning technology;fingerprint positioning;point of interest;multiobjective optimization;Pareto optimality","","9","","52","IEEE","5 Aug 2020","","","IEEE","IEEE Journals"
"Protecting Water Infrastructure From Cyber and Physical Threats: Using Multimodal Data Fusion and Adaptive Deep Learning to Monitor Critical Systems","N. Bakalos; A. Voulodimos; N. Doulamis; A. Doulamis; A. Ostfeld; E. Salomons; J. Caubet; V. Jimenez; P. Li","National Technical University of Athens, Greece; Informatics and Computer Engineering, University of West Attica, Athens, Greece; National Technical University of Athens, Greece; National Technical University of Athens, Greece; Technion–Israel Institute of Technology, Haifa, Israel; Technion–Israel Institute of Technology, Haifa, Israel; Information Technology Security Unit, Eurecat, Spain; Universitat Politecnica de Catalunya, Barcelona, Spain; Information Technology Security Unit, Eurecat, Spain","IEEE Signal Processing Magazine","26 Feb 2019","2019","36","2","36","48","Critical water infrastructure is susceptible to various types of major attacks, including direct, human-presence assaults and cyberattacks tampering with industrial control system (ICS) sensors and processes. As attacks become increasingly sophisticated and multifaceted, their timely detection becomes especially challenging and requires the exploitation of different data modalities, such as visual surveillance, channel state information (CSI) from Wi-Fi signals for human-presence detection, and ICS sensor data from the utility.","1558-0792","","10.1109/MSP.2018.2885359","Horizon 2020 Framework Programme(grant numbers:740610); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8653521","","Adaptation models;Visualization;Feature extraction;Wireless fidelity;Integrated circuits;Sensor fusion;Computer security;Process control;Surveillance;Water resources;Critical infrastructure","industrial control;public utilities;security of data;sensor fusion;terrorism;wireless LAN","protecting water infrastructure;physical threats;multimodal data fusion;critical water infrastructure;human-presence assaults;cyberattacks;timely detection;human-presence detection;ICS sensor data;adaptive deep learning;critical systems;Wi-Fi signals;data modalities;industrial control system","","8","","30","IEEE","26 Feb 2019","","","IEEE","IEEE Magazines"
"Semisupervised Spectral Learning With Generative Adversarial Network for Hyperspectral Anomaly Detection","K. Jiang; W. Xie; Y. Li; J. Lei; G. He; Q. Du","State Key Laboratory of Integrated Services Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Services Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Services Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Services Networks, Xidian University, Xi’an, China; Department of Electronic and Computer Engineering, Mississippi State University, Starkville, MS, USA; Department of Electronic and Computer Engineering, Mississippi State University, Starkville, MS, USA","IEEE Transactions on Geoscience and Remote Sensing","23 Jun 2020","2020","58","7","5224","5236","Limited by the anomalous spectral vectors in unlabeled hyperspectral images (HSIs), anomaly detection methods based on background distribution estimation often suffer from the contamination of anomalies, which decreases the estimation accuracy and, thus, weakens the detection performance. To address this problem, we proposed a novel semisupervised spectral learning (SSL) for the hyperspectral anomaly detection framework based on the generative adversarial network (GAN). GAN is applied and developed to estimate the background distribution in a semisupervised manner and obtain an initial spectral feature because of its strong representational capability and adversarial training advantage. In the proposed framework, an initial spatial feature is generated via morphological attribute filtering. Finally, an exponential constrained nonlinear suppression fusion technique is adopted to suppress the background and combine the complementary information in different features to obtain a fused detection map. The performance of the proposed anomaly detection technique is evaluated on a series of HSIs. Experimental results demonstrate that our method can outperform state-of-the-art anomaly detection methods.","1558-0644","","10.1109/TGRS.2020.2975295","National Natural Science Foundation of China(grant numbers:61801359,61571345,91538101,61501346,61502367,61701360); Young Talent Fund of the University Association for Science and Technology in Shaanxi of China(grant numbers:20190103); Special Financial Grant from the China Postdoctoral Science Foundation(grant numbers:2019T120878); Higher Education Discipline Innovation Project(grant numbers:B08038); Fundamental Research Funds for the Central Universities(grant numbers:JB180104); Natural Science Basic Research Plan in Shaanxi Province of China(grant numbers:2019JQ153,2016JQ6023,2016JQ6018); General Financial Grant from the China Postdoctoral Science Foundation(grant numbers:2017M620440); Yangtse Rive Scholar Bonus Schemes(grant numbers:CJT160102); Ten Thousand Talent Program; Joint Fund Project of the National Natural Science Foundation of China(grant numbers:U1704130); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9013035","Anomaly detection;background distribution estimation;generative adversarial network (GAN);hyperspectral image (HSI);semisupervised learning","Anomaly detection;Hyperspectral imaging;Gallium nitride;Training;Feature extraction;Generative adversarial networks","geophysical image processing;hyperspectral imaging;neural nets;object detection;supervised learning","background distribution estimation;hyperspectral anomaly detection framework;generative adversarial network;GAN;exponential constrained nonlinear suppression fusion technique;fused detection map;HSIs;anomalous spectral vectors;unlabeled hyperspectral images;semisupervised spectral learning;morphological attribute filtering","","5","","51","IEEE","26 Feb 2020","","","IEEE","IEEE Journals"
"Using Classified Intelligence to Defend Unclassified Networks","B. M. Thomas; N. L. Ziring",NA; NA,"2015 48th Hawaii International Conference on System Sciences","30 Mar 2015","2015","","","2298","2307","Intelligence services have access to unique information about adversarial cyber-exploitation and -attack capabilities. Nations such as the United States should be employing this unique but sensitive information in the defense of national security, government, critical infrastructure, and other networks, but doing so may expose the sources and methods behind the intelligence. Once exposed, access to that unique information may be lost. This paper describes the dilemma, presents a partial taxonomy of use cases for which solutions are needed, and offers avenues for supplying those solutions. In particular, solutions to the problem of using classified intelligence for defense of unclassified networks fall into three approaches. Properties and examples for each approach are presented and assessed.","1530-1605","978-1-4799-7367-5","10.1109/HICSS.2015.275","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7070089","network defense;intrusion detection;PIR;physical isolation;computational isolation;cryptographic isolation","Home appliances;Cryptography;Artificial intelligence;Software;Bandwidth;Personnel","critical infrastructures;government data processing;national security;security of data","classified intelligence;cyberexploitation capabilities;cyberattack capabilities;United States;sensitive information;national security;government infrastructure;critical infrastructure;partial taxonomy;unclassified networks","","2","","30","","30 Mar 2015","","","IEEE","IEEE Conferences"
"A Light-weight Watermarking-Based Framework on Dataset Using Deep Learning Algorithms","M. Tayyab; M. Marjani; N. Z. Jhanjhi; I. A. T. Hashem","Taylor’s university Lake-side Campus,School of Computer Science and Engineering (SCE),Subang Jaya,Malaysia,47500; Taylor’s university Lake-side Campus,School of Computer Science and Engineering (SCE),Subang Jaya,Malaysia,47500; Taylor’s university Lake-side Campus,School of Computer Science and Engineering (SCE),Subang Jaya,Malaysia,47500; University of Sharjah,College of Computing and Informatics,Department of Computer Science,Sharjah,UAE,27272","2021 National Computing Colleges Conference (NCCC)","14 May 2021","2021","","","1","6","In most decision-based security applications Deep Learning (DL) algorithms have been widely using for improvement. For better performance, a large amount of dataset has been used for training the DL algorithms. As DL has been remained a key element in the performance of the application, hence, several privacy and security issues have reported, which have affected the performance. Such security attacks have also affected the performance by taking the advantage of the huge dataset, because it is easy for an attacker to add executable noise into the dataset to get the information of the dataset and the model used. Most common security attacks like poisoning and evasion attacks have been considered challenging attacks that have caused misclassification and wrong prediction. Hence, a secure metric is needed to mitigate the effects of such attacks from the dataset. Therefore, in this paper, a light-weight watermarking framework has been proposed that provides security to the dataset before training the DL algorithms. We have implemented our proposed framework using the most common Convolutional Neural Network (CNN) and Artificial Neural Network (ANN) against security attacks. The proposed framework has been evaluated based on accuracy, precision, and computational cost, and has maintained the accuracy up to 98.89% and a precision of 0.96, which has maintained the level as in recent literature. We have also reduced the computational cost for the proposed framework. We believed that the proposed framework can be used to mitigate the security issues in DL algorithms and enhanced toward other security applications.","","978-1-7281-6719-0","10.1109/NCCC49330.2021.9428845","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9428845","Deep Learning (DL) Convolutional Neural Network(CNN);Artificial Neural Network (ANN);Poisoning Attacks;Evasion Attacks","Deep learning;Training;Privacy;Computational modeling;Watermarking;Computational efficiency;Security","convolutional neural nets;deep learning (artificial intelligence);image watermarking","light-weight watermarking-based framework;deep learning algorithms;decision-based security applications;DL algorithms;security attacks;poisoning attacks;evasion attacks;convolutional neural network;CNN;artificial neural network;ANN","","","","40","","14 May 2021","","","IEEE","IEEE Conferences"
"Phishing Detection: A Literature Survey","M. Khonji; Y. Iraqi; A. Jones","Khalifa University, UAE; Khalifa University, UAE; Khalifa University, UAE","IEEE Communications Surveys & Tutorials","12 Nov 2013","2013","15","4","2091","2121","This article surveys the literature on the detection of phishing attacks. Phishing attacks target vulnerabilities that exist in systems due to the human factor. Many cyber attacks are spread via mechanisms that exploit weaknesses found in end-users, which makes users the weakest element in the security chain. The phishing problem is broad and no single silver-bullet solution exists to mitigate all the vulnerabilities effectively, thus multiple techniques are often implemented to mitigate specific attacks. This paper aims at surveying many of the recently proposed phishing mitigation techniques. A high-level overview of various categories of phishing mitigation techniques is also presented, such as: detection, offensive defense, correction, and prevention, which we belief is critical to present where the phishing detection techniques fit in the overall mitigation process.","1553-877X","","10.1109/SURV.2013.032213.00009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6497928","Phishing;social engineering;phishing detection;security;email classification","Phishing;Bibliographies;Publishing","computer crime;computer network security","phishing mitigation technique;security chain;cyber attack;target vulnerability;phishing attack detection","","166","","54","","15 Apr 2013","","","IEEE","IEEE Journals"
"Dynamic intrusion detection in resource-constrained cyber networks","K. Liu; Q. Zhao","Electrical and Computer Engineering, University of California, Davis, CA 95616; Electrical and Computer Engineering, University of California, Davis, CA 95616","2012 IEEE International Symposium on Information Theory Proceedings","27 Aug 2012","2012","","","970","974","We consider a large-scale cyber network with N components. Each component is either in a healthy state (0) or an abnormal state (1). Due to intrusions, the state of each component transits from 0 to 1 over time according to an arbitrary stochastic process. At each time, a subset of K (K <; N) components are probed and those observed in abnormal states are fixed. The objective is to design a dynamic probing strategy that minimizes the long-term network cost incurred at all abnormal components. We formulate the problem as a Restless Multi-Armed Bandit (RMAB) process. We show that this class of RMAB is indexable and Whittle index can be obtained in closed-form. For homogeneous networks, we show that Whittle index policy achieves the optimal performance with a simple structure that does not require any prior knowledge on the intrusion processes.","2157-8117","978-1-4673-2579-0","10.1109/ISIT.2012.6284708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6284708","","Indexes;Intrusion detection;Dynamic scheduling;Stochastic processes;Probes;Complexity theory;Equations","security of data;stochastic processes","dynamic intrusion detection;large-scale cyber network;resource-constrained cyber networks;N components;arbitrary stochastic process;dynamic probing strategy;restless multiarmed bandit process;RMAB process;Whittle index policy","","2","","28","","27 Aug 2012","","","IEEE","IEEE Conferences"
"Collaborative Intrusion Detection for VANETs: A Deep Learning-Based Distributed SDN Approach","J. Shu; L. Zhou; W. Zhang; X. Du; M. Guizani","Cyberspace Security Research Center, Peng Cheng Laboratory, Shenzhen, China; School of Computer Science and Technology, Harbin Institute of Technology, Shenzhen, China; Cyberspace Security Research Center, Peng Cheng Laboratory, Shenzhen, China; Department of Computer and Information Sciences, Temple University, Philadelphia, PA, USA; Department of Computer Science and Engineering, Qatar University, Doha, Qatar","IEEE Transactions on Intelligent Transportation Systems","12 Jul 2021","2021","22","7","4519","4530","Vehicular Ad hoc Network (VANET) is an enabling technology to provide a variety of convenient services in intelligent transportation systems, and yet vulnerable to various intrusion attacks. Intrusion detection systems (IDSs) can mitigate the security threats by detecting abnormal network behaviours. However, existing IDS solutions are limited to detect abnormal network behaviors under local sub-networks rather than the entire VANET. To address this problem, we utilize deep learning with generative adversarial networks and explore distributed SDN to design a collaborative intrusion detection system (CIDS) for VANETs, which enables multiple SDN controllers jointly train a global intrusion detection model for the entire network without directly exchanging their sub-network flows. We prove the correctness of our CIDS in both IID (Independent Identically Distribution) and non-IID situations, and also evaluate its performance through both theoretical analysis and experimental evaluation on a real-world dataset. Detailed experimental results validate that our CIDS is efficient and effective in intrusion detection for VANETs.","1558-0016","","10.1109/TITS.2020.3027390","Key-Area Research and Development Program of Guangdong Province(grant numbers:2019B010136001); Natural Science Foundation of China(grant numbers:61732022,61672195); Peng Cheng Laboratory Project of Guangdong Province(grant numbers:PCL2018KP004,PCL2018KP005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9216536","Collaborative intrusion detection;intelligent transportation;distributed SDN;deep learning;generative adversarial networks","Intrusion detection;Vehicular ad hoc networks;Collaboration;Servers;Monitoring;Machine learning","computer network security;deep learning (artificial intelligence);intelligent transportation systems;software defined networking;telecommunication network topology;vehicular ad hoc networks","deep learning-based distributed SDN approach;vehicular Ad hoc Network;intelligent transportation systems;intrusion attacks;intrusion detection systems;security threats;abnormal network;IDS solutions;local sub-networks;entire VANET;generative adversarial networks;collaborative intrusion detection system;CIDS;multiple SDN controllers;global intrusion detection model;IID;Independent Identically Distribution","","3","","36","IEEE","7 Oct 2020","","","IEEE","IEEE Journals"
"Building a Scalable System for Stealthy P2P-Botnet Detection","J. Zhang; R. Perdisci; W. Lee; X. Luo; U. Sarfraz","Department of Computer Science and Engineering, Wright State University, Dayton, OH, USA; Department of Computer Science, University of Georgia, Athens, GA, USA; College of Computing, Georgia Institute of Technology, Atlanta, GA, USA; College of Computing, The Hong Kong Polytechnic University, Hong Kong; Cisco, San Jose, CA, USA","IEEE Transactions on Information Forensics and Security","16 Dec 2013","2014","9","1","27","38","Peer-to-peer (P2P) botnets have recently been adopted by botmasters for their resiliency against take-down efforts. Besides being harder to take down, modern botnets tend to be stealthier in the way they perform malicious activities, making current detection approaches ineffective. In addition, the rapidly growing volume of network traffic calls for high scalability of detection systems. In this paper, we propose a novel scalable botnet detection system capable of detecting stealthy P2P botnets. Our system first identifies all hosts that are likely engaged in P2P communications. It then derives statistical fingerprints to profile P2P traffic and further distinguish between P2P botnet traffic and legitimate P2P traffic. The parallelized computation with bounded complexity makes scalability a built-in feature of our system. Extensive evaluation has demonstrated both high detection accuracy and great scalability of the proposed system.","1556-6021","","10.1109/TIFS.2013.2290197","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6661360","Botnet;P2P;intrusion detection;network security","Peer-to-peer computing;Scalability;Electronic mail;Educational institutions;Overlay networks;Monitoring;Feature extraction","computer network security;peer-to-peer computing;telecommunication traffic","scalable system;stealthy P2P botnet detection;peer-to-peer botnets;malicious activities;network traffic;detection systems;P2P communications;statistical fingerprints;P2P botnet traffic","","54","","32","","11 Nov 2013","","","IEEE","IEEE Journals"
"Integrating physical and cyber security resources to detect wireless threats to critical infrastructure","A. D'Amico; C. Verderosa; C. Horn; T. Imhof","Applied Visions Inc., Secure Decisions Division, Northport, NY, USA; Applied Visions Inc., Secure Decisions Division, Northport, NY, USA; Applied Visions Inc., Secure Decisions Division, Northport, NY, USA; Applied Visions Inc., Secure Decisions Division, Northport, NY, USA","2011 IEEE International Conference on Technologies for Homeland Security (HST)","19 Dec 2011","2011","","","494","500","Critical infrastructure can be vulnerable to cyber attacks through 802.11 wireless networks. Because wireless intruders are within short range of the targeted network, they can be directly observed by security forces cued to their presence. WildCAT is a prototype system that extends the reach of a physical security force into the cyber realm to detect and respond to wireless threats and vulnerabilities. Its design uses physical security vehicles as the platform for collecting wireless network activity that is then sent via a cellular network to an analysis center. At the analysis center, cyber security specialists detect suspicious activity and cue the physical security force to its location. WildCAT will be tested in comparison to traditional approaches to wardriving, as well as a supplement to wireless intrusion detection systems.","","978-1-4577-1376-7","10.1109/THS.2011.6107918","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6107918","critical infrastructure protection;cyber attack;computer security;physical security;wireless intrusion detection;wireless security","Communication system security;Detectors;Security;Wireless sensor networks;IEEE 802.11 Standards;Wireless networks","cellular radio;telecommunication security;wireless LAN","physical security resources;cyber security resources;wireless threat detection;critical infrastructure;cyber attacks;802.11 wireless networks;wireless intrusion detection systems;WildCAT;wireless vulnerability detection;wireless network activity;cellular network","","5","","11","","19 Dec 2011","","","IEEE","IEEE Conferences"
"A Comparative Study on Various Intrusion Detection Techniques Using Machine Learning and Neural Network","V. Bhatia; S. Choudhary; K. R. Ramkumar","Chitkara University Institute of Engineering and Technology, Chitkara University,Department of Computer Science and Engineering,Punjab,India; Chitkara University Institute of Engineering and Technology, Chitkara University,Department of Computer Science and Engineering,Punjab,India; Chitkara University Institute of Engineering and Technology, Chitkara University,Department of Computer Science and Engineering,Punjab,India","2020 8th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)","15 Sep 2020","2020","","","232","236","Security is of great concern these days as a large amount of data is being transmitted every hour in each domain. This paper provides an explained survey on the prevention and detection of intrusion using a neural network for the security of data. Various types of Intrusion Detection (IDS) and Intrusion Prevention System (IPS) have been studied and compared in this study. Moreover, Comparative study is made on different techniques like Network-Based, Host-Based, Anomaly Based, Signature-Based and Application-Based Intrusion Detection Techniques using Artificial Neural Network. The task of the IDS is to monitor the system for all sorts of malicious errors beforehand. The above techniques are compared based on the parameters like selecting the right feature, checking LAND attack, traffic filtering, blocking and many more. It can be concluded that based on the feature selection method Anomaly Detection is by far the best method for Intrusion Detection. This paper explains various models and techniques for an intrusion detection system. The paper highlights how can neural network and machine learning be used to detect Intruders using the IDS technique to prevent it from all malicious errors that can occur in the system.","","978-1-7281-7016-9","10.1109/ICRITO48877.2020.9198008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9198008","Artificial Neural Network;Intrusion Detection System (IDS);Intrusion Prevention System (IPS);Intrusion Detection (ID);Intrusion Prevention (IP)","Intrusion detection;Neural networks;Support vector machines;Machine learning;Malware;IP networks","learning (artificial intelligence);neural nets;security of data","Artificial Neural Network;feature selection;intrusion detection system;machine learning;IDS;Intrusion Prevention System;anomaly detection","","","","21","","15 Sep 2020","","","IEEE","IEEE Conferences"
"Modeling for Malicious Traffic Detection in 6G Next Generation Networks","H. Ghorbani; M. S. Mohammadzadeh; M. H. Ahmadzadegan","Azad University of Tehran,dept. Electrical Engineering and Information Technology,Tehran,Iran; Azad University of Tehran,dept. Electrical Engineering and Information Technology,Tehran,Iran; Azad University of Tehran,dept. Electrical Engineering and Information Technology,Tehran,Iran","2020 International Conference on Technology and Entrepreneurship - Virtual (ICTE-V)","7 Jul 2020","2020","","","1","6","Based on the digitalization of the world and the increasing use of data, we can say that the next ten years will see a huge leap in the use of data in virtualization, automation, health and more. One of the infrastructures to reach the digitalization goals of the world is new communication networks with more capabilities, including high speed, low latency, more coverage and more. 5G networks and later 6G can provide us with this infrastructure. According to 6G (KPIS) targeting, IoT equipment, and distributed systems, data volumes are beyond the tolerance of cyber systems for data analysis. On the other hand, as technology evolves, its abuse will increase, and attacks on data exploitation will become more and more diverse. The main weaknesses of distributed and IoT systems, which are their computing power and power, will remain the same, and hackers will make the most of these weaknesses and will use new methods and ways to anonymize their activities. So there is a need for a system to identify and counter potential abuses of capabilities and data volume in next generation networks, especially 5G and 6G, more than ever. In this paper, we present a theory for work and activity on the creation of malicious traffic identification modeling in 5G and 6G networks. And finally we can come up with a solution to create more security in the future.","","978-1-7281-9374-8","10.1109/ICTE-V50708.2020.9113777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9113777","6G;Security;Cyber-Security;malicious traffic;NGWN","","5G mobile communication;6G mobile communication;next generation networks;telecommunication security;telecommunication traffic","cyber systems;data analysis;data exploitation;distributed IoT systems;malicious traffic identification modeling;malicious traffic detection;communication networks;IoT equipment;6G next generation networks;5G networks;KPIS","","2","","41","","7 Jul 2020","","","IEEE","IEEE Conferences"
